Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
48.9412,73.72961,1.615246,0.942017,0.907848,0.920864,0.862943,0.899878,0.908048,1501.708
49.0936,78.65556,1.614959,0.979944,0.907412,0.923166,0.861589,0.898117,0.910705,1501.685
49.246,74.01184,1.616123,0.955073,0.907548,0.921811,0.855247,0.895769,0.910092,1501.52
49.3984,76.59958,1.610195,0.953049,0.912451,0.917579,0.819316,0.859031,0.875784,1501.726
49.5508,78.38339,1.591171,0.963596,0.909709,0.922762,0.794883,0.837115,0.855306,1502.314
49.7032,78.57043,1.547887,0.940745,0.905205,0.925065,0.820834,0.850553,0.849727,1502.969
49.8556,77.42912,1.513382,0.863272,0.905466,0.9162,0.872257,0.900397,0.914878,1503.243
50.008,74.57188,1.50303,0.875387,0.908194,0.914629,0.859134,0.879757,0.888817,1503
50.1604,73.82439,1.518253,0.883496,0.897768,0.906139,0.852321,0.871789,0.880819,1502.499
50.3128,71.09969,1.542122,0.893767,0.896385,0.923684,0.850347,0.873666,0.889166,1502.135
50.4652,77.16608,1.561312,0.930806,0.883899,0.922141,0.850002,0.872745,0.883104,1502.267
50.6176,80.75278,1.582914,0.921605,0.887859,0.904863,0.845207,0.870381,0.882915,1502.588
50.77,79.09576,1.597679,0.961916,0.887266,0.906833,0.827898,0.849998,0.855675,1502.588
50.9224,79.88748,1.604371,0.94388,0.892634,0.916518,0.825185,0.84594,0.847348,1502.206
51.0748,73.38635,1.588982,0.893353,0.892061,0.919673,0.813341,0.837134,0.847244,1501.385
51.2272,77.55922,1.57829,0.894979,0.8928,0.91238,0.820375,0.843833,0.852204,1499.989
51.3796,77.95926,1.568772,0.868473,0.908528,0.92843,0.846946,0.886507,0.896161,1498.21
51.532,82.66772,1.575385,0.910378,0.918517,0.945,0.864791,0.903044,0.903093,1496.787
51.6844,77.66982,1.551548,0.945367,0.936211,0.944295,0.837604,0.873872,0.878106,1496.659
51.8368,75.95219,1.500405,0.973974,0.932994,0.962369,0.827569,0.868934,0.880328,1497.507
51.9892,81.08726,1.459878,0.953543,0.944237,0.965722,0.848444,0.886172,0.895712,1498.367
52.1416,85.1706,1.450669,0.911439,0.950255,0.970364,0.879226,0.909326,0.924176,1498.485
52.294,85.6213,1.488288,0.901519,0.959039,0.982492,0.909307,0.934641,0.944833,1497.837
52.4464,80.86592,1.52594,0.93577,0.956733,0.962867,0.906894,0.935643,0.93972,1497.408
52.5988,81.72482,1.561291,0.955795,0.954885,0.952264,0.903558,0.93442,0.93312,1497.47
52.7512,81.71518,1.586786,0.974468,0.958275,0.951491,0.906086,0.936299,0.93686,1497.448
52.9036,82.41958,1.60642,0.976886,0.957659,0.964024,0.899638,0.932262,0.937021,1496.971
53.056,82.98516,1.610261,0.929866,0.956337,0.952397,0.892078,0.919302,0.924764,1495.866
53.2084,78.25491,1.59481,0.929679,0.941355,0.948163,0.897659,0.923624,0.936893,1494.262
53.3608,68.55412,1.566062,0.919871,0.94005,0.961749,0.894211,0.915651,0.926746,1492.648
53.5132,82.98145,1.550242,0.920479,0.920007,0.937464,0.864626,0.882861,0.889733,1491.534
53.6656,80.66313,1.543894,0.883355,0.915319,0.933067,0.869749,0.893749,0.90184,1491.178
53.818,80.29693,1.555315,0.898483,0.892549,0.896568,0.841118,0.857469,0.862785,1491.423
53.9704,79.17206,1.56791,0.892388,0.894463,0.904499,0.844869,0.858611,0.867679,1491.917
54.1228,73.36141,1.581579,0.894081,0.891227,0.913794,0.839381,0.85236,0.861107,1492.285
54.2752,73.031,1.5885,0.896989,0.895071,0.900988,0.838152,0.851056,0.86247,1492.186
54.4276,76.24523,1.592431,0.881244,0.879197,0.883966,0.837413,0.846085,0.843115,1491.648
54.58,79.6097,1.593867,0.883033,0.880641,0.89061,0.840256,0.852362,0.854983,1491.197
54.7324,77.34203,1.59209,0.895011,0.863688,0.882833,0.83652,0.848069,0.856999,1491.118
54.8848,76.80215,1.596336,0.885228,0.869152,0.884246,0.832377,0.842606,0.844808,1490.626
55.0372,73.81023,1.596453,0.863365,0.858822,0.8644,0.812509,0.820209,0.821337,1489.573
55.1896,71.49535,1.586583,0.83483,0.857854,0.881947,0.810561,0.819948,0.824421,1489.092
55.342,71.97961,1.568278,0.846638,0.851408,0.862621,0.807915,0.817735,0.821818,1489.921
55.4944,79.49262,1.551025,0.840496,0.841491,0.858265,0.793423,0.804342,0.811636,1491.804
55.6468,77.07397,1.549505,0.838384,0.849592,0.869402,0.798405,0.809697,0.817554,1493.921
55.7992,79.64517,1.551935,0.848785,0.843286,0.843199,0.791096,0.803767,0.802216,1495.551
55.9516,78.2596,1.559333,0.846413,0.834673,0.849587,0.786628,0.796106,0.802118,1496.491
56.104,74.86842,1.559682,0.845484,0.832753,0.84803,0.785599,0.795764,0.803191,1497.085
56.2564,69.21922,1.564593,0.845429,0.856207,0.870115,0.796586,0.811708,0.810581,1497.918
56.4088,77.09641,1.566672,0.843076,0.856583,0.876611,0.806706,0.814906,0.814983,1499.128
56.5612,75.78465,1.570948,0.826655,0.870315,0.895324,0.848256,0.85675,0.857482,1500.222
56.7136,73.05157,1.56806,0.862778,0.878248,0.885935,0.853849,0.863185,0.86657,1500.672
56.866,73.82742,1.570174,0.858043,0.884807,0.91015,0.860036,0.867599,0.870189,1500.456
57.0184,71.16474,1.576023,0.84582,0.883808,0.907513,0.862813,0.86881,0.869925,1499.883
57.1708,77.66408,1.58319,0.834493,0.908357,0.914953,0.876505,0.880307,0.882185,1499.231
57.3232,77.80289,1.58914,0.843467,0.910872,0.919936,0.877027,0.885888,0.885017,1498.896
57.4756,79.9724,1.592583,0.843422,0.910216,0.912734,0.874049,0.8813,0.877262,1498.925
57.628,76.89642,1.597323,0.871291,0.914593,0.920033,0.8771,0.883655,0.879644,1498.972
57.7804,74.65017,1.614357,0.881262,0.913486,0.923081,0.886803,0.891443,0.895746,1498.865
57.9328,71.53627,1.614143,0.897837,0.908065,0.922308,0.89103,0.892659,0.896774,1498.512
58.0852,71.79038,1.63495,0.907416,0.915454,0.923599,0.888319,0.893324,0.892858,1497.925
58.2376,78.26442,1.64502,0.901199,0.913092,0.923935,0.889436,0.894216,0.897626,1497.315
58.39,76.93475,1.675685,0.919233,0.911464,0.928782,0.885492,0.893539,0.89862,1496.716
58.5424,79.90381,1.681831,0.941071,0.90775,0.910847,0.879439,0.889208,0.896888,1495.831
58.6948,77.45902,1.680884,0.929046,0.893425,0.905494,0.847188,0.856365,0.85829,1494.787
58.8472,76.21938,1.671832,0.920467,0.888162,0.897841,0.84827,0.857949,0.859188,1494.11
58.9996,81.82769,1.658392,0.925968,0.877927,0.902552,0.835794,0.838826,0.849392,1493.796
59.152,79.10536,1.648531,0.921681,0.877897,0.88418,0.834919,0.84127,0.84277,1493.53
59.3044,83.75474,1.644163,0.9298,0.876722,0.886497,0.829958,0.838277,0.83468,1493.262
59.4568,85.21632,1.642072,0.937439,0.870173,0.885092,0.826691,0.835174,0.832387,1493.161
59.6092,79.45076,1.639017,0.929351,0.865891,0.885791,0.826273,0.83149,0.829944,1493.472
59.7616,83.91869,1.634395,0.937564,0.866925,0.895811,0.824428,0.831898,0.838659,1494.347
59.914,83.76476,1.636974,0.936472,0.866101,0.885698,0.826966,0.834204,0.837199,1495.311
60.0664,84.00777,1.642361,0.912146,0.868789,0.885813,0.827188,0.837566,0.842784,1495.727
60.2188,82.49757,1.645757,0.888976,0.868611,0.888194,0.829592,0.839523,0.846252,1495.827
60.3712,82.25453,1.644729,0.88523,0.868661,0.888231,0.82987,0.839633,0.841131,1496.069
60.5236,75.89715,1.640243,0.888634,0.874488,0.891603,0.836918,0.844969,0.846191,1496.45
60.676,82.64402,1.641233,0.892395,0.87813,0.898235,0.843022,0.850995,0.858271,1496.807
60.8284,77.90024,1.642546,0.887483,0.87983,0.893446,0.83786,0.847716,0.844879,1497.003
60.9808,78.90592,1.64386,0.895351,0.885652,0.89325,0.843038,0.853001,0.854204,1496.88
61.1332,80.12814,1.63913,0.886273,0.885627,0.899955,0.849896,0.858282,0.854946,1496.62
61.2856,77.52225,1.643133,0.891422,0.88797,0.898709,0.853734,0.863544,0.863838,1496.696
61.438,77.45504,1.650203,0.880739,0.887832,0.907297,0.853817,0.862497,0.868838,1497.196
61.5904,78.26703,1.655766,0.887648,0.884024,0.903597,0.8585,0.865376,0.871321,1497.575
61.7428,80.70144,1.65328,0.884092,0.888182,0.892785,0.857558,0.865365,0.868075,1497.427
61.8952,81.85974,1.646036,0.892664,0.891535,0.897418,0.852032,0.862727,0.864773,1497.085
62.0476,77.54539,1.64323,0.88588,0.892579,0.898472,0.854507,0.865932,0.865112,1497.043
62.2,86.29934,1.640182,0.874535,0.897838,0.901887,0.858077,0.867729,0.870439,1497.255
62.3524,87.52057,1.642438,0.894868,0.894254,0.902218,0.855812,0.867129,0.870259,1497.169
62.5048,84.47179,1.636829,0.902092,0.895356,0.899244,0.853154,0.864922,0.868907,1496.705
62.6572,85.14007,1.636225,0.899645,0.893483,0.894372,0.858933,0.86601,0.870988,1496.065
62.8096,83.37101,1.628193,0.885048,0.884295,0.894745,0.853067,0.863817,0.869437,1495.239
62.962,84.01823,1.627529,0.893112,0.890275,0.898088,0.855214,0.865128,0.869012,1494.497
63.1144,85.84543,1.626244,0.886099,0.883833,0.892427,0.844374,0.855421,0.858702,1494.214
63.2668,71.60455,1.626244,0.892255,0.877642,0.88564,0.839964,0.849514,0.849731,1494.252
63.4192,78.09551,1.6257,0.890456,0.864574,0.873783,0.83255,0.836701,0.837181,1494.051
63.5716,77.53162,1.620862,0.886316,0.857563,0.868941,0.821829,0.829514,0.827219,1493.459
63.724,84.18307,1.614057,0.86485,0.858427,0.865074,0.817826,0.823702,0.832275,1492.914
63.8764,84.8548,1.610087,0.859381,0.84972,0.867627,0.816911,0.822564,0.824135,1492.646
64.0288,80.28469,1.607466,0.843126,0.845348,0.860234,0.81055,0.817467,0.823631,1492.554
64.1812,79.48056,1.605653,0.82853,0.841735,0.855993,0.804997,0.81017,0.809317,1492.617
64.3336,76.57059,1.602383,0.85143,0.840305,0.851267,0.801139,0.80734,0.809894,1492.619
64.486,77.52119,1.597179,0.855866,0.834354,0.839931,0.796206,0.801748,0.805999,1492.265
64.6384,83.29591,1.594731,0.848884,0.823332,0.837819,0.794879,0.798705,0.806066,1491.632
64.7908,81.54627,1.593549,0.842389,0.829055,0.843067,0.792057,0.797487,0.798419,1490.842
64.9432,79.00296,1.593706,0.842392,0.823267,0.834219,0.786321,0.791401,0.799289,1490.168
65.0956,80.27083,1.59276,0.837356,0.813511,0.83917,0.782864,0.788871,0.802639,1490.087
65.248,78.74688,1.594218,0.827059,0.807952,0.827701,0.780565,0.786483,0.790256,1490.395
65.4004,77.46981,1.596397,0.835529,0.808497,0.831893,0.771636,0.780079,0.782804,1490.541
65.5528,79.77637,1.595419,0.822758,0.806651,0.82811,0.766334,0.774543,0.779419,1490.432
65.7052,78.2153,1.589655,0.826736,0.807727,0.831225,0.767416,0.774284,0.781651,1490.117
65.8576,78.29722,1.595429,0.806137,0.807835,0.833351,0.763594,0.772269,0.773935,1489.666
66.01,76.94679,1.601269,0.813484,0.808996,0.842141,0.7672,0.774688,0.773496,1489.436
66.1624,76.67368,1.603499,0.848709,0.815158,0.834533,0.772193,0.776305,0.77974,1490.135
66.3148,76.70403,1.60511,0.862429,0.823805,0.842909,0.783672,0.789474,0.795289,1491.6
66.4672,83.70521,1.619563,0.86606,0.819446,0.853866,0.787598,0.792692,0.792574,1492.905
66.6196,77.3933,1.643882,0.872559,0.832039,0.849575,0.796172,0.801548,0.803102,1493.713
66.772,79.41702,1.652703,0.890147,0.864027,0.894172,0.81856,0.821238,0.818448,1494.122
66.9244,79.563,1.650706,0.907831,0.873782,0.90396,0.834154,0.835718,0.832571,1494.57
67.0768,77.23343,1.659314,0.914405,0.894266,0.912043,0.863478,0.861652,0.861882,1495.741
67.2292,82.14637,1.682052,0.940277,0.902705,0.913453,0.870102,0.872655,0.880018,1497.688
67.3816,80.18942,1.707568,0.941052,0.889216,0.898472,0.862027,0.861048,0.864022,1500.276
67.534,82.82961,1.720796,0.947574,0.909065,0.92615,0.880964,0.890479,0.895073,1502.858
67.6864,83.52892,1.727736,0.950078,0.923989,0.940988,0.88056,0.888749,0.895062,1503.955
67.8388,79.72231,1.738384,0.951909,0.937967,0.958858,0.874377,0.881438,0.885636,1503.543
67.9912,81.88947,1.743505,0.935487,0.940651,0.952298,0.873769,0.882848,0.884338,1502.921
68.1436,86.57729,1.740511,0.957322,0.9464,0.946079,0.883419,0.892654,0.898888,1502.963
68.296,83.82398,1.736671,0.952571,0.941895,0.967437,0.885799,0.895334,0.902664,1503.669
68.4484,81.35193,1.726911,0.955608,0.944006,0.970061,0.890873,0.9006,0.903669,1504.396
68.6008,80.72682,1.71817,0.948667,0.942306,0.970855,0.890373,0.900921,0.903773,1504.032
68.7532,79.83611,1.718653,0.964489,0.940068,0.978151,0.892741,0.901248,0.910531,1501.968
68.9056,77.52876,1.741973,0.972044,0.945434,0.98291,0.897307,0.908129,0.911696,1498.946
69.058,80.12274,1.74878,0.954724,0.942735,0.97616,0.89904,0.906725,0.907678,1496.121
69.2104,84.15071,1.728086,0.97196,0.946691,0.970279,0.893915,0.90465,0.910361,1495.33
69.3628,79.57679,1.699823,0.985381,0.949925,0.971335,0.888328,0.904262,0.906362,1497.939
69.5152,78.50056,1.695255,0.984556,0.944434,0.983581,0.888807,0.902829,0.906638,1502.115
69.6676,81.67007,1.717773,0.972654,0.949821,0.984202,0.889841,0.906494,0.910676,1504.894
69.82,83.67821,1.731182,0.965078,0.964323,0.991503,0.899518,0.919434,0.921578,1505.383
69.9724,87.52501,1.714207,0.946019,0.966881,1.010794,0.893541,0.917277,0.929199,1504.151
70.1248,76.60168,1.678951,0.97873,0.97813,1.013604,0.905556,0.930126,0.943237,1502.682
70.2772,81.86629,1.646132,0.969238,0.990785,1.024743,0.913526,0.938408,0.948714,1502.557
70.4296,79.56948,1.64446,1.002087,0.994603,1.016469,0.930791,0.950004,0.958263,1503.927
70.582,81.99674,1.668674,0.984521,1.007648,1.041112,0.946625,0.960065,0.969318,1506.238
70.7344,81.75318,1.705889,1.009583,1.01219,1.046895,0.96434,0.982383,0.994,1509.272
70.8868,85.9692,1.736877,1.067081,1.019942,1.050039,0.970647,0.98439,0.993235,1512.628
71.0392,82.70415,1.7635,1.114284,1.022782,1.05214,0.973072,0.988402,0.995979,1515.919
71.1916,85.82608,1.786467,1.089105,1.048222,1.082085,1.02294,1.043627,1.052056,1518.899
71.344,83.0329,1.805829,1.104741,1.069187,1.084023,1.03705,1.062865,1.080721,1521.026
71.4964,84.97079,1.812767,1.115612,1.082955,1.083724,1.037933,1.060789,1.079999,1521.906
71.6488,89.06823,1.801723,1.086978,1.05917,1.106598,1.040993,1.060536,1.08087,1521.493
71.8012,86.75956,1.78352,1.099756,1.100428,1.096241,1.02863,1.054235,1.078016,1519.896
71.9536,79.42426,1.753921,1.113572,1.105034,1.092632,1.032832,1.054126,1.074024,1518.049
72.106,86.91031,1.737183,1.116757,1.124657,1.082464,1.032002,1.056653,1.084961,1517.338
72.2584,88.23756,1.73355,1.119885,1.128115,1.072379,1.043322,1.06704,1.092234,1517.748
72.4108,78.92402,1.744692,1.142642,1.137945,1.065713,1.047728,1.076538,1.112632,1518.327
72.5632,88.06992,1.757934,1.118024,1.132224,1.042036,1.055089,1.089205,1.131205,1518.589
72.7156,85.07666,1.763548,1.152636,1.072626,1.063751,1.073152,1.110486,1.137823,1518.459
72.868,85.30923,1.773329,1.139847,0.969991,1.051876,1.065766,1.109528,1.13486,1518.066
73.0204,82.67431,1.772423,1.104741,0.892234,1.019443,1.055467,1.109812,1.133303,1517.577
73.1728,78.52829,1.766351,1.074876,0.8888,1.024109,1.021794,1.066842,1.092762,1517.115
73.3252,80.7862,1.748908,0.930433,0.7528,0.923573,0.83816,0.870904,0.890852,1517.211
73.4776,86.28794,1.733117,0.659963,0.816098,0.967815,0.986292,1.02916,1.058444,1518.687
73.63,80.11086,1.729869,0.879419,0.802073,0.896262,0.771984,0.802773,0.830726,1521.3
73.7824,83.33846,1.733554,0.877868,0.908958,0.953179,0.975324,1.004321,1.024537,1522.807
73.9348,79.65598,1.75191,0.94263,0.922408,0.969406,0.989154,1.011627,1.023574,1522.176
74.0872,79.45377,1.769911,1.049452,0.935251,0.984844,1.009482,1.020736,1.031342,1521.597
74.2396,76.77776,1.792448,1.076319,0.870408,0.927184,0.935783,0.955659,0.977306,1523.08
74.392,86.90054,1.807952,1.085941,0.819045,0.892351,0.796264,0.836084,0.870264,1525.656
74.5444,81.81873,1.822811,1.067287,0.934678,1.007925,0.998328,1.017219,1.032725,1527.402
74.6968,81.79851,1.828343,1.098789,0.932773,0.998992,0.987718,1.011091,1.028827,1528.521
74.8492,81.34125,1.825978,1.124825,0.940898,0.975989,1.006358,1.020464,1.034691,1529.727
75.0016,79.98629,1.824714,1.086609,0.973173,1.008243,1.020311,1.04277,1.054419,1530.33
75.154,87.38085,1.822076,1.105908,1.007694,1.037086,1.0214,1.043108,1.062286,1529.354
75.3064,88.42915,1.824531,1.080069,1.03485,1.050285,1.017784,1.029759,1.038617,1527.607
75.4588,84.74947,1.823428,1.074887,1.048781,1.079172,1.018589,1.031057,1.039631,1526.905
75.6112,81.22993,1.832618,1.05158,1.051245,1.069908,1.020689,1.031392,1.039389,1526.535
75.7636,83.07206,1.842,1.074472,1.051374,1.087992,1.017204,1.028614,1.033895,1525.492
75.916,88.62019,1.809747,1.090745,1.049646,1.078911,1.012276,1.026012,1.025588,1525.044
76.0684,79.3788,1.797151,1.087886,1.048397,1.077138,0.999246,1.008162,1.019264,1525.422
76.2208,82.80591,1.777793,1.131867,1.051093,1.097208,1.003917,1.01362,1.02072,1525.736
76.3732,89.97076,1.811304,1.16812,1.044533,1.102613,0.986042,0.997813,1.003773,1526.166
76.5256,82.20483,1.816967,1.228162,1.056885,1.086324,0.979432,1.000893,1.016805,1527.023
76.678,87.04615,1.836036,1.237272,1.057958,1.10735,1.000382,1.015819,1.019418,1528.029
76.8304,84.65564,1.839396,1.21094,1.098211,1.113422,1.01846,1.035817,1.036824,1529.054
76.9828,84.58099,1.83868,1.192607,1.110626,1.110122,1.082518,1.097,1.098371,1530.066
77.1352,83.34972,1.83076,1.189463,1.12792,1.110205,1.104419,1.118858,1.126522,1531.156
77.2876,81.98998,1.823921,1.126906,1.140933,1.161407,1.11405,1.135723,1.151448,1532.777
77.44,83.33347,1.817823,1.149234,1.137826,1.152363,1.105309,1.127918,1.143678,1534.208
77.5924,80.27707,1.808565,1.140544,1.141255,1.162011,1.093582,1.114385,1.121767,1534.255
77.7448,81.8251,1.804051,1.17681,1.135309,1.143968,1.059603,1.080991,1.09021,1534.58
77.8972,82.98447,1.795579,1.174097,1.138096,1.142615,1.054773,1.072549,1.073177,1536.199
78.0496,81.56667,1.786305,1.196933,1.133523,1.146489,1.046419,1.061237,1.062958,1536.624
78.202,81.71984,1.777561,1.130885,1.124724,1.151829,1.050102,1.063747,1.064926,1534.477
78.3544,83.77301,1.777278,1.072722,1.112291,1.122869,1.059663,1.071264,1.079907,1531.395
78.5068,86.09016,1.787239,1.03805,1.0977,1.124221,1.062636,1.07577,1.088205,1529.04
78.6592,79.80892,1.795042,1.143511,1.083297,1.103362,1.060012,1.079042,1.09532,1526.879
78.8116,84.20756,1.801865,1.164733,1.065991,1.115208,1.046689,1.066892,1.076794,1525.413
78.964,84.56228,1.799724,1.185296,1.075949,1.099132,0.982111,0.991961,0.998575,1525.569
79.1164,86.22688,1.798282,1.099861,1.075503,1.085574,0.984657,0.988374,0.991879,1525.453
79.2688,83.01678,1.782296,1.061931,1.069077,1.094673,0.990565,0.996145,1.003013,1524.841
79.4212,82.67609,1.787269,1.097135,1.0618,1.082256,1.01087,1.023482,1.03853,1525.403
79.5736,78.5293,1.808587,1.116847,1.062953,1.097762,1.005183,1.02498,1.029541,1527.799
79.726,79.73453,1.835006,1.127019,1.0589,1.095894,0.979848,0.997367,1.009022,1530.797
79.8784,86.19786,1.819723,1.078924,1.065253,1.119353,0.986589,0.999976,1.00685,1530.923
80.0308,83.97309,1.786957,1.04817,1.062705,1.118103,0.983522,1.000203,1.009144,1529.026
80.1832,81.65405,1.761674,1.105864,1.065662,1.084256,1.004992,1.019885,1.026989,1529.919
80.3356,78.62071,1.780521,1.125847,1.071153,1.1049,1.01235,1.026439,1.03273,1532.886
80.488,75.70424,1.800608,1.142322,1.069036,1.089848,1.007602,1.024234,1.030258,1534.084
80.6404,76.9864,1.809589,1.126939,1.083226,1.095944,1.000284,1.01827,1.018224,1533.404
80.7928,82.72822,1.780424,1.173095,1.083135,1.108575,1.032823,1.046951,1.050625,1532.547
80.9452,81.04837,1.765454,1.129769,1.087556,1.12456,1.051075,1.06333,1.067207,1532.214
81.0976,80.03163,1.766902,1.119238,1.097698,1.12866,1.077565,1.094677,1.105379,1532.063
81.25,65.39263,1.782203,1.116036,1.09842,1.137972,1.077972,1.101702,1.118353,1531.6
81.4024,74.52839,1.7872,1.126564,1.109097,1.152657,1.089089,1.114624,1.124094,1531.366
81.5548,76.34669,1.797891,1.165166,1.112953,1.148069,1.093682,1.112119,1.124143,1531.929
