Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
27.7012,79.85074,1.681326,0.732763,1.118189,1.151909,1.04303,1.059256,1.059906,1502.107
27.8536,79.28937,1.687574,0.739141,1.146945,1.171841,1.114583,1.110594,1.093709,1502.809
28.006,77.72598,1.69565,0.74539,1.167092,1.194173,1.155884,1.163509,1.164929,1503.525
28.1584,77.3642,1.71786,0.798502,1.171249,1.210973,1.15262,1.173008,1.186544,1504.241
28.3108,77.3642,1.735172,0.817109,1.171465,1.214599,1.149899,1.172415,1.187294,1504.958
28.4632,70.84417,1.758437,0.809733,1.171465,1.214599,1.149899,1.172415,1.187294,1505.676
28.6156,62.33687,1.766999,0.808431,1.173691,1.207553,1.163507,1.17208,1.178794,1508.264
28.768,53.82957,1.769567,0.796687,1.229602,1.249124,1.130046,1.139785,1.139102,1512.375
28.9204,53.60427,1.768545,0.79173,1.266372,1.279035,1.204733,1.207476,1.203068,1516.797
29.0728,55.90328,1.767618,0.79008,1.26729,1.293474,1.257114,1.252197,1.248298,1521.245
29.2252,58.20229,1.782292,0.938803,1.265751,1.296365,1.264805,1.258394,1.254887,1525.719
29.3776,62.68928,1.812784,0.931754,1.292857,1.319098,1.303072,1.324698,1.333523,1530.219
29.53,66.25021,1.854888,0.990827,1.314441,1.337245,1.242485,1.282486,1.290354,1529.146
29.6824,66.56171,1.864942,0.964067,1.318493,1.340659,1.221199,1.263847,1.270283,1526.378
29.8348,63.88288,1.84107,0.949398,1.325957,1.334014,1.225521,1.242512,1.260728,1523.62
29.9872,62.14236,1.831663,0.98518,1.328241,1.331995,1.226841,1.236081,1.25783,1520.873
30.1396,60.90475,1.85137,0.953699,1.309479,1.326491,1.301709,1.329695,1.354789,1518.135
30.292,61.31427,1.891011,0.946709,1.292193,1.337821,1.329221,1.348405,1.344178,1515.406
30.4444,62.17646,1.893796,0.988395,1.257917,1.320152,1.208889,1.258542,1.284946,1512.688
30.5968,65.7706,1.869613,1.008619,1.24869,1.313621,1.174114,1.23331,1.271013,1509.979
30.7492,64.95735,1.842532,1.027694,1.244033,1.319742,1.182045,1.242646,1.27859,1507.28
30.9016,62.80053,1.819726,0.974616,1.299311,1.32604,1.194473,1.332838,1.35128,1504.591
31.054,62.06593,1.80604,0.963028,1.3171,1.327392,1.197537,1.360654,1.373488,1501.911
31.2064,63.54178,1.800455,0.85637,1.3171,1.327392,1.197537,1.360654,1.373488,1499.241
31.3588,65.35925,1.762612,0.815757,1.350775,1.333578,1.008299,1.214215,1.306593,1496.58
31.5112,68.61385,1.722034,0.860685,1.361791,1.338513,1.057967,1.249306,1.329587,1493.929
31.6636,70.10608,1.661394,0.907352,1.366462,1.357867,0.973195,1.127501,1.202823,1492.957
31.816,72.54383,1.631534,0.894358,1.375424,1.366207,0.934543,1.079988,1.15382,1493.331
31.9684,72.38982,1.587407,0.879437,1.377746,1.367023,0.932911,1.078042,1.151003,1493.961
32.1208,73.51482,1.590119,0.869023,1.377746,1.367023,0.932911,1.078042,1.151003,1494.591
32.2732,70.79443,1.586647,0.759346,1.287155,1.317304,1.066771,1.133972,1.173162,1495.222
32.4256,71.69638,1.627235,0.74393,1.260746,1.302513,1.11127,1.151589,1.18,1495.853
32.578,74.12249,1.650677,0.711458,1.240781,1.297416,1.123173,1.147718,1.170525,1496.596
32.7304,77.73934,1.690851,0.759777,1.234759,1.295866,1.126826,1.146541,1.167652,1497.43
32.8828,76.95985,1.702827,0.824877,1.146261,1.210309,1.081651,1.097343,1.10046,1498.281
33.0352,75.11584,1.70829,0.827827,1.122877,1.18733,1.066759,1.083101,1.083104,1499.134
33.1876,72.05408,1.712268,0.778674,1.123581,1.187928,1.066306,1.083201,1.08382,1499.987
33.34,69.97045,1.735314,0.724511,1.123581,1.187928,1.066306,1.083201,1.08382,1500.842
33.4924,67.92294,1.756462,0.754182,1.122561,1.172267,1.083607,1.107589,1.108857,1501.697
33.6448,67.78505,1.774077,0.776278,1.132897,1.179491,1.09282,1.115239,1.113127,1502.56
33.7972,67.37853,1.761054,0.787844,1.139887,1.182763,1.08465,1.108408,1.10567,1503.43
33.9496,66.70181,1.740232,0.772838,1.141024,1.182642,1.081814,1.106325,1.103727,1504.301
34.102,67.04235,1.725921,0.746363,1.196534,1.217556,1.194255,1.208636,1.211754,1505.174
34.2544,69.78024,1.717053,0.826673,1.216905,1.237726,1.216628,1.226687,1.223854,1506.46
34.4068,73.33775,1.720195,0.876825,1.217797,1.240582,1.212342,1.222159,1.216964,1508.702
34.5592,74.37904,1.75006,0.849874,1.217797,1.240582,1.212342,1.222159,1.216964,1511.204
34.7116,72.25448,1.791249,0.905626,1.213777,1.264738,1.172886,1.184947,1.18213,1513.714
34.864,69.2205,1.809728,0.918134,1.21833,1.271653,1.164237,1.178395,1.179448,1516.233
35.0164,68.35072,1.792696,0.907151,1.220522,1.285637,1.134235,1.1512,1.155883,1518.76
35.1688,67.9536,1.782688,0.888208,1.221243,1.284857,1.128455,1.144855,1.152065,1521.295
35.3212,67.49429,1.77165,0.857437,1.222333,1.292327,1.141907,1.156309,1.163123,1523.839
35.4736,71.34069,1.759055,0.832782,1.222611,1.29509,1.145709,1.159613,1.166141,1526.391
35.626,76.49944,1.74607,0.830478,1.292023,1.328562,1.225362,1.296666,1.285749,1525.838
35.7784,82.13695,1.744019,0.827743,1.313953,1.338936,1.250724,1.341576,1.324589,1523.226
35.9308,81.56416,1.752033,0.88865,1.313953,1.338936,1.250724,1.341576,1.324589,1521.154
36.0832,79.05405,1.741061,0.944325,1.248616,1.307055,1.183287,1.209124,1.209625,1519.354
36.2356,76.06518,1.74493,0.97861,1.318969,1.354238,1.227485,1.290691,1.298168,1518.012
36.388,76.01093,1.708629,1.005013,1.34756,1.372023,1.24769,1.329405,1.337657,1517.719
36.5404,79.73615,1.654145,0.941719,1.359151,1.387341,1.21619,1.311241,1.340383,1517.703
36.6928,79.30084,1.633784,0.923645,1.391832,1.395966,1.254217,1.304723,1.331473,1517.687
36.8452,76.65553,1.685102,0.885588,1.380133,1.395637,1.304749,1.331226,1.344241,1517.672
36.9976,72.13547,1.778038,0.878911,1.372941,1.405509,1.303641,1.330216,1.348894,1517.656
37.15,71.58769,1.817806,0.944395,1.379817,1.393445,1.321778,1.334762,1.342726,1517.64
37.3024,72.40561,1.828303,0.966941,1.30706,1.357288,1.211926,1.228811,1.239968,1517.624
37.4548,72.05107,1.828219,0.954348,1.305664,1.361372,1.205733,1.22381,1.240578,1517.609
37.6072,71.8733,1.81129,0.920936,1.292142,1.365721,1.18013,1.200386,1.218683,1517.593
37.7596,72.49532,1.779736,0.898675,1.286144,1.365778,1.169947,1.190939,1.20935,1517.577
37.912,74.99291,1.755657,0.877304,1.28437,1.33529,1.150775,1.171826,1.179401,1517.561
38.0644,79.61892,1.751481,0.86893,1.28383,1.326133,1.144994,1.166061,1.170421,1517.546
38.2168,80.89627,1.758596,0.912381,1.27534,1.3029,1.156264,1.172201,1.168673,1517.53
38.3692,79.32144,1.784696,0.943649,1.272763,1.295899,1.159721,1.174078,1.168141,1517.514
38.5216,74.5807,1.811981,0.952732,1.260631,1.280298,1.24331,1.249572,1.252281,1517.499
38.674,72.2354,1.838776,0.952915,1.242139,1.271899,1.227991,1.244124,1.246137,1517.483
38.8264,70.86672,1.845543,0.950471,1.242398,1.272952,1.17903,1.18757,1.188335,1517.467
38.9788,73.11452,1.847538,0.922462,1.243846,1.273615,1.168141,1.173393,1.174102,1517.451
39.1312,74.97403,1.828124,0.908883,1.243846,1.273615,1.168141,1.173393,1.174102,1516.74
39.2836,76.3792,1.824201,0.873,1.228443,1.249578,1.16604,1.168398,1.167147,1515.47
39.436,73.42011,1.825414,0.877501,1.205543,1.237731,1.153224,1.171821,1.164976,1514.096
39.5884,72.05039,1.859492,0.84909,1.195754,1.236636,1.145146,1.162089,1.160912,1512.725
39.7408,75.04467,1.879668,0.834929,1.187251,1.237242,1.136606,1.147082,1.144519,1511.356
39.8932,74.72438,1.878032,0.875172,1.19224,1.243056,1.128911,1.138928,1.140312,1509.99
40.0456,76.5218,1.83678,0.826137,1.202468,1.240023,1.131189,1.140617,1.143138,1508.627
40.198,73.87431,1.793382,0.86389,1.204927,1.238576,1.132396,1.141564,1.143965,1507.265
40.3504,78.01953,1.761301,0.864007,1.201493,1.250746,1.141347,1.150748,1.158364,1503.156
40.5028,79.20861,1.750333,0.841982,1.204949,1.251186,1.14332,1.157236,1.165892,1492.801
40.6552,80.73254,1.747745,0.847402,1.202091,1.254251,1.14497,1.157461,1.165775,1490.099
40.8076,77.01848,1.753541,0.844185,1.223998,1.254837,1.162154,1.176484,1.179862,1494.815
40.96,72.17749,1.769325,0.863755,1.227683,1.257286,1.17053,1.184896,1.182705,1500.981
41.1124,73.0733,1.780474,0.869371,1.246636,1.265424,1.187902,1.191633,1.186903,1507.198
41.2648,79.21315,1.791783,0.870502,1.258001,1.262587,1.206258,1.204362,1.197891,1511.403
41.4172,83.68378,1.796547,0.946669,1.262191,1.263486,1.251562,1.258574,1.260923,1510.868
41.5696,83.73728,1.804918,0.918457,1.24404,1.262989,1.219196,1.231891,1.240237,1509.08
41.722,85.14671,1.821725,0.877449,1.238322,1.26261,1.205742,1.219189,1.228414,1507.296
41.8744,90.05505,1.835532,0.872738,1.261009,1.252861,1.224079,1.236804,1.243677,1505.516
42.0268,93.84413,1.83612,0.846525,1.268007,1.249905,1.229723,1.242223,1.248367,1503.74
42.1792,87.23974,1.817161,0.826324,1.201526,1.226107,1.151939,1.159554,1.158951,1501.969
