Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
44.674,76.52412,1.608987,0.88705,0.878998,0.920004,0.840978,0.846349,0.850823,1478.579
44.8264,78.11681,1.616948,0.890031,0.880846,0.91241,0.83969,0.845983,0.851884,1482.489
44.9788,76.16783,1.623092,0.877752,0.883111,0.924382,0.866024,0.873696,0.875681,1486.567
45.1312,74.26738,1.632622,0.892454,0.887574,0.930448,0.865012,0.874943,0.880243,1488.967
45.2836,72.51617,1.634652,0.880903,0.895589,0.920263,0.870238,0.877422,0.890669,1488.564
45.436,79.4371,1.640312,0.89555,0.880912,0.919513,0.865702,0.873642,0.877617,1487.059
45.5884,80.30145,1.631843,0.887949,0.887692,0.91876,0.872165,0.885585,0.903123,1486.631
45.7408,74.53291,1.626516,0.890492,0.89535,0.933286,0.873044,0.881286,0.897808,1484.519
45.8932,76.43517,1.623177,0.881523,0.898007,0.933666,0.876855,0.888554,0.908085,1480.313
46.0456,74.4648,1.626546,0.88378,0.89842,0.932939,0.877019,0.888356,0.905162,1481.974
46.198,77.56608,1.631828,0.888841,0.901072,0.950653,0.853966,0.86338,0.890238,1491.752
46.3504,82.93952,1.623011,0.889644,0.898281,0.947911,0.859404,0.868889,0.886422,1496.055
46.5028,81.54574,1.620479,0.876454,0.90754,0.963428,0.864,0.876319,0.902066,1489.351
46.6552,78.56812,1.622657,0.85182,0.90961,0.952726,0.884395,0.896931,0.920014,1482.703
46.8076,82.90137,1.633643,0.874124,0.911739,0.935042,0.879238,0.891952,0.921617,1479.025
46.96,75.62646,1.635114,0.877169,0.911235,0.94537,0.878367,0.891609,0.912473,1475.793
47.1124,78.22786,1.627452,0.861466,0.912051,0.956008,0.865519,0.880387,0.90551,1474.096
47.2648,78.09827,1.619637,0.87904,0.91102,0.950046,0.885292,0.896594,0.917827,1473.607
47.4172,81.10825,1.613192,0.866268,0.910279,0.956036,0.882932,0.898148,0.922976,1473.472
47.5696,85.01751,1.610546,0.890082,0.914976,0.955547,0.882705,0.896984,0.921386,1474.961
47.722,80.88714,1.605527,0.893467,0.91761,0.955658,0.881579,0.895436,0.930046,1478.843
47.8744,82.59189,1.614328,0.898784,0.915724,0.962967,0.892898,0.908958,0.939542,1483.046
48.0268,83.8026,1.622844,0.894292,0.910918,0.963797,0.891578,0.90754,0.947908,1485.484
48.1792,81.93559,1.626982,0.893567,0.912807,0.963597,0.889293,0.905873,0.933151,1485.229
48.3316,77.18854,1.621405,0.89833,0.920729,0.971828,0.888864,0.903466,0.932897,1483.061
48.484,79.81508,1.615303,0.888307,0.919413,0.967534,0.894684,0.908932,0.940222,1482.485
48.6364,79.97912,1.610456,0.880206,0.925436,0.966572,0.916843,0.928125,0.956435,1485.677
48.7888,81.52857,1.611326,0.8811,0.923069,0.970474,0.930685,0.944401,0.973466,1488.922
48.9412,78.21526,1.622689,0.888993,0.919408,0.96586,0.921341,0.934469,0.966283,1487.79
49.0936,79.03493,1.640828,0.887744,0.919036,0.960962,0.932339,0.947115,0.978389,1485.193
49.246,77.86481,1.654638,0.920076,0.915685,0.946934,0.927303,0.941659,0.975362,1487.532
49.3984,77.28664,1.652322,0.914759,0.919487,0.974726,0.924421,0.939284,0.961637,1493.871
49.5508,62.28091,1.65017,0.917574,0.918421,0.951935,0.923612,0.940279,0.96771,1497.251
49.7032,76.88123,1.648785,0.908912,0.928159,0.965009,0.921638,0.933951,0.955117,1497.048
49.8556,79.83833,1.65578,0.900829,0.92139,0.965946,0.919747,0.932471,0.961004,1496.365
50.008,86.63605,1.657989,0.895416,0.923078,0.965833,0.921459,0.933216,0.954731,1494.174
50.1604,81.66011,1.651979,0.897289,0.926983,0.952728,0.923975,0.935295,0.960543,1491.156
50.3128,80.71945,1.646447,0.933652,0.925009,0.969531,0.92686,0.93873,0.966163,1489.576
50.4652,76.88568,1.647187,0.938445,0.926805,0.953336,0.958168,0.970873,0.99534,1488.515
50.6176,77.43437,1.65547,0.956976,0.927477,0.964526,0.959101,0.974607,0.999401,1487.245
50.77,76.40584,1.665244,0.94567,0.926815,0.958684,0.954192,0.970471,0.998642,1486.781
50.9224,78.43198,1.665954,0.942607,0.934995,0.955142,0.960956,0.97537,1.002482,1487.477
51.0748,77.04197,1.668455,0.918679,0.930835,0.977176,0.943025,0.955392,0.989308,1489.224
51.2272,79.61523,1.657881,0.913577,0.93283,0.976615,0.944813,0.958519,0.985393,1491.665
51.3796,81.93496,1.658881,0.909132,0.935598,0.965344,0.935134,0.948163,0.981251,1492.861
51.532,77.47672,1.665192,0.926084,0.920886,0.966562,0.905269,0.918003,0.946083,1492.402
51.6844,77.54498,1.680167,0.910719,0.927103,0.967167,0.892442,0.905468,0.935889,1492.991
51.8368,75.97172,1.692664,0.919616,0.933811,0.974537,0.908337,0.921038,0.953692,1495.381
51.9892,77.8699,1.69842,0.927098,0.932068,1.007611,0.89396,0.906568,0.929092,1496.955
52.1416,81.83771,1.707053,0.923265,0.946827,0.974488,0.91022,0.923152,0.941324,1496.317
52.294,79.65601,1.711864,0.906614,0.946194,0.97596,0.90877,0.921111,0.94686,1494.725
52.4464,81.88521,1.71222,0.916598,0.953445,0.978652,0.912488,0.924428,0.948446,1492.434
52.5988,79.73141,1.710742,0.917151,0.958194,0.994979,0.941432,0.95009,0.969355,1489.169
52.7512,79.31391,1.708498,0.930211,0.954396,0.982525,0.938695,0.947407,0.970211,1488.805
52.9036,80.8045,1.713595,0.936865,0.957583,0.987505,0.939973,0.952681,0.976204,1497.081
53.056,83.62072,1.710557,0.9137,0.94502,1.017491,0.90698,0.916072,0.938408,1509.905
53.2084,79.2686,1.700515,0.909394,0.946115,1.002087,0.906885,0.913239,0.933787,1516.266
53.3608,77.99768,1.690347,0.91733,0.941486,0.992861,0.906136,0.9128,0.932002,1515.071
53.5132,72.97421,1.688125,0.916765,0.940935,0.993253,0.907531,0.913225,0.93757,1510.635
53.6656,78.60959,1.69592,0.920092,0.938839,0.984642,0.906393,0.915383,0.93304,1504.556
53.818,74.50021,1.706146,0.936281,0.941728,0.989596,0.90458,0.912579,0.933495,1498.914
53.9704,80.16909,1.703057,0.944157,0.941015,0.988333,0.914446,0.922614,0.938284,1496.077
54.1228,72.76881,1.714028,0.938166,0.945179,0.98217,0.923803,0.933768,0.958033,1496.683
54.2752,79.74595,1.709225,0.932519,0.955803,0.984099,0.941995,0.952965,0.983209,1498.104
54.4276,77.03041,1.727182,0.940852,0.950898,0.986642,0.94954,0.961026,0.98723,1498.164
54.58,82.77073,1.724875,0.954805,0.959641,0.992226,0.970985,0.984689,1.0153,1499.362
54.7324,82.91854,1.73872,0.95553,0.972323,1.006862,0.993208,1.013943,1.058084,1502.675
54.8848,78.03189,1.737602,0.977855,0.96115,1.007324,0.994674,1.010893,1.052397,1505.72
55.0372,78.06044,1.730953,0.948431,0.975084,1.00204,1.003257,1.025692,1.06027,1507.623
55.1896,76.06805,1.720916,0.97692,0.983962,1.014877,1.019727,1.041235,1.078027,1507.935
55.342,80.96411,1.714867,0.972015,0.989676,1.011189,1.021731,1.043702,1.081411,1507.043
55.4944,78.29364,1.716837,0.998178,0.986604,1.016804,1.045388,1.063597,1.109912,1506.799
55.6468,78.46323,1.716591,0.983808,0.99949,1.021379,1.07088,1.089379,1.146478,1507.633
55.7992,81.34318,1.709614,0.980192,1.003172,1.019265,1.058781,1.081338,1.132361,1508.978
55.9516,79.8259,1.699048,0.996242,1.00562,1.011767,1.064557,1.083717,1.125679,1510.557
56.104,82.97266,1.695467,1.006479,1.002533,1.032923,1.063595,1.086287,1.137412,1511.479
56.2564,80.32908,1.707166,1.031463,1.002038,1.049483,1.037332,1.058739,1.119958,1510.823
56.4088,75.97513,1.712737,1.028646,1.001678,1.041857,1.038278,1.058552,1.110353,1509.977
56.5612,84.2588,1.708295,1.008778,1.00652,1.039708,1.035843,1.056286,1.10854,1510.611
56.7136,79.47116,1.693471,1.024924,1.00812,1.023758,1.036632,1.057762,1.109529,1511.617
56.866,78.19217,1.693004,1.020323,1.011546,1.028911,1.021378,1.039144,1.089854,1510.461
57.0184,79.35036,1.68719,1.003429,1.006611,1.040904,1.025851,1.041872,1.091129,1506.657
57.1708,79.09228,1.687926,1.021966,1.002948,1.041621,1.022915,1.041601,1.089159,1503.237
57.3232,78.50409,1.683901,1.019536,0.995678,1.026145,1.015873,1.02863,1.069937,1502.358
57.4756,77.15173,1.68399,1.015341,0.994891,1.034647,1.015633,1.026984,1.065315,1503.762
57.628,86.50027,1.677384,1.021514,1.002171,1.039985,1.01723,1.029947,1.067961,1506.02
57.7804,81.10065,1.666252,1.039094,0.985125,0.99887,0.993722,1.011644,1.0357,1507.028
57.9328,83.1244,1.655861,0.992599,0.978967,1.022407,0.993954,1.011931,1.042501,1506.26
58.0852,76.85648,1.646621,1.008058,0.974003,1.024488,0.993397,1.008713,1.04268,1504.577
58.2376,79.97346,1.640581,0.991418,0.966543,1.032487,0.974641,0.988403,1.015337,1503.164
58.39,79.20859,1.637848,0.9889,0.967127,1.024792,0.958762,0.973261,1.001089,1501.94
58.5424,87.94726,1.624472,0.96688,0.961826,1.016272,0.939693,0.950748,0.970908,1499.799
58.6948,89.56487,1.602198,0.957235,0.958439,0.999108,0.94124,0.95085,0.968865,1496.342
58.8472,77.0919,1.604409,0.941501,0.945159,0.984363,0.936654,0.942914,0.952401,1491.625
58.9996,79.50568,1.620487,0.962535,0.934768,0.987087,0.936232,0.94372,0.962248,1492.784
59.152,76.87903,1.640148,0.956202,0.92902,0.980473,0.930835,0.938996,0.960607,1503.577
59.3044,62.90629,1.646649,0.955971,0.927462,0.983759,0.917802,0.925433,0.939507,1512.884
59.4568,81.1861,1.647283,0.951062,0.93358,0.988813,0.929731,0.937629,0.958098,1514.996
59.6092,83.43843,1.654988,0.962708,0.93148,0.983617,0.89369,0.904666,0.923102,1513.026
59.7616,81.93629,1.650667,0.955221,0.929487,0.978875,0.88485,0.893569,0.912406,1509.656
59.914,82.70242,1.662911,0.943899,0.927848,0.982491,0.88425,0.893517,0.910481,1506.361
60.0664,80.61102,1.667031,0.93278,0.934696,0.985529,0.881075,0.889372,0.901671,1503.265
60.2188,80.01991,1.670464,0.919449,0.93918,0.989347,0.901903,0.909474,0.926755,1501.36
60.3712,80.02721,1.678377,0.931877,0.933172,0.985527,0.888888,0.898702,0.922644,1500.321
60.5236,79.53014,1.695875,0.935748,0.948144,0.990599,0.924789,0.93716,0.951685,1499.482
60.676,81.00551,1.702039,0.934616,0.959507,0.989818,0.927423,0.940745,0.962387,1500.722
60.8284,83.94891,1.695284,0.959805,0.957042,0.998314,0.935303,0.946902,0.966718,1504.399
60.9808,85.91684,1.701363,0.971909,0.960581,1.003825,0.952421,0.95367,0.970258,1507.917
61.1332,84.32201,1.714398,0.971633,0.966467,1.014414,0.951177,0.953025,0.968227,1509.912
61.2856,75.06879,1.725645,0.986284,0.962322,1.005482,0.948016,0.952739,0.971735,1509.727
61.438,84.8279,1.714015,1.019942,0.968091,1.01384,0.967207,0.977364,1.003721,1507.686
61.5904,85.13391,1.697334,1.020786,0.980082,1.013319,0.960703,0.97413,0.996206,1505.612
61.7428,85.2879,1.689982,1.015651,0.98096,1.025252,0.962435,0.984497,1.008469,1504.459
61.8952,81.03079,1.711485,1.026286,0.991923,1.033436,0.973566,0.984378,1.002214,1504.516
62.0476,79.58047,1.729428,1.03146,0.985144,1.024355,0.976877,0.987855,1.011129,1504.779
62.2,82.55833,1.739935,1.002452,0.9875,1.012065,0.997415,1.003997,1.027653,1504.779
62.3524,82.31691,1.737371,1.005379,0.981252,1.030577,0.992481,1.001049,1.016956,1505.37
62.5048,79.08459,1.761932,1.001338,0.982498,1.021628,0.984084,0.993943,1.00761,1506.049
62.6572,83.09223,1.776998,1.001546,0.976127,1.034831,0.981915,0.991579,1.002426,1505.99
62.8096,80.09572,1.77042,0.997595,0.973615,1.017418,0.972996,0.98019,0.988541,1504.32
62.962,71.84299,1.741315,0.978388,0.973953,1.004586,0.967755,0.973849,0.985447,1502.021
63.1144,72.35529,1.722683,0.987877,0.975866,1.014167,0.962837,0.970681,0.990763,1502.393
63.2668,79.27838,1.717823,0.984424,0.970412,1.012507,0.949781,0.959087,0.973151,1506.469
63.4192,75.15639,1.740034,0.985714,0.97214,1.021062,0.954524,0.962712,0.980912,1510.85
63.5716,78.39074,1.746617,0.981526,0.970127,1.03264,0.953312,0.96331,0.982088,1511.411
63.724,81.89048,1.744938,0.980858,0.969839,1.023998,0.932834,0.940152,0.956035,1508.515
63.8764,79.96049,1.724459,0.963899,0.972442,1.012651,0.936769,0.945265,0.963,1505.769
64.0288,76.74492,1.71814,0.985292,0.962226,1.01018,0.940505,0.945253,0.95631,1504.106
64.1812,79.23462,1.719398,0.947733,0.966112,1.005537,0.941881,0.946354,0.950322,1503.709
64.3336,83.9165,1.726184,0.949155,0.964468,0.998795,0.939638,0.944862,0.95298,1504.805
64.486,81.5275,1.729437,0.95026,0.956372,0.999542,0.936937,0.942531,0.951994,1504.074
64.6384,82.6376,1.730102,0.945725,0.954039,0.993671,0.924995,0.930916,0.944714,1500.449
64.7908,82.09206,1.726492,0.951002,0.939257,0.994686,0.905779,0.912236,0.926825,1496.927
64.9432,83.74988,1.736772,0.931638,0.949337,0.995693,0.905782,0.91344,0.925464,1497.199
65.0956,78.35018,1.732074,0.946828,0.943416,0.986505,0.914644,0.92179,0.929788,1502.033
65.248,82.04317,1.723366,0.951569,0.947933,1.000841,0.908551,0.916237,0.931443,1506.344
65.4004,77.19954,1.707439,0.930817,0.946588,0.998505,0.922922,0.927616,0.939158,1505.458
65.5528,83.88188,1.69296,0.949918,0.94292,0.98877,0.930307,0.934807,0.945477,1502.201
65.7052,79.78234,1.700828,0.948214,0.946146,0.996714,0.913949,0.92111,0.929471,1501.815
65.8576,81.91948,1.69687,0.936916,0.943796,0.985264,0.926312,0.932752,0.943444,1503.348
66.01,78.51944,1.718451,0.955198,0.945421,0.997955,0.923294,0.929671,0.946038,1503.563
66.1624,81.25559,1.731788,0.960759,0.951923,1.004115,0.93205,0.93628,0.949338,1502.607
66.3148,82.39915,1.744891,0.975322,0.948322,0.999842,0.930172,0.937565,0.951657,1502.063
66.4672,81.40262,1.747036,0.964678,0.948267,0.995063,0.925414,0.932302,0.942936,1502.378
66.6196,87.07659,1.737119,0.962057,0.95185,0.988252,0.927105,0.935315,0.95569,1502.791
66.772,88.46977,1.738902,0.962895,0.958808,1.008134,0.930466,0.936127,0.954376,1501.97
66.9244,81.46178,1.740316,0.958266,0.962487,0.997596,0.937723,0.941654,0.960402,1500.155
67.0768,83.2036,1.748076,0.976514,0.951084,0.984696,0.939112,0.944793,0.961858,1499.998
67.2292,84.6921,1.737411,0.979111,0.964427,1.001778,0.947704,0.957194,0.976164,1501.482
67.3816,82.29135,1.738971,0.95409,0.961359,1.021975,0.932909,0.942774,0.959352,1502.072
67.534,88.46976,1.740001,0.957813,0.970976,1.006665,0.938182,0.95001,0.975585,1502.238
67.6864,90.41278,1.746348,0.955828,0.965303,1.008339,0.942547,0.956171,0.979649,1503.426
67.8388,84.08904,1.740777,0.960911,0.969552,1.007916,0.948433,0.957363,0.972679,1504.911
67.9912,85.35054,1.737457,0.988246,0.974348,1.006495,0.952335,0.962305,0.982713,1505.747
68.1436,79.5593,1.736706,1.000653,0.987264,1.023899,0.967765,0.979352,1.004989,1506.443
68.296,80.09422,1.73993,0.993589,0.991289,1.036041,0.966282,0.978044,1.006193,1508.012
68.4484,82.27876,1.743356,0.985949,0.996409,1.017752,0.963178,0.97693,1.003845,1509.956
68.6008,79.14571,1.751533,0.976383,0.994178,1.041982,0.971748,0.986861,1.007774,1510.218
68.7532,79.4806,1.752449,0.964256,1.003018,1.054639,0.971698,0.983751,1.004089,1508.674
68.9056,83.30385,1.756531,0.95761,0.997445,1.04349,0.986636,0.995641,1.01537,1506.832
69.058,90.0548,1.758284,0.960656,1.000995,1.02849,0.99705,1.008411,1.039666,1505.444
69.2104,82.95127,1.765645,0.973007,0.996523,1.017709,0.996576,1.007259,1.031939,1504.884
69.3628,84.4525,1.753949,0.993537,0.992886,1.019651,0.986787,0.999451,1.024991,1504.589
69.5152,87.30846,1.74004,1.026729,0.993031,1.020177,0.986381,0.999418,1.024562,1503.986
69.6676,75.4559,1.734706,0.989106,0.992472,1.025445,0.979484,0.994541,1.016959,1503.509
69.82,81.04942,1.74411,0.974786,0.985285,1.037964,0.958142,0.970951,0.993538,1503.69
69.9724,86.38778,1.747577,0.953672,0.99557,1.03673,0.989175,1.000666,1.031428,1504.262
70.1248,84.27245,1.739584,0.95622,0.975029,1.018065,0.95436,0.965365,0.981557,1504.831
70.2772,84.69505,1.729301,0.960534,0.971091,0.997869,0.942862,0.952307,0.962109,1505.702
70.4296,81.35705,1.726847,0.949064,0.960262,0.996744,0.928491,0.939617,0.965748,1506.691
70.582,78.54365,1.732959,0.954518,0.965345,1.006934,0.929672,0.938436,0.956081,1506.708
70.7344,81.88537,1.729805,0.946991,0.958906,0.994266,0.929965,0.940278,0.959182,1505.492
70.8868,81.26835,1.727271,0.956101,0.957867,0.988897,0.934689,0.939704,0.954214,1503.126
71.0392,81.64776,1.713549,0.952246,0.957272,0.994159,0.927458,0.937331,0.951935,1499.916
71.1916,76.28621,1.70732,0.951979,0.963046,0.992921,0.93906,0.944116,0.964123,1497.954
71.344,82.87231,1.708834,0.936843,0.957931,0.982108,0.936715,0.94532,0.965026,1499.552
71.4964,82.31221,1.715435,0.964188,0.952869,0.994832,0.937436,0.947629,0.954944,1503.773
71.6488,82.67318,1.724634,0.956382,0.955154,0.991203,0.940228,0.947062,0.950714,1506.273
71.8012,77.12116,1.730663,0.955192,0.948598,0.993871,0.946504,0.945852,0.946461,1505.183
71.9536,83.84471,1.721232,0.94605,0.939775,0.980194,0.931641,0.939339,0.951337,1503.152
72.106,72.95101,1.720833,0.934733,0.937663,0.974126,0.925787,0.932691,0.944124,1502.204
72.2584,72.6519,1.714556,0.933905,0.942877,0.977718,0.923986,0.930142,0.942245,1501.608
72.4108,77.75871,1.716429,0.919261,0.921183,0.957526,0.896787,0.904257,0.912234,1500.158
72.5632,71.17872,1.712651,0.919598,0.920713,0.979798,0.893211,0.900505,0.905038,1498.049
72.7156,80.82103,1.711568,0.93278,0.922364,0.954692,0.862296,0.869772,0.879745,1497.208
72.868,80.58889,1.703396,0.902981,0.910482,0.956021,0.877266,0.882178,0.892691,1498.995
73.0204,74.49834,1.694106,0.923136,0.912775,0.970546,0.887623,0.892001,0.896129,1502.072
73.1728,78.98624,1.678589,0.928374,0.907461,0.969344,0.88547,0.89298,0.8938,1504.274
73.3252,79.63575,1.667569,0.938689,0.914184,0.970028,0.887729,0.892578,0.897276,1504.664
73.4776,75.84697,1.642378,0.949511,0.916546,0.984197,0.886077,0.887421,0.892005,1503.873
73.63,78.33881,1.621435,0.926732,0.913858,0.992183,0.888562,0.891931,0.901679,1502.518
73.7824,81.00345,1.636127,0.922108,0.913482,0.965328,0.884629,0.887651,0.890536,1500.856
73.9348,79.98774,1.690788,0.936894,0.926513,0.995658,0.890276,0.894457,0.903348,1500.135
74.0872,82.06522,1.744607,0.929679,0.959278,1.023658,0.895683,0.898024,0.901169,1501.725
74.2396,82.01942,1.759012,0.922374,0.990585,1.087484,0.941341,0.928935,0.928124,1505.466
74.392,81.10874,1.746734,0.954713,0.984179,1.057698,0.918036,0.914683,0.908518,1509.036
74.5444,77.90433,1.72622,0.960884,1.029359,1.085254,1.068507,1.070574,1.106809,1510.022
74.6968,78.4373,1.723124,1.033478,1.043849,1.09829,1.08891,1.104203,1.155941,1508.666
74.8492,77.09892,1.730835,1.050633,1.069714,1.129668,1.032124,1.065079,1.129291,1507.283
75.0016,82.14924,1.737223,1.046666,1.060646,1.137742,1.036577,1.06811,1.123712,1506.835
75.154,89.37148,1.730401,1.042001,1.08378,1.175633,0.958094,0.982782,1.008799,1506.665
75.3064,79.7359,1.71865,1.029388,1.078304,1.164195,0.959126,0.980565,1.008489,1506.21
75.4588,83.98981,1.718984,1.00339,1.071357,1.159989,0.952543,0.96514,0.992455,1505.773
75.6112,88.13564,1.732812,0.98841,1.043714,1.147111,0.955044,0.959501,0.99445,1506.141
75.7636,81.47806,1.719518,0.971665,1.039818,1.131466,0.955917,0.960448,0.989518,1506.7
75.916,86.10934,1.716948,0.971301,1.033554,1.150087,0.951002,0.955533,0.990428,1506.819
76.0684,86.46692,1.692805,0.950532,1.003345,1.123683,0.956738,0.960031,0.978786,1506.782
76.2208,84.02045,1.704458,0.952283,0.990627,1.075135,0.955285,0.960239,0.975179,1506.67
76.3732,81.70414,1.701366,0.950995,0.979789,1.046423,0.968532,0.975163,0.983064,1506.829
76.5256,81.7106,1.70721,0.95449,0.97414,1.041839,0.967716,0.974932,0.986124,1507.878
76.678,82.18092,1.724457,0.968826,0.971587,1.030466,0.958196,0.966657,0.979887,1509.294
76.8304,84.12658,1.722546,0.959704,0.962076,1.046302,0.964039,0.972033,0.97794,1510.113
76.9828,79.04301,1.716145,0.97895,0.966843,1.053995,0.947392,0.958486,0.973335,1510.82
77.1352,78.05459,1.686644,0.959708,0.966987,1.045508,0.941672,0.953966,0.96258,1511.307
77.2876,80.56271,1.673836,0.962854,0.964727,1.031874,0.93837,0.947827,0.959462,1510.022
77.44,84.2145,1.684277,0.967812,0.968536,1.041863,0.942004,0.947804,0.957104,1507.136
77.5924,90.97089,1.692374,0.965458,0.973079,1.035369,0.949677,0.95308,0.958629,1504.657
77.7448,85.46163,1.703732,0.957681,0.977641,1.034259,0.95235,0.955358,0.959448,1503.599
77.8972,83.53593,1.698237,0.963554,0.983283,1.032802,0.954847,0.957568,0.966791,1504.422
78.0496,82.35191,1.697774,0.958378,0.974759,1.024201,0.95391,0.958007,0.968774,1507.326
78.202,79.87302,1.712382,0.97939,0.973025,1.039882,0.954054,0.958006,0.96414,1510.618
78.3544,80.14034,1.708473,0.970599,0.973268,1.032161,0.941331,0.946531,0.956346,1511.523
78.5068,81.08812,1.703712,0.9575,0.969751,1.019033,0.92964,0.934894,0.937881,1508.854
78.6592,75.15477,1.694367,0.962376,0.968085,1.006335,0.92072,0.927452,0.931467,1505.078
78.8116,74.42353,1.712137,0.965111,0.963122,1.012496,0.924043,0.930056,0.931359,1502.599
78.964,67.50365,1.724356,0.956355,0.956063,1.020101,0.920871,0.926407,0.930257,1500.841
79.1164,78.65598,1.732893,0.94846,0.951326,1.00594,0.914112,0.919871,0.925412,1499.731
79.2688,73.89374,1.702459,0.939482,0.951014,1.019767,0.913904,0.918708,0.927498,1500.321
79.4212,74.98522,1.701764,0.946524,0.951234,1.011335,0.912442,0.917706,0.94252,1501.419
79.5736,80.36043,1.689739,0.93933,0.952584,1.012254,0.911783,0.916552,0.934038,1500.632
79.726,84.8072,1.716351,0.93403,0.960954,1.021175,0.899868,0.918913,0.937916,1499.909
79.8784,81.78992,1.716721,0.938436,0.947411,1.007661,0.909937,0.920505,0.946002,1503.576
80.0308,82.35773,1.737422,0.934435,0.9764,1.016289,0.908438,0.927612,0.957894,1511.058
80.1832,90.25214,1.712737,1.000079,1.065468,1.05218,0.98209,0.999725,1.043411,1518.012
80.3356,85.50337,1.686566,1.159522,1.083787,1.053467,1.071179,1.098682,1.201579,1521.173
80.488,87.6851,1.651718,1.16014,1.095166,1.085892,1.178942,1.23758,1.405636,1519.347
80.6404,83.25171,1.632186,1.087494,1.114342,1.090064,1.191536,1.255065,1.393907,1515.014
80.7928,81.55137,1.622635,1.035555,1.130555,1.102102,1.186008,1.253892,1.390872,1510.668
80.9452,79.15114,1.598731,0.967634,1.132144,1.113392,1.179298,1.262913,1.390561,1505.855
81.0976,79.09602,1.610438,0.942052,1.128562,1.148783,1.115671,1.19412,1.377704,1502.15
81.25,82.56104,1.587202,0.953385,1.1403,1.178023,1.057252,1.12669,1.402086,1500.94
81.4024,81.74924,1.591153,0.993736,1.142305,1.19531,0.996993,1.056685,1.367962,1500.79
81.5548,81.8702,1.591775,0.962522,1.133166,1.16502,0.958243,1.013054,1.307679,1501.575
