Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
82.4712,103.2331,1.745105,0.964988,0.910762,0.968411,0.903487,0.910798,0.912554,1504.982
82.6236,97.21411,1.745265,0.981324,0.930649,0.948217,0.927289,0.933238,0.937615,1504.523
82.776,104.892,1.735818,0.955767,0.890424,0.920121,0.880608,0.882267,0.889529,1504.344
82.9284,109.6892,1.737416,0.997505,0.875889,0.919571,0.868177,0.87195,0.882466,1503.994
83.0808,111.3839,1.741893,0.984256,0.863268,0.917716,0.837597,0.842516,0.848997,1503.438
83.2332,110.4344,1.747709,0.983024,0.86447,0.909586,0.837495,0.848417,0.849173,1502.939
83.3856,102.8975,1.750586,0.973186,0.863657,0.908749,0.830235,0.833988,0.836048,1502.523
83.538,103.8944,1.730981,0.989526,0.860925,0.914093,0.836263,0.839557,0.839557,1502.211
83.6904,104.9391,1.710757,0.93318,0.873441,0.911854,0.863193,0.873003,0.873377,1502.016
83.8428,99.55025,1.691508,0.9559,0.867685,0.899327,0.832188,0.83378,0.838947,1501.788
83.9952,99.34613,1.695772,0.936475,0.871791,0.911871,0.852698,0.846684,0.845847,1501.416
84.1476,103.437,1.702134,0.899512,0.891984,0.9239,0.913409,0.904743,0.894333,1500.907
84.3,103.001,1.715262,0.930335,0.870487,0.91098,0.867663,0.875878,0.879487,1500.467
84.4524,105.2659,1.73144,0.898327,0.87466,0.910695,0.876625,0.886911,0.890092,1500.458
84.6048,101.0393,1.727347,0.878813,0.911158,0.942937,0.924661,0.931782,0.938888,1500.899
84.7572,94.04795,1.719712,0.896178,0.914121,0.945613,0.919181,0.92367,0.930284,1501.263
84.9096,96.11547,1.706124,0.918986,0.910979,0.954182,0.905703,0.915364,0.916671,1501.294
85.062,99.6314,1.717523,0.902927,0.901661,0.941966,0.898003,0.90694,0.913327,1501.719
85.2144,99.48238,1.723619,0.905297,0.90682,0.946706,0.913431,0.920977,0.927772,1503.595
85.3668,100.0176,1.721485,0.917316,0.907079,0.949387,0.914936,0.916851,0.925633,1506.662
85.5192,104.4251,1.721471,0.916794,0.892179,0.940065,0.876865,0.880616,0.883265,1509.49
85.6716,100.5759,1.714864,0.937608,0.893551,0.935226,0.885598,0.894617,0.898873,1510.615
85.824,102.1106,1.715891,0.95633,0.904566,0.941303,0.889812,0.906747,0.911235,1509.459
85.9764,104.7604,1.713979,0.96694,0.890128,0.934844,0.884169,0.892235,0.892786,1506.657
86.1288,105.3242,1.717117,0.942774,0.892792,0.931219,0.885089,0.891803,0.900546,1504.666
86.2812,98.2149,1.721414,0.952367,0.894118,0.931381,0.888605,0.893115,0.897891,1505.114
86.4336,103.3553,1.725415,0.943141,0.899766,0.923829,0.888197,0.892614,0.89393,1506.089
86.586,97.76627,1.735744,0.960039,0.898297,0.93559,0.891755,0.896793,0.898979,1505.241
86.7384,102.3342,1.735736,0.926909,0.90194,0.93718,0.898689,0.906033,0.912924,1503.578
86.8908,102.9147,1.732753,0.932207,0.900805,0.924123,0.902453,0.906279,0.910107,1502.856
87.0432,101.721,1.730722,0.92985,0.89904,0.935004,0.897193,0.900353,0.903242,1500.508
87.1956,103.1376,1.735255,0.942146,0.902093,0.945509,0.90323,0.90769,0.90768,1495.955
87.348,100.8312,1.741012,0.935201,0.899689,0.944675,0.896662,0.901711,0.90472,1495.044
87.5004,105.5264,1.736788,0.958167,0.896721,0.942763,0.899714,0.910778,0.911065,1499.482
87.6528,105.4382,1.733872,0.943783,0.895233,0.940354,0.895519,0.896964,0.896017,1503.984
87.8052,113.196,1.727024,0.947401,0.89282,0.92945,0.887266,0.892621,0.897373,1505.412
87.9576,114.6686,1.712853,0.941091,0.890792,0.935245,0.874131,0.881556,0.882288,1505.036
88.11,113.6807,1.703125,0.978379,0.881351,0.930345,0.861309,0.867288,0.874967,1505.122
88.2624,111.1813,1.696106,0.971453,0.880173,0.931265,0.835747,0.845992,0.850182,1506.351
88.4148,110.9779,1.693345,0.974162,0.889299,0.931674,0.850706,0.861446,0.865048,1507.866
88.5672,103.6304,1.696004,0.922094,0.920863,0.944986,0.929629,0.941099,0.94312,1508.915
88.7196,99.4072,1.697817,0.924067,0.911903,0.934534,0.913552,0.921178,0.927553,1509.322
88.872,83.08899,1.713175,0.940415,0.888894,0.933588,0.847784,0.858641,0.862886,1509.263
89.0244,97.05013,1.713972,0.967242,0.92181,0.937728,0.927383,0.939967,0.952206,1508.841
89.1768,89.34847,1.721588,0.972517,0.924297,0.961285,0.926882,0.930111,0.934997,1508.248
89.3292,98.74969,1.699732,0.937802,0.921309,0.954679,0.909297,0.91567,0.925694,1507.419
89.4816,94.42172,1.693965,0.947224,0.916995,0.93891,0.904298,0.915369,0.925595,1506.005
89.634,92.57265,1.695859,0.946855,0.918677,0.954912,0.900881,0.906379,0.91408,1504.247
89.7864,98.6179,1.713628,0.940095,0.864902,0.935157,0.793539,0.79536,0.803076,1503.08
89.9388,91.78698,1.726686,0.864206,0.910219,0.953523,0.91367,0.913718,0.921427,1503.112
90.0912,86.15353,1.721824,0.862247,0.913621,0.953073,0.919203,0.921196,0.919968,1504.146
90.2436,89.13522,1.724245,0.867179,0.900882,0.942217,0.877937,0.895429,0.902049,1505.849
90.396,84.88385,1.724467,0.878267,0.900882,0.942217,0.877937,0.895429,0.902049,1507.951
90.5484,80.27209,1.732646,0.869043,0.903879,0.942701,0.885424,0.902309,0.909701,1510.406
90.7008,79.39156,1.747692,0.906031,0.922536,0.948069,0.928648,0.941148,0.952103,1513.42
90.8532,88.2257,1.760468,0.956682,0.929158,0.960496,0.924617,0.931669,0.93617,1516.68
91.0056,84.17905,1.77431,0.921062,0.921027,0.946021,0.921072,0.921115,0.922356,1519.166
91.158,86.68133,1.772376,0.927382,0.923391,0.943968,0.924619,0.928905,0.930539,1520.509
91.3104,91.57204,1.766082,0.938057,0.911508,0.939283,0.905665,0.910069,0.923636,1521.171
91.4628,95.71193,1.758819,0.951767,0.902809,0.940338,0.891793,0.901903,0.91974,1521.166
91.6152,97.56959,1.744417,0.953409,0.904447,0.946153,0.899222,0.904949,0.913378,1520.123
91.7676,101.3299,1.733706,0.966997,0.873152,0.917562,0.850263,0.856711,0.850963,1518.296
91.92,106.9627,1.72269,0.961289,0.863722,0.921483,0.79207,0.7874,0.780761,1516.982
92.0724,110.0466,1.720908,0.960492,0.86258,0.924315,0.784461,0.786567,0.78792,1517.078
92.2248,107.5889,1.744856,0.964518,0.87139,0.937787,0.823549,0.844435,0.858903,1518.202
92.3772,104.3601,1.775663,0.974246,0.86905,0.924496,0.850897,0.862529,0.86878,1520.409
92.5296,101.4857,1.789329,0.996562,0.886513,0.919477,0.878393,0.886523,0.891359,1524.35
92.682,105.7912,1.781799,1.016953,0.874208,0.926896,0.873418,0.886556,0.89773,1528.639
92.8344,99.78785,1.766227,1.000679,0.881598,0.924073,0.890702,0.897335,0.900433,1529.19
92.9868,101.6454,1.769927,1.027652,0.905609,0.945126,0.937285,0.945035,0.95039,1524.813
93.1392,100.5308,1.773026,1.006454,0.912179,0.959317,0.933398,0.94456,0.953279,1519.463
93.2916,100.9929,1.778854,0.982099,0.919421,0.970517,0.907249,0.912685,0.915997,1515.818
93.444,95.81521,1.771308,0.9713,0.917318,0.963957,0.908027,0.910919,0.916613,1513.494
93.5964,103.7638,1.742849,0.948262,0.92097,0.955856,0.916447,0.918792,0.926581,1512.33
93.7488,105.6023,1.723108,0.939286,0.917938,0.958415,0.913386,0.919145,0.924971,1512.458
93.9012,102.8662,1.719003,0.956355,0.920435,0.955272,0.905891,0.909935,0.910622,1513.034
94.0536,103.503,1.736481,0.975883,0.917266,0.971088,0.902963,0.910042,0.913952,1513.228
94.206,104.132,1.735825,0.974093,0.935279,0.974719,0.908108,0.914479,0.914581,1513.302
94.3584,110.5288,1.74113,0.940371,0.927338,0.975702,0.913467,0.920224,0.923266,1513.774
94.5108,109.4239,1.752912,0.969097,0.951437,0.983436,0.965412,0.971413,0.974489,1514.65
94.6632,101.7989,1.774547,0.95304,0.94918,0.984151,0.98092,0.985901,0.990947,1515.605
94.8156,112.9061,1.792004,0.956007,0.947,0.996382,0.977655,0.983562,0.993526,1515.987
94.968,105.6467,1.793345,0.961789,0.944639,0.991358,0.959416,0.965128,0.967534,1515.044
95.1204,105.1796,1.794646,0.950876,0.946955,0.977337,0.953879,0.960806,0.962374,1512.309
95.2728,107.8646,1.779519,0.963134,0.934726,0.977756,0.921943,0.933559,0.934117,1508.506
95.4252,110.9988,1.762058,0.984378,0.92957,0.978869,0.895292,0.90438,0.904848,1505.62
95.5776,106.4879,1.750887,0.964932,0.926715,0.960312,0.899193,0.902978,0.905173,1504.541
95.73,104.038,1.740662,0.975396,0.926824,0.970368,0.907063,0.909913,0.91336,1503.829
95.8824,108.2537,1.736777,0.97912,0.922515,0.968566,0.905477,0.910164,0.910222,1504.13
96.0348,102.326,1.735216,0.997916,0.921834,0.960485,0.912392,0.916516,0.918229,1506.194
96.1872,106.7841,1.733858,0.989014,0.913306,0.973726,0.928129,0.934161,0.942879,1507.616
96.3396,102.6854,1.734821,1.00049,0.916216,0.966042,0.923192,0.92697,0.931897,1509.504
96.492,104.4575,1.725972,0.995793,0.917781,0.967903,0.896162,0.897937,0.901117,1512.349
96.6444,102.6152,1.729247,1.012527,0.920542,0.961726,0.896774,0.898274,0.899612,1513.448
96.7968,107.2908,1.72799,1.002822,0.915748,0.957759,0.898696,0.900139,0.900556,1513.519
96.9492,92.01978,1.733333,0.963654,0.910674,0.961724,0.901329,0.904253,0.907619,1513.22
97.1016,97.84829,1.738277,0.985727,0.919324,0.955014,0.90372,0.906371,0.907599,1512.802
97.254,98.1868,1.746367,1.008962,0.919411,0.96159,0.893522,0.901003,0.90367,1513.414
97.4064,90.89841,1.753065,0.990691,0.907124,0.976897,0.898639,0.902323,0.901073,1514.249
97.5588,92.08238,1.759661,0.979047,0.915611,0.973884,0.901894,0.905896,0.90703,1515.375
97.7112,95.61737,1.758311,1.000476,0.927019,0.983071,0.913096,0.918052,0.922992,1517.226
