Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
228.8692,77.78237,2.008319,1.474486,1.395184,1.423313,1.314662,1.325587,1.332665,1598.476
229.0216,76.67663,2.005322,1.477666,1.392143,1.419747,1.30488,1.315375,1.322311,1599.536
229.174,77.63287,2.008602,1.478033,1.389976,1.420801,1.300408,1.311814,1.318254,1602.349
229.3264,78.76818,2.011281,1.494599,1.387086,1.420875,1.297433,1.310011,1.315727,1603.2
229.4788,79.44777,2.009994,1.48262,1.389921,1.413124,1.297897,1.310034,1.315248,1600.959
229.6312,79.93235,2.001586,1.494028,1.391646,1.411359,1.302883,1.311583,1.318048,1600.465
229.7836,79.38996,1.997692,1.541221,1.391431,1.413496,1.303649,1.311843,1.317681,1605.68
229.936,78.39355,2.001334,1.484106,1.394843,1.414549,1.31389,1.32456,1.331015,1609.266
230.0884,79.64449,2.010424,1.476363,1.387575,1.410907,1.324309,1.339854,1.346898,1608.185
230.2408,81.01399,2.010027,1.46223,1.387209,1.408669,1.303074,1.316837,1.323286,1607.743
230.3932,83.43852,2.005483,1.449113,1.38469,1.408143,1.289792,1.299184,1.304095,1606.147
230.5456,82.89891,1.996633,1.550913,1.382992,1.401612,1.290652,1.2994,1.306331,1605.802
230.698,82.53712,1.990166,1.475688,1.37485,1.392662,1.303522,1.315729,1.321701,1604.619
230.8504,82.45712,1.978822,1.432461,1.372434,1.387863,1.289259,1.306407,1.312606,1601.776
231.0028,81.717,1.967093,1.444129,1.370086,1.388053,1.271436,1.285358,1.290801,1596.836
231.1552,81.54087,1.965178,1.404892,1.363761,1.37992,1.269866,1.277627,1.282522,1597.089
231.3076,81.01917,1.968613,1.45018,1.35787,1.371214,1.269461,1.279174,1.283707,1601.713
231.46,79.56316,1.972762,1.465999,1.344942,1.35937,1.268646,1.280694,1.286966,1597.827
231.6124,76.52148,1.966002,1.432009,1.334574,1.351121,1.260957,1.275668,1.285103,1600.041
231.7648,75.75269,1.953991,1.393835,1.325816,1.343565,1.225976,1.236082,1.244352,1603.168
231.9172,77.81517,1.93878,1.400934,1.314359,1.334493,1.208826,1.216781,1.222427,1597.519
232.0696,80.74292,1.921361,1.380858,1.302758,1.323051,1.203912,1.215322,1.218302,1592.806
232.222,79.68027,1.901125,1.354861,1.291995,1.318029,1.186184,1.197174,1.20088,1591.539
232.3744,78.30129,1.890619,1.356117,1.285735,1.314783,1.164903,1.172131,1.177314,1591.928
232.5268,76.28018,1.892228,1.362282,1.281392,1.304755,1.162828,1.169128,1.175878,1590.235
232.6792,74.05656,1.900332,1.391894,1.273224,1.300266,1.170265,1.180817,1.187867,1588.476
232.8316,72.13191,1.897785,1.357057,1.270279,1.295309,1.166626,1.180328,1.186782,1583.42
232.984,73.88627,1.885237,1.295671,1.267446,1.295215,1.143782,1.154539,1.15783,1580.728
233.1364,77.31467,1.882345,1.354895,1.276393,1.294321,1.147811,1.153804,1.153061,1587.318
233.2888,77.30488,1.886052,1.39495,1.281053,1.29256,1.175905,1.181212,1.18197,1590.166
233.4412,76.24241,1.889369,1.387866,1.286597,1.292824,1.189946,1.195565,1.201102,1588.579
233.5936,78.29498,1.892833,1.410287,1.288272,1.294704,1.19284,1.20104,1.206648,1586.828
233.746,83.51874,1.894435,1.417187,1.282241,1.297163,1.197388,1.207939,1.21378,1587.304
233.8984,84.13108,1.900733,1.388938,1.279501,1.296009,1.193384,1.203179,1.206441,1589.599
234.0508,82.6712,1.898438,1.350357,1.27218,1.289753,1.175109,1.182853,1.186015,1592.785
234.2032,80.60554,1.902247,1.355905,1.259884,1.287223,1.164653,1.170018,1.174232,1593.241
234.3556,80.58802,1.909249,1.328907,1.255381,1.282821,1.161981,1.169062,1.175065,1591.628
234.508,79.20708,1.908694,1.317393,1.249283,1.277808,1.153394,1.163741,1.168839,1589.253
234.6604,78.66697,1.902764,1.333082,1.252561,1.281322,1.144317,1.153916,1.160861,1583.519
234.8128,78.71741,1.886025,1.330119,1.253303,1.285059,1.140488,1.147781,1.155141,1581.109
234.9652,79.7358,1.881225,1.336332,1.257756,1.282852,1.140369,1.149405,1.15416,1581.36
235.1176,78.04698,1.882322,1.364892,1.261135,1.285387,1.15063,1.161538,1.166278,1579.041
235.27,77.84602,1.886808,1.361205,1.267493,1.288931,1.156968,1.167899,1.171517,1579.326
235.4224,77.09052,1.887289,1.359599,1.273733,1.292864,1.15373,1.161698,1.162504,1585.296
235.5748,76.93938,1.879029,1.389717,1.279316,1.295765,1.183594,1.188363,1.189072,1588.713
235.7272,71.68681,1.880832,1.419523,1.284654,1.297042,1.208133,1.212528,1.21784,1590.447
235.8796,67.54587,1.883054,1.413149,1.284038,1.300369,1.211287,1.220245,1.227892,1590.184
236.032,64.76319,1.890038,1.384268,1.280581,1.309701,1.198716,1.211319,1.217579,1590.512
236.1844,66.04684,1.885139,1.333336,1.276542,1.309326,1.181503,1.193213,1.197239,1590.644
236.3368,66.96987,1.867898,1.331166,1.276486,1.307035,1.161553,1.170483,1.173328,1590.316
236.4892,65.23562,1.857118,1.325568,1.276742,1.306126,1.157388,1.164668,1.166162,1591.278
236.6416,62.06922,1.839831,1.350168,1.282606,1.301259,1.170581,1.176885,1.180172,1592.452
236.794,60.31218,1.842478,1.367422,1.282066,1.302059,1.184118,1.190708,1.19519,1592.96
236.9464,62.10552,1.845749,1.392796,1.284293,1.301633,1.1935,1.20155,1.205909,1592.875
237.0988,66.26186,1.866362,1.390505,1.284675,1.300697,1.198193,1.2082,1.214421,1593.341
237.2512,69.96979,1.884369,1.368627,1.282214,1.301227,1.191382,1.200072,1.205922,1592.333
237.4036,71.42601,1.895674,1.349078,1.281039,1.303357,1.176451,1.183951,1.187769,1589.192
237.556,73.58112,1.90025,1.352042,1.273937,1.30616,1.167243,1.175422,1.17811,1584.363
237.7084,72.54178,1.895159,1.359253,1.270915,1.302215,1.165785,1.1729,1.178807,1583.19
237.8608,71.84665,1.885836,1.334907,1.266589,1.301896,1.160919,1.168309,1.175027,1586.886
238.0132,69.83412,1.879167,1.346822,1.265657,1.29941,1.157299,1.165958,1.172818,1589.678
238.1656,68.80956,1.875028,1.344716,1.267025,1.300673,1.161453,1.172777,1.178068,1589.897
238.318,67.87898,1.866323,1.326498,1.271562,1.300284,1.160552,1.17229,1.174375,1590.248
238.4704,66.54259,1.842596,1.328061,1.278275,1.299844,1.164354,1.170503,1.172133,1591.579
238.6228,66.10253,1.823038,1.346144,1.287486,1.309953,1.176097,1.179761,1.183315,1595.269
238.7752,66.56806,1.8246,1.410112,1.296136,1.31597,1.204768,1.207663,1.209453,1599.295
238.9276,68.50057,1.853541,1.431356,1.300006,1.314682,1.236745,1.245429,1.248302,1602.098
239.08,70.67357,1.866144,1.401738,1.306242,1.319966,1.238577,1.250879,1.255743,1602.525
239.2324,71.62517,1.84742,1.357935,1.304279,1.323439,1.21683,1.225375,1.230731,1595.842
239.3848,69.04649,1.825487,1.363121,1.303048,1.326077,1.207387,1.211941,1.215113,1592.681
239.5372,67.4082,1.818144,1.426556,1.301076,1.321291,1.218018,1.223692,1.224751,1595.309
239.6896,65.05732,1.826939,1.306509,1.295988,1.314719,1.21302,1.223758,1.228162,1595.897
239.842,65.52483,1.829292,1.319839,1.296388,1.319918,1.182945,1.192466,1.195538,1592.703
239.9944,66.55511,1.842957,1.358276,1.293443,1.317302,1.176516,1.180851,1.182852,1590.467
240.1468,68.37709,1.868996,1.3788,1.288141,1.316628,1.187996,1.191758,1.194395,1591.585
240.2992,69.33044,1.904134,1.362479,1.28525,1.306941,1.193525,1.201088,1.204856,1591.57
240.4516,69.87652,1.902409,1.310229,1.283457,1.305621,1.1828,1.192691,1.198817,1590.423
240.604,68.54383,1.89386,1.309746,1.278373,1.30383,1.171443,1.180629,1.185242,1588.497
240.7564,68.13676,1.873075,1.318103,1.277194,1.292882,1.167457,1.175216,1.176525,1588.279
240.9088,68.6653,1.854045,1.37096,1.277827,1.297228,1.17351,1.180012,1.181793,1586.937
241.0612,71.35031,1.854392,1.340547,1.27648,1.289214,1.17777,1.185592,1.188483,1582.553
241.2136,71.22165,1.863885,1.291491,1.275166,1.283507,1.170299,1.179002,1.183027,1580.6
241.366,69.54385,1.891135,1.312388,1.274171,1.282901,1.16737,1.1763,1.181088,1581.368
241.5184,69.99738,1.881505,1.326779,1.269165,1.281305,1.163573,1.172703,1.177358,1583.051
241.6708,71.39645,1.880391,1.293085,1.261368,1.274508,1.155432,1.162757,1.168621,1581.375
241.8232,72.1389,1.872472,1.30816,1.25133,1.26957,1.149706,1.157415,1.165009,1583.65
241.9756,70.95557,1.866327,1.30614,1.245647,1.267055,1.142289,1.152093,1.157665,1586.976
