Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
1087.787,82.00453,1.467476,0.774444,0.80607,0.806079,0.743232,0.771137,0.778514,1473.372
1087.939,81.42925,1.450114,0.775298,0.801602,0.810034,0.741113,0.773136,0.782955,1473.388
1088.092,78.00027,1.434689,0.757409,0.793151,0.814864,0.727484,0.760865,0.771663,1473.115
1088.244,79.41407,1.432279,0.749281,0.783672,0.818787,0.725011,0.757687,0.769319,1472.752
1088.396,67.48226,1.425366,0.75375,0.786349,0.809929,0.714873,0.746511,0.758347,1472.361
1088.549,68.38032,1.420074,0.762116,0.790527,0.82249,0.710206,0.746772,0.759951,1472.263
1088.701,68.44558,1.40778,0.759509,0.793457,0.820002,0.711425,0.750652,0.76601,1472.569
1088.854,72.39863,1.397773,0.752807,0.810368,0.833059,0.717599,0.764282,0.776188,1472.616
1089.006,74.73125,1.390385,0.769298,0.829953,0.841542,0.72953,0.78183,0.793764,1472.181
1089.158,77.07564,1.387963,0.764471,0.816925,0.836939,0.726453,0.774632,0.785308,1471.648
1089.311,76.50745,1.391051,0.773424,0.81853,0.848195,0.716387,0.767671,0.784078,1471.547
1089.463,75.59669,1.388301,0.809028,0.841055,0.855397,0.741221,0.794708,0.812732,1472.707
1089.616,78.85197,1.389916,0.794292,0.836142,0.852261,0.747192,0.797994,0.808824,1475.045
1089.768,82.75564,1.404027,0.812019,0.859304,0.867533,0.780474,0.82465,0.833522,1477.143
1089.92,81.99808,1.421255,0.814612,0.862873,0.877761,0.778369,0.823252,0.838395,1478.248
1090.073,79.59532,1.429882,0.813439,0.873636,0.89773,0.797803,0.844871,0.858624,1478.396
1090.225,78.76273,1.423704,0.808857,0.877951,0.908732,0.803989,0.852504,0.863569,1477.799
1090.378,78.05695,1.420407,0.802894,0.880897,0.908531,0.790724,0.844996,0.859537,1477.385
1090.53,82.5512,1.411272,0.803808,0.884283,0.9001,0.795337,0.847697,0.860599,1477.188
1090.682,79.32603,1.404988,0.826497,0.89756,0.905065,0.8125,0.853261,0.867447,1476.813
1090.835,79.39436,1.417214,0.847671,0.895482,0.91226,0.800029,0.840211,0.849785,1477.045
1090.987,78.28706,1.443026,0.872268,0.903303,0.913627,0.84937,0.865875,0.870337,1478.236
1091.14,76.66527,1.478793,0.86095,0.911586,0.922252,0.854862,0.886189,0.903469,1479.794
1091.292,78.42136,1.500447,0.897263,0.917829,0.927426,0.850744,0.890953,0.912558,1481.334
1091.444,81.30042,1.519333,0.871689,0.901647,0.920873,0.855939,0.892844,0.915119,1482.456
1091.597,88.3391,1.525667,0.909637,0.913597,0.929854,0.860474,0.897997,0.918906,1482.781
1091.749,86.09557,1.549287,0.906612,0.931889,0.941024,0.867171,0.906746,0.91892,1482.647
1091.902,88.12644,1.515302,0.894632,0.929915,0.93263,0.858829,0.901301,0.917574,1482.119
1092.054,84.47292,1.492354,0.916621,0.936732,0.935899,0.850099,0.898284,0.919283,1480.959
1092.206,83.35812,1.471555,0.921801,0.929982,0.933655,0.858123,0.905049,0.923854,1480.234
1092.359,84.47272,1.508368,0.919628,0.941818,0.960427,0.872119,0.913438,0.929923,1480.921
1092.511,84.68137,1.529434,0.912981,0.946052,0.960045,0.873102,0.914142,0.927324,1481.702
1092.664,83.03994,1.533059,0.936035,0.945431,0.958274,0.874879,0.915578,0.92895,1481.339
1092.816,81.59044,1.530806,0.908854,0.940306,0.956546,0.869868,0.912246,0.924415,1480.635
1092.968,80.70201,1.523922,0.900014,0.943831,0.956758,0.862896,0.907402,0.926945,1480.438
1093.121,79.66353,1.525833,0.898858,0.953774,0.951637,0.868548,0.91134,0.92703,1480.713
1093.273,78.7053,1.527601,0.89837,0.947041,0.944883,0.852875,0.900677,0.916015,1481.204
1093.426,79.46014,1.528872,0.897139,0.933982,0.952453,0.861733,0.898503,0.911743,1481.65
1093.578,80.5144,1.520716,0.890605,0.932067,0.943163,0.866303,0.899909,0.911856,1482.137
1093.73,81.49066,1.518118,0.896252,0.935495,0.936956,0.859128,0.895996,0.906228,1483.316
1093.883,76.20852,1.524541,0.88208,0.92206,0.928738,0.854883,0.883723,0.894314,1485.404
1094.035,79.57529,1.538101,0.891008,0.910713,0.922552,0.854931,0.879263,0.886229,1487.663
1094.188,83.93376,1.55166,0.881051,0.911325,0.920593,0.851627,0.877654,0.885321,1488.975
1094.34,78.96473,1.558612,0.871542,0.905115,0.914888,0.843687,0.872511,0.877571,1487.379
1094.492,79.09303,1.561104,0.864108,0.901124,0.900225,0.840447,0.869452,0.878344,1483.044
1094.645,79.56652,1.556055,0.874875,0.894925,0.906962,0.83449,0.856289,0.863174,1479.915
1094.797,80.76087,1.550846,0.865803,0.893219,0.903834,0.830089,0.854494,0.860067,1479.256
1094.95,81.41947,1.546494,0.859427,0.886818,0.917627,0.832598,0.858269,0.865764,1479.297
1095.102,80.25755,1.548042,0.859423,0.88346,0.914164,0.834789,0.859072,0.863744,1479.351
1095.254,82.08191,1.552419,0.836983,0.883542,0.902711,0.822415,0.848814,0.859975,1479.179
1095.407,78.64766,1.551523,0.850193,0.88368,0.899938,0.820511,0.847609,0.85759,1478.649
1095.559,71.7762,1.543957,0.851108,0.882975,0.899605,0.812952,0.845323,0.861349,1478.25
1095.712,77.78465,1.528917,0.855551,0.887867,0.902801,0.813622,0.846031,0.865339,1478.432
1095.864,79.22986,1.51961,0.855932,0.884192,0.899081,0.820695,0.847558,0.865472,1478.776
1096.016,80.51379,1.512632,0.849583,0.887371,0.908625,0.814715,0.848004,0.860003,1478.537
1096.169,78.55347,1.506654,0.855437,0.888493,0.917012,0.804314,0.843822,0.857382,1477.774
1096.321,77.10823,1.496483,0.848875,0.887131,0.917842,0.811289,0.851085,0.866854,1477.487
1096.474,77.98814,1.486358,0.847341,0.891082,0.921167,0.817489,0.857281,0.871245,1478.338
1096.626,77.16061,1.48888,0.861572,0.891642,0.904895,0.8183,0.857038,0.867378,1479.491
1096.778,80.30617,1.49624,0.865776,0.887296,0.90935,0.815657,0.853332,0.870009,1480.034
1096.931,85.86227,1.509902,0.85628,0.887513,0.913568,0.825413,0.85925,0.874374,1480.392
1097.083,82.01615,1.520171,0.872411,0.891901,0.920835,0.829086,0.861523,0.870499,1481.599
1097.236,68.07227,1.530937,0.864724,0.890884,0.92414,0.820166,0.856686,0.868944,1483.763
1097.388,77.18917,1.532166,0.873491,0.901748,0.920127,0.829223,0.86237,0.871242,1485.982
1097.54,79.04013,1.530235,0.887945,0.900957,0.932032,0.843232,0.871361,0.87831,1487.664
1097.693,76.52077,1.52564,0.88289,0.904315,0.938944,0.844487,0.874205,0.88075,1488.64
1097.845,81.02676,1.526727,0.896991,0.90968,0.952985,0.865701,0.888989,0.897225,1488.461
1097.998,81.0901,1.525325,0.894601,0.911473,0.951265,0.873468,0.895974,0.899521,1486.506
1098.15,77.96184,1.528427,0.904202,0.917923,0.946393,0.882638,0.907369,0.914483,1483.608
1098.302,81.82856,1.533033,0.908489,0.917166,0.950079,0.886347,0.910431,0.917346,1481.863
1098.455,81.08463,1.540813,0.901675,0.927914,0.953399,0.872366,0.898463,0.903255,1481.745
1098.607,79.87897,1.548006,0.911882,0.936277,0.945633,0.860564,0.886899,0.891164,1482.332
1098.76,85.31541,1.552747,0.908836,0.94056,0.952658,0.875832,0.897252,0.902346,1483.285
1098.912,82.75436,1.560352,0.913771,0.945855,0.962039,0.882638,0.904903,0.90906,1484.322
1099.064,83.81207,1.563997,0.910166,0.927678,0.950535,0.865291,0.891364,0.90198,1484.728
1099.217,82.00583,1.56174,0.950906,0.938446,0.957469,0.874383,0.900264,0.909835,1485.116
1099.369,78.13992,1.558098,0.975179,0.950534,0.966895,0.896633,0.930248,0.940011,1487.075
1099.522,80.74328,1.553897,0.975567,0.95268,0.953618,0.905925,0.935404,0.948202,1490.406
