Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
72.5068,75.81792,1.8191,1.141593,1.128496,1.164788,1.076623,1.084239,1.086294,1561.549
72.6592,74.63798,1.824972,1.1684,1.137599,1.167743,1.080377,1.086018,1.088419,1562.566
72.8116,72.71972,1.831346,1.175591,1.141444,1.174379,1.087122,1.094321,1.096897,1563.585
72.964,71.26275,1.825745,1.196694,1.145787,1.182843,1.095095,1.101487,1.104865,1564.605
73.1164,69.04974,1.828455,1.182744,1.150389,1.181057,1.105759,1.110624,1.114387,1565.627
73.2688,69.62122,1.821975,1.19434,1.151335,1.19121,1.101122,1.107923,1.11381,1566.649
73.4212,66.75531,1.819583,1.194655,1.152561,1.197615,1.09464,1.103843,1.112579,1567.674
73.5736,65.77257,1.816752,1.180994,1.153324,1.198195,1.088577,1.097553,1.102939,1568.699
73.726,67.32117,1.825315,1.196638,1.161446,1.197156,1.079319,1.084073,1.087381,1569.726
73.8784,71.5844,1.832873,1.218814,1.170763,1.205227,1.092466,1.095739,1.098728,1570.73
