Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
45.2836,79.30033,1.62851,0.981845,0.960736,0.975272,0.921398,0.940481,0.945169,1512.395
45.436,77.74167,1.635411,0.96061,0.958391,0.981892,0.907368,0.92322,0.928499,1513.953
45.5884,79.88738,1.635264,0.996696,0.961788,0.969201,0.915987,0.931438,0.943722,1513.498
45.7408,82.89027,1.633713,0.986904,0.962023,0.984105,0.917948,0.934306,0.942878,1511.35
45.8932,80.45922,1.638175,0.966409,0.956005,0.969015,0.88847,0.903475,0.910875,1509.698
46.0456,83.17314,1.64527,0.982812,0.956566,0.973444,0.890811,0.90389,0.908318,1509.501
46.198,81.28222,1.645849,0.967212,0.952169,0.975604,0.887734,0.908556,0.910197,1509.947
46.3504,78.98714,1.651217,0.972305,0.948834,0.967073,0.910059,0.93313,0.939933,1509.823
46.5028,63.62165,1.653121,0.980401,0.955034,0.957449,0.908293,0.932491,0.935941,1507.693
46.6552,73.81547,1.656613,0.9584,0.952703,0.974002,0.90263,0.925101,0.929101,1503.514
46.8076,81.08294,1.638391,0.959699,0.94999,0.98178,0.873818,0.906056,0.913262,1499.504
46.96,80.42895,1.616769,0.895436,0.965281,1.010116,0.894105,0.931292,0.942018,1497.697
47.1124,76.77351,1.57934,0.961659,0.990718,1.010261,0.925455,0.953007,0.956442,1498.399
47.2648,81.4562,1.564453,0.948381,0.981169,0.999537,0.90734,0.936687,0.943968,1500.217
47.4172,78.12833,1.559475,0.969237,0.995219,1.024638,0.919374,0.944938,0.947516,1501.626
47.5696,76.47279,1.576176,0.97629,0.987728,1.022289,0.932546,0.963771,0.962056,1503.153
47.722,72.44622,1.594913,1.003664,1.010239,1.053614,0.992532,1.01736,1.024526,1506.372
47.8744,81.95818,1.615537,1.017869,1.019551,1.044373,0.989063,1.015617,1.022519,1511.426
48.0268,79.80434,1.636055,1.055202,1.029499,1.056282,1.006196,1.034183,1.05026,1517.025
48.1792,79.40308,1.653744,1.051885,1.034431,1.065612,0.999685,1.02935,1.038301,1521.019
48.3316,79.26521,1.668132,1.080448,1.054936,1.075206,0.983053,1.006198,1.01036,1521.398
48.484,78.86475,1.669887,1.048429,1.064369,1.084959,0.978489,0.999961,1.008465,1519.366
48.6364,78.60822,1.66855,1.022672,1.089201,1.093312,1.033457,1.049567,1.059518,1518.689
48.7888,82.03602,1.674052,1.0537,1.081326,1.09236,1.037387,1.057064,1.067474,1520.973
48.9412,76.91344,1.681364,1.053159,1.088363,1.117824,1.030237,1.053187,1.061399,1524.296
49.0936,80.41206,1.700868,1.074852,1.083148,1.120471,1.03384,1.054602,1.058254,1525.692
49.246,84.73812,1.71922,1.087322,1.084994,1.101476,1.032754,1.050914,1.062211,1524.102
49.3984,87.87739,1.739716,1.100823,1.077538,1.101017,1.027537,1.047217,1.058425,1521.122
49.5508,84.9763,1.748235,1.114575,1.097331,1.130892,1.029575,1.046315,1.059804,1519.183
49.7032,86.18803,1.747484,1.089564,1.080814,1.101894,1.026717,1.048472,1.062419,1518.851
49.8556,86.36594,1.74215,1.076575,1.086187,1.107832,1.029259,1.050177,1.063466,1518.321
50.008,79.34708,1.735216,1.073513,1.076361,1.113544,1.029745,1.049217,1.053129,1516.067
50.1604,83.19596,1.744971,1.108552,1.097913,1.108387,1.029159,1.050661,1.06169,1513.073
50.3128,85.27704,1.752022,1.088202,1.092185,1.09935,1.013798,1.034877,1.043455,1511.619
50.4652,85.62424,1.723445,1.089456,1.090533,1.097821,1.020761,1.045,1.053337,1512.873
50.6176,77.23685,1.709084,1.083007,1.085461,1.125618,1.017981,1.038203,1.044193,1515.788
50.77,80.86053,1.704592,1.090037,1.088222,1.115765,1.026979,1.043719,1.049863,1518.124
50.9224,81.10039,1.743182,1.084945,1.084624,1.107444,1.025475,1.041002,1.043639,1518.891
51.0748,83.00493,1.746953,1.079813,1.088137,1.115124,1.025063,1.03979,1.039272,1519.039
51.2272,85.31991,1.74052,1.077326,1.065321,1.109321,1.020551,1.037697,1.038367,1519.788
51.3796,85.65952,1.723358,1.063787,1.072167,1.098987,1.007323,1.02604,1.028853,1521.049
51.532,82.56804,1.710388,1.071578,1.070741,1.094994,1.008104,1.030043,1.039304,1521.659
51.6844,83.2028,1.705725,1.079601,1.058748,1.105976,0.99991,1.016094,1.02022,1520.272
51.8368,85.19702,1.707373,1.043668,1.062743,1.106598,0.991724,1.011169,1.016391,1517.583
51.9892,79.4371,1.713096,1.075323,1.058375,1.113326,0.988459,1.004404,1.017674,1516.182
52.1416,86.04376,1.717137,1.033446,1.050533,1.095321,0.998849,1.009018,1.013726,1516.376
52.294,84.82408,1.721316,1.067698,1.053015,1.10437,1.000237,1.009122,1.011482,1516.849
52.4464,83.0616,1.713097,1.074591,1.05654,1.077297,0.987336,1.00143,1.005447,1517.397
52.5988,87.39426,1.715508,1.062974,1.052985,1.096025,0.983038,0.998156,0.998564,1518.202
52.7512,79.47317,1.712216,1.040612,1.061621,1.085739,0.98106,0.999602,0.999597,1518.713
52.9036,78.92377,1.716525,1.049615,1.052087,1.066819,0.994261,1.013226,1.012256,1517.728
53.056,81.57296,1.721343,1.059512,1.061697,1.084329,1.001398,1.021503,1.02334,1516.385
53.2084,83.1033,1.728484,1.083856,1.076757,1.091395,1.010026,1.0347,1.036066,1516.122
53.3608,85.73413,1.73984,1.083437,1.081077,1.091345,1.01424,1.036124,1.03763,1515.176
53.5132,80.42802,1.72853,1.072293,1.079481,1.093372,1.014363,1.039539,1.044042,1513.319
53.6656,78.70923,1.716446,1.107456,1.077421,1.078234,1.024456,1.056,1.060602,1512.362
53.818,80.07245,1.702906,1.11519,1.070071,1.079014,1.007202,1.042877,1.053418,1512.57
53.9704,79.86642,1.690702,1.095168,1.076545,1.09035,1.020014,1.050914,1.049563,1512.972
54.1228,82.74218,1.660409,1.082422,1.059209,1.077602,0.980449,1.018824,1.025115,1512.761
54.2752,81.67894,1.643113,1.091445,1.051569,1.068661,0.967103,1.003287,1.013245,1511.75
54.4276,85.95796,1.630642,1.050439,1.043449,1.088062,0.972963,1.007018,1.014339,1510.269
54.58,83.78828,1.625412,1.070139,1.062609,1.072891,0.9758,1.010454,1.018445,1509.209
54.7324,75.8956,1.602118,1.02401,1.035238,1.062851,0.926418,0.961148,0.966878,1509.265
54.8848,71.81771,1.577572,1.033898,1.042064,1.070525,0.951064,0.992839,1.00112,1509.628
55.0372,75.07202,1.56996,1.035633,1.03163,1.050792,0.972797,1.000223,1.002869,1509.379
55.1896,79.10337,1.57809,1.029313,1.014492,1.06114,0.945339,0.976335,0.98671,1508.945
55.342,82.9261,1.596128,1.028692,1.019424,1.042114,0.945937,0.983524,1.002246,1508.185
55.4944,80.15423,1.599638,1.013498,1.014422,1.058408,0.953478,0.982181,0.99046,1506.573
55.6468,67.35816,1.607517,1.033706,1.017721,1.047068,0.956379,0.982841,0.994116,1504.983
55.7992,63.27046,1.607808,1.052624,1.009018,1.053028,0.94379,0.977156,0.979173,1504.365
55.9516,73.49191,1.598048,1.051465,1.010413,1.045967,0.911849,0.94475,0.943891,1504.91
56.104,75.72328,1.582053,0.988769,1.008919,1.047099,0.909311,0.948461,0.960267,1506.792
56.2564,76.58209,1.560978,1.013919,0.99971,1.057658,0.927056,0.970047,0.981814,1509.501
56.4088,78.85049,1.555103,0.995712,1.005434,1.056323,0.933517,0.968489,0.981978,1511.5
56.5612,83.79522,1.533805,0.947636,1.016962,1.048827,0.926249,0.960529,0.967057,1511.784
56.7136,79.36363,1.534519,0.965131,1.011961,1.03502,0.90304,0.950971,0.962117,1511.152
56.866,71.44735,1.544899,0.971857,1.036164,1.052293,0.973688,0.995121,1.003702,1511.285
57.0184,72.43087,1.576942,0.997332,1.029692,1.05816,0.950309,0.974865,0.980386,1512.845
57.1708,74.04314,1.617507,1.011168,1.044417,1.062711,1.02508,1.044563,1.052663,1515.06
57.3232,78.70741,1.660401,1.142465,1.04397,1.070935,1.009797,1.036052,1.041385,1516.816
57.4756,78.0599,1.686955,1.115948,1.045324,1.070349,1.028331,1.044571,1.037599,1517.789
57.628,76.82991,1.692605,0.998409,1.049807,1.086954,0.993494,0.999533,0.996072,1518.338
57.7804,79.25915,1.690768,0.999911,1.051445,1.098272,0.988263,0.994004,0.996128,1518.582
57.9328,78.04066,1.693304,1.069739,1.054052,1.077524,0.998533,1.014999,1.017644,1518.62
58.0852,77.48193,1.705145,1.053372,1.063886,1.076878,0.990295,1.011175,1.021121,1519.197
58.2376,78.31229,1.724495,1.075955,1.058938,1.09733,0.988313,1.009863,1.010857,1520.373
58.39,82.35997,1.735799,1.064713,1.060846,1.07648,0.995709,1.013582,1.016346,1520.862
58.5424,81.94242,1.731653,1.048661,1.051051,1.078947,0.994094,1.013384,1.020471,1520.24
58.6948,85.54476,1.727411,1.061672,1.062902,1.09018,1.010598,1.032861,1.041673,1519.49
58.8472,82.39892,1.724607,1.092119,1.065698,1.100688,1.000027,1.021943,1.030057,1519.114
58.9996,87.36645,1.730557,1.105158,1.067232,1.085914,1.01533,1.035985,1.042846,1518.599
59.152,85.05561,1.733494,1.078963,1.089159,1.089558,1.018272,1.030565,1.026622,1517.821
59.3044,76.27139,1.75126,1.069992,1.0756,1.097973,1.030199,1.033774,1.022714,1517.649
59.4568,79.35405,1.759945,1.083793,1.070347,1.092461,1.033046,1.047826,1.051836,1518.618
59.6092,78.90355,1.766103,1.084799,1.074991,1.090331,1.006361,1.02297,1.025139,1519.9
59.7616,76.73661,1.757037,1.12023,1.072792,1.0793,1.024785,1.046167,1.044678,1519.65
59.914,78.57031,1.771983,1.067132,1.052169,1.052721,1.036866,1.058801,1.061188,1516.588
60.0664,77.32761,1.779779,1.137083,1.063446,1.074644,1.021599,1.039489,1.03968,1514.108
60.2188,80.68209,1.773421,1.079622,1.041252,1.067338,0.967959,0.990321,0.999874,1514.507
60.3712,76.36637,1.748287,1.036432,1.032669,1.059399,0.961272,0.982863,0.98738,1513.825
60.5236,78.25216,1.720731,1.01162,1.000628,1.051854,0.921232,0.940007,0.949441,1510.884
60.676,71.26996,1.700386,0.972206,1.00897,1.04996,0.932003,0.950154,0.959526,1506.478
60.8284,71.52811,1.686057,1.019643,0.992781,1.034961,0.913109,0.935635,0.948804,1502.118
60.9808,72.95763,1.674739,1.0166,0.996251,1.033654,0.915051,0.935367,0.941789,1500.604
61.1332,67.49933,1.690457,0.987798,0.985175,1.017689,0.933571,0.952961,0.960136,1500.985
61.2856,73.45722,1.699788,0.957796,0.989541,1.029308,0.937864,0.959861,0.960972,1501.329
61.438,78.90939,1.698675,0.986316,0.989919,1.01669,0.90981,0.934129,0.937746,1501.032
61.5904,72.88879,1.667112,0.971488,0.989671,1.013294,0.942635,0.960037,0.960177,1501.184
61.7428,75.35606,1.621021,0.959648,0.994624,1.03249,0.917669,0.938918,0.940521,1502.861
61.8952,74.14261,1.594682,1.002,0.987012,1.022193,0.941636,0.956748,0.967189,1505.395
62.0476,74.33083,1.601475,1.040291,0.989484,1.02565,0.949745,0.977498,0.977749,1507.263
62.2,69.77107,1.646538,1.016289,0.993919,1.012843,0.954913,0.978859,0.984577,1507.083
62.3524,76.25895,1.678909,0.975585,0.993116,1.030589,0.937496,0.966832,0.973719,1504.359
62.5048,77.19125,1.664949,0.963135,0.999939,1.047538,0.895761,0.920448,0.928233,1499.585
62.6572,70.38184,1.625471,0.967012,1.000673,1.035568,0.895278,0.920435,0.926673,1495.096
62.8096,70.71983,1.60798,0.97045,1.009014,1.050366,0.969591,0.983997,0.986684,1493.994
62.962,74.84642,1.629358,0.997052,1.019358,1.040549,0.965457,0.984589,0.98533,1496.936
63.1144,76.22072,1.663258,0.985724,1.03407,1.063724,0.976602,0.992137,0.998812,1501.815
63.2668,80.64768,1.674132,0.997756,1.02819,1.05164,0.951124,0.977308,0.986624,1506.325
63.4192,78.91768,1.678801,1.0702,1.035004,1.082297,0.995384,1.017333,1.026881,1509.041
63.5716,83.70633,1.697663,1.05193,1.048592,1.0635,1.016073,1.043385,1.046387,1509.666
63.724,78.91708,1.716881,1.138552,1.047763,1.084864,1.028333,1.057569,1.060444,1508.868
63.8764,80.42138,1.729366,1.114236,1.049489,1.082112,1.026603,1.056659,1.062331,1508.124
64.0288,86.25198,1.732244,1.018608,1.042859,1.094633,1.020706,1.05045,1.054994,1509.602
64.1812,85.89339,1.723389,0.991137,1.059123,1.088028,0.983079,1.00515,1.006042,1514.154
64.3336,85.10117,1.703667,0.974953,1.075332,1.089975,0.959347,0.994181,1.008513,1519.225
64.486,89.33763,1.694869,1.082258,1.06869,1.087387,0.987561,1.012658,1.016156,1521.192
64.6384,82.14809,1.717558,1.052717,1.085844,1.105792,1.022313,1.044336,1.046005,1519.884
64.7908,78.52175,1.741017,1.075949,1.070933,1.088804,1.03198,1.051304,1.054262,1517.902
64.9432,81.93562,1.75778,1.077793,1.076548,1.103446,1.041921,1.063104,1.069638,1517.142
65.0956,82.17005,1.763582,1.086343,1.074741,1.105339,1.0394,1.058722,1.066923,1517.821
65.248,82.40434,1.759814,1.0751,1.081285,1.110357,1.016321,1.045835,1.044256,1519.294
65.4004,77.37271,1.740358,1.085171,1.088189,1.120514,1.000708,1.02922,1.030461,1520.637
65.5528,79.97843,1.716628,1.045006,1.083676,1.123225,1.021862,1.049566,1.056873,1521.371
65.7052,80.88316,1.711447,1.055341,1.114058,1.109627,1.015601,1.032901,1.035132,1520.775
65.8576,85.0191,1.714259,1.076037,1.104199,1.127629,1.01927,1.036189,1.0419,1516.996
66.01,78.03985,1.732434,1.090664,1.114598,1.128544,1.063423,1.089252,1.095472,1511.464
66.1624,82.35595,1.752133,1.130209,1.116666,1.127232,1.071187,1.090518,1.096141,1508.336
66.3148,77.61771,1.771034,1.128918,1.111884,1.118721,1.054358,1.0833,1.090509,1508.632
66.4672,81.09376,1.769548,1.123663,1.103257,1.111444,1.051823,1.079567,1.081884,1511.058
66.6196,79.79247,1.755572,1.092687,1.119961,1.119553,1.041498,1.068515,1.080168,1512.606
66.772,85.63327,1.739351,1.099196,1.097097,1.117569,1.03544,1.07219,1.084038,1511.179
66.9244,78.60375,1.719654,1.022882,1.111426,1.138609,1.034209,1.062293,1.077013,1508.205
67.0768,78.76286,1.700222,1.069293,1.110391,1.11272,0.992062,1.025736,1.029897,1505.232
67.2292,79.68356,1.693684,1.060276,1.100588,1.099187,1.042323,1.071102,1.072593,1503.253
67.3816,88.38907,1.703796,1.090867,1.085238,1.111248,1.039991,1.073949,1.084637,1502.897
67.534,86.88321,1.705734,1.076593,1.085618,1.117293,0.995444,1.029864,1.034341,1503.456
67.6864,89.82706,1.674627,1.016863,1.072408,1.103896,1.004966,1.03948,1.044829,1504.047
67.8388,85.15889,1.64347,1.044116,1.086239,1.118208,0.978792,1.008933,1.025063,1505.917
67.9912,81.62872,1.616902,1.04408,1.079721,1.113564,0.980374,1.004805,1.015822,1509.421
68.1436,79.95756,1.617878,1.013988,1.097813,1.130952,0.98618,1.011225,1.014972,1511.128
68.296,79.02942,1.624372,1.006963,1.107921,1.120269,1.023488,1.045463,1.055524,1512.984
68.4484,79.09628,1.633934,1.012594,1.118699,1.13297,1.024993,1.04925,1.061312,1517.739
68.6008,79.70152,1.655753,1.063762,1.116293,1.135644,1.052131,1.084532,1.094535,1519.327
68.7532,78.85403,1.679675,1.087331,1.115908,1.120465,1.044754,1.075476,1.08631,1517.179
68.9056,84.36142,1.724459,1.099406,1.108923,1.130531,1.05379,1.08113,1.092884,1516.363
69.058,75.93053,1.738305,1.053964,1.118961,1.113492,1.03488,1.061066,1.063669,1516.306
69.2104,84.32961,1.735946,1.075034,1.111721,1.135514,1.030048,1.059969,1.063414,1515.614
69.3628,87.21786,1.702532,1.102047,1.092519,1.105167,1.008118,1.040241,1.055507,1514.503
69.5152,84.85527,1.666651,1.062397,1.091622,1.110702,0.983518,1.016906,1.037591,1511.936
69.6676,82.45229,1.640516,1.020143,1.072054,1.106834,0.997522,1.031089,1.044474,1507.884
69.82,83.48652,1.625971,1.054902,1.091226,1.119207,0.981664,1.012959,1.032757,1504.426
69.9724,73.8186,1.63281,1.023882,1.063358,1.103316,0.981383,1.007241,1.016692,1502.799
70.1248,80.02163,1.648587,1.024529,1.080814,1.110407,0.951195,0.975733,0.985594,1506.006
70.2772,73.53405,1.65006,1.065898,1.079876,1.113499,0.956792,0.978652,0.98314,1512.774
70.4296,76.75352,1.651932,0.971315,1.073689,1.101623,0.974283,1.000412,1.007834,1516.342
70.582,77.42519,1.6757,1.009312,1.086323,1.104651,1.063595,1.080288,1.085805,1517.579
70.7344,80.09162,1.71433,1.076766,1.090656,1.1193,1.048242,1.052278,1.03769,1519.287
70.8868,79.34528,1.730419,1.082447,1.121843,1.125866,1.048116,1.071795,1.081691,1520.586
71.0392,78.2586,1.747471,1.078575,1.14284,1.130736,1.092688,1.120899,1.133788,1521.351
71.1916,83.65147,1.759655,1.139034,1.146702,1.142974,1.086786,1.117265,1.134579,1521.188
71.344,82.40765,1.77875,1.138146,1.14068,1.152965,1.046205,1.081758,1.100135,1520.024
71.4964,82.90343,1.753488,1.125036,1.150591,1.166879,1.047451,1.084926,1.098119,1518.32
71.6488,80.26659,1.722892,1.115722,1.125129,1.169439,1.040603,1.076643,1.091472,1515.99
71.8012,81.49474,1.697904,1.100008,1.130497,1.162866,1.031508,1.064815,1.088038,1512.926
71.9536,81.34561,1.674667,1.097674,1.139269,1.159415,1.035623,1.075417,1.08887,1509.252
72.106,84.92773,1.654967,1.070906,1.121288,1.171666,1.012612,1.052011,1.067518,1505.997
72.2584,78.45092,1.649911,1.046354,1.129338,1.17718,1.012461,1.052065,1.073613,1505.913
72.4108,76.80204,1.664106,1.077868,1.138233,1.148873,1.032978,1.066508,1.074535,1511.363
72.5632,75.77597,1.680181,1.072368,1.13764,1.163337,1.044387,1.07499,1.085693,1520.656
72.7156,80.69216,1.686659,1.041851,1.146557,1.18056,1.065565,1.097716,1.104764,1529.184
72.868,76.78165,1.704308,1.082212,1.155649,1.17809,1.084756,1.117591,1.12791,1532.666
73.0204,73.27959,1.735427,1.142304,1.154856,1.191684,1.120235,1.147768,1.164423,1529.479
73.1728,85.32206,1.772871,1.152288,1.160689,1.189221,1.094286,1.132523,1.149291,1522.671
73.3252,82.10562,1.777899,1.130784,1.165778,1.219103,1.107995,1.141869,1.16037,1516.453
73.4776,86.77014,1.758108,1.14219,1.152616,1.20723,1.122034,1.149618,1.16365,1513.302
73.63,86.45879,1.741648,1.131664,1.176001,1.167836,1.098323,1.1311,1.146981,1514.077
73.7824,77.77798,1.732533,1.147983,1.171345,1.183977,1.091737,1.12344,1.14474,1516.848
73.9348,80.58659,1.744474,1.1542,1.168622,1.193046,1.093511,1.126117,1.136931,1519.183
74.0872,78.00451,1.750876,1.148091,1.17059,1.189219,1.110198,1.145852,1.161003,1520.863
74.2396,78.0275,1.751791,1.153637,1.171058,1.193142,1.106597,1.141579,1.15009,1522.335
74.392,80.26674,1.745233,1.125475,1.172067,1.194734,1.107887,1.14242,1.156049,1523.875
74.5444,64.95505,1.725807,1.129592,1.164449,1.180668,1.107854,1.137499,1.146878,1525.889
74.6968,81.33797,1.718385,1.121731,1.154381,1.186537,1.107479,1.139421,1.14772,1527.328
74.8492,78.9311,1.722808,1.140332,1.142783,1.161649,1.118839,1.147047,1.157448,1525.848
75.0016,81.47646,1.740939,1.146775,1.13635,1.155142,1.115971,1.143618,1.165715,1521.249
75.154,83.37516,1.756323,1.155524,1.127829,1.142617,1.080121,1.116264,1.126453,1515.687
75.3064,79.38918,1.751554,1.154719,1.117982,1.162951,1.07234,1.109419,1.121501,1511.958
75.4588,70.78064,1.739086,1.146514,1.121045,1.154222,1.061142,1.101178,1.11117,1511.931
75.6112,72.99036,1.719519,1.058033,1.119026,1.150178,1.058596,1.095661,1.105292,1514.463
75.7636,82.44772,1.689242,1.028232,1.102692,1.143289,0.987273,1.026561,1.041757,1516.318
75.916,80.29946,1.651534,1.027116,1.111099,1.145257,0.989171,1.025598,1.037823,1514.227
76.0684,76.74589,1.630306,1.044744,1.104428,1.133488,0.99648,1.035124,1.047208,1509.33
76.2208,74.43948,1.629361,1.076687,1.082923,1.159163,1.024244,1.063453,1.070085,1506.159
76.3732,72.7426,1.645537,0.989284,1.086998,1.144376,1.01449,1.056082,1.071016,1505.229
76.5256,76.05386,1.645503,1.06175,1.080697,1.126601,0.993162,1.036776,1.056304,1505.563
76.678,72.38507,1.633346,1.012299,1.093724,1.130301,0.993931,1.031851,1.043942,1507.474
76.8304,70.28654,1.616508,1.019757,1.084586,1.121193,1.025468,1.059944,1.063035,1510.088
76.9828,74.2061,1.608983,1.123874,1.083941,1.147148,1.027139,1.052328,1.072169,1511.923
77.1352,79.02782,1.636968,1.108733,1.091842,1.146835,1.027696,1.061538,1.073872,1512.247
77.2876,76.06107,1.677279,1.075106,1.092626,1.133337,1.040472,1.071782,1.071396,1511.689
77.44,78.26056,1.70497,1.056807,1.097599,1.130676,1.061283,1.087165,1.095272,1511.281
77.5924,79.53768,1.718046,1.143788,1.101212,1.135907,1.060434,1.088717,1.099463,1511.412
77.7448,79.50742,1.725751,1.140358,1.10502,1.117415,1.056059,1.082447,1.093321,1512.178
77.8972,85.24222,1.729493,1.064798,1.107612,1.137894,1.075141,1.09392,1.10549,1513.583
78.0496,77.3177,1.720884,1.125705,1.102491,1.112396,1.086666,1.101576,1.108828,1515.324
78.202,77.84769,1.723468,1.043947,1.099232,1.129971,1.077935,1.098797,1.114513,1516.548
78.3544,79.92952,1.744317,1.133214,1.100218,1.126171,1.04573,1.075286,1.091404,1516.241
78.5068,82.78345,1.780128,1.153848,1.080691,1.123934,1.036589,1.072219,1.087203,1514.557
78.6592,82.35828,1.762162,1.122743,1.084483,1.127158,1.013166,1.055236,1.057848,1512.622
78.8116,79.71311,1.73698,1.110908,1.067784,1.096074,1.000609,1.035899,1.047047,1511.552
78.964,79.75672,1.699011,1.103435,1.066442,1.113585,0.994341,1.026572,1.038203,1511.988
79.1164,84.03101,1.679109,1.117244,1.058669,1.107527,1.001902,1.037196,1.051557,1513.505
79.2688,79.68774,1.66974,0.998379,1.06025,1.115145,0.997698,1.033619,1.047691,1515.155
79.4212,79.6923,1.667679,1.015779,1.061312,1.109129,0.989448,1.026932,1.039458,1516.311
79.5736,80.83736,1.675791,1.045941,1.072041,1.093323,0.991004,1.03086,1.051115,1516.955
79.726,77.20146,1.669686,1.112507,1.071185,1.107698,0.989144,1.022786,1.035383,1517.472
79.8784,75.38442,1.662553,1.067017,1.068154,1.106024,1.009221,1.045066,1.052401,1517.614
80.0308,78.15678,1.661134,1.068147,1.076191,1.115653,0.998622,1.034902,1.044495,1516.98
80.1832,85.9483,1.660947,1.028729,1.076735,1.109179,1.014239,1.045687,1.056581,1516.089
80.3356,80.8282,1.661505,1.114449,1.071871,1.112146,1.024127,1.064916,1.086868,1515.361
80.488,76.61853,1.65125,1.060564,1.066533,1.115605,1.018055,1.0588,1.071164,1514.831
80.6404,79.09878,1.662605,1.067684,1.07909,1.148223,0.960013,0.999421,1.013777,1514.633
80.7928,79.55361,1.648757,1.137993,1.070336,1.136262,0.990298,1.018414,1.038882,1515.348
80.9452,73.63362,1.656518,1.079026,1.069846,1.125974,1.010016,1.036375,1.046411,1517.466
81.0976,80.26405,1.652203,1.046122,1.08052,1.125116,1.033682,1.063981,1.069798,1519.895
81.25,84.4423,1.682791,0.979837,1.097909,1.132405,1.058151,1.091076,1.096401,1521.053
81.4024,89.39725,1.740158,1.101216,1.087518,1.133611,1.027085,1.06175,1.06813,1520.688
81.5548,87.97156,1.778459,1.057158,1.094574,1.124739,1.033149,1.064936,1.073008,1519.635
81.7072,85.17628,1.77594,1.069056,1.112793,1.143694,1.032625,1.06413,1.078454,1519.037
81.8596,85.43702,1.728543,1.164354,1.106262,1.163537,1.060591,1.092768,1.096605,1519.91
82.012,85.64967,1.692736,1.103857,1.116678,1.159133,1.048664,1.083807,1.095592,1521.917
82.1644,89.0712,1.688709,1.073014,1.131238,1.16052,1.047204,1.070593,1.079714,1524.051
82.3168,83.91251,1.703065,1.133686,1.131898,1.160039,1.057627,1.074808,1.086206,1526.134
82.4692,88.95419,1.707947,1.097714,1.13076,1.142804,1.081942,1.107343,1.112138,1527.466
82.6216,86.34164,1.726694,1.176883,1.127437,1.168473,1.09974,1.132603,1.142673,1526.77
82.774,85.21631,1.763849,1.173166,1.130837,1.174256,1.047634,1.097149,1.106389,1524.162
82.9264,89.27032,1.763375,1.117434,1.132549,1.183633,1.013871,1.057874,1.069507,1521.083
