Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
289.5244,73.29116,2.05117,1.772405,1.73033,1.770798,1.762779,1.797658,1.830471,1912.021
289.6768,69.77608,2.012344,1.651744,1.727416,1.780394,1.705587,1.750337,1.782466,1928.394
289.8292,68.67877,1.983995,1.6595,1.722499,1.78811,1.67952,1.715283,1.74356,1930.931
289.9816,67.96263,1.989408,1.746881,1.718757,1.786204,1.681227,1.700476,1.721769,1918.207
290.134,67.10976,2.023923,1.751675,1.713737,1.785115,1.669161,1.683255,1.702172,1903.247
290.2864,69.51893,2.056642,1.735319,1.708673,1.783143,1.654608,1.668938,1.690639,1896.812
290.4388,75.64306,2.065708,1.731578,1.704692,1.787047,1.643274,1.658848,1.680107,1896.724
290.5912,81.35844,2.065299,1.735367,1.704039,1.790519,1.636652,1.652394,1.673538,1897
290.7436,83.65958,2.063411,1.726257,1.703848,1.789673,1.63298,1.649157,1.673026,1894.039
290.896,81.73495,2.067929,1.707174,1.702906,1.787666,1.630632,1.648535,1.672321,1888.828
291.0484,78.03042,2.072411,1.701121,1.710469,1.792237,1.633099,1.65045,1.672493,1885.791
291.2008,76.22262,2.068148,1.704308,1.718631,1.796747,1.639368,1.653335,1.674978,1886.886
291.3532,75.69643,2.056352,1.704788,1.720036,1.789337,1.645465,1.655529,1.679134,1888.603
291.5056,75.1515,2.048614,1.705322,1.722026,1.786581,1.647393,1.657638,1.683746,1887.682
291.658,74.87807,2.051596,1.713138,1.722264,1.78919,1.644771,1.659489,1.683289,1885.149
291.8104,75.30217,2.054942,1.730118,1.722081,1.797678,1.642009,1.658877,1.67977,1883.218
291.9628,75.23003,2.05022,1.749066,1.724182,1.8051,1.643698,1.658028,1.677528,1883.908
292.1152,74.82481,2.041196,1.76658,1.729388,1.800714,1.648365,1.661336,1.679616,1890.66
292.2676,74.92808,2.036893,1.763548,1.734939,1.793248,1.660093,1.673555,1.693513,1906.041
292.42,76.70317,2.037959,1.722717,1.738976,1.788779,1.677752,1.694988,1.716229,1927.662
292.5724,77.8604,2.039183,1.723229,1.743287,1.789158,1.683279,1.710467,1.730684,1946.412
292.7248,76.37741,2.041999,1.775893,1.741656,1.79813,1.680822,1.710658,1.730497,1946.014
292.8772,74.41102,2.045236,1.801682,1.73898,1.81252,1.685536,1.70546,1.727004,1919.596
293.0296,72.3515,2.048027,1.796739,1.733225,1.823838,1.69964,1.704326,1.72768,1885.816
293.182,71.77337,2.049947,1.784178,1.725068,1.824717,1.713898,1.703393,1.725191,1869.968
293.3344,71.70275,2.051609,1.772424,1.710808,1.817683,1.71386,1.692448,1.703188,1878.376
293.4868,72.5189,2.054383,1.766364,1.698246,1.813827,1.697151,1.673566,1.669769,1894.022
293.6392,73.55446,2.053632,1.766478,1.702455,1.817374,1.679323,1.664882,1.657571,1901.244
293.7916,72.36833,2.049042,1.748589,1.722958,1.825605,1.671086,1.675695,1.674065,1900.946
293.944,70.94417,2.043515,1.717412,1.750984,1.827341,1.673825,1.692876,1.696032,1899.824
294.0964,71.12708,2.040461,1.732088,1.770246,1.828712,1.690848,1.706029,1.714316,1902.622
294.2488,74.13475,2.043022,1.786279,1.784573,1.833485,1.71269,1.72061,1.726361,1908.971
294.4012,76.76394,2.050395,1.848367,1.795813,1.838667,1.737213,1.742209,1.740472,1913.706
294.5536,76.70905,2.055832,1.887597,1.79534,1.843957,1.760066,1.761813,1.758171,1914.829
294.706,74.94306,2.058325,1.861625,1.797899,1.842016,1.779614,1.777834,1.774859,1919.046
294.8584,72.80521,2.062764,1.849482,1.808484,1.838682,1.793127,1.7879,1.787385,1934.72
295.0108,71.85767,2.076314,1.892412,1.8107,1.840777,1.797435,1.791696,1.792542,1956.639
295.1632,72.5704,2.091061,1.905475,1.813929,1.83534,1.799711,1.79768,1.798972,1973.523
295.3156,75.59272,2.09622,1.899647,1.809288,1.829257,1.796808,1.79953,1.803743,1983.436
295.468,79.20664,2.094306,1.888164,1.811194,1.832821,1.777489,1.787526,1.797428,1985.5
295.6204,79.22322,2.091593,1.858041,1.81659,1.833975,1.74885,1.765771,1.779258,1976.719
295.7728,75.52287,2.089116,1.830328,1.806939,1.833033,1.723183,1.741526,1.759453,1956.537
295.9252,72.33984,2.082507,1.818934,1.799688,1.835607,1.707499,1.725072,1.746909,1934.925
296.0776,71.43559,2.080424,1.812045,1.801891,1.838185,1.701452,1.718179,1.739906,1922.628
296.23,72.15913,2.085294,1.808982,1.810772,1.834629,1.69219,1.71061,1.732534,1917.03
296.3824,74.66206,2.093048,1.80973,1.811464,1.823084,1.680567,1.701626,1.723638,1909.719
296.5348,77.15977,2.09785,1.801504,1.800045,1.813749,1.674313,1.694978,1.715478,1899.54
296.6872,76.32465,2.100222,1.798089,1.791674,1.808774,1.678219,1.692665,1.709042,1892.822
296.8396,70.7487,2.100258,1.796901,1.793215,1.810014,1.6834,1.692256,1.705145,1895.515
296.992,66.37782,2.100223,1.789893,1.785138,1.808384,1.679453,1.691706,1.703543,1902.706
297.1444,65.97922,2.106823,1.776221,1.774398,1.800034,1.674608,1.691183,1.702439,1906.944
297.2968,67.69523,2.112291,1.760457,1.769048,1.793687,1.671887,1.688378,1.698897,1908.252
297.4492,69.6312,2.110066,1.749453,1.754148,1.78394,1.665504,1.680387,1.689489,1908.168
297.6016,72.00156,2.100511,1.726906,1.740661,1.775038,1.654165,1.667285,1.67632,1907.191
