Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
68.8492,81.3735,1.749651,1.354437,1.62391,1.558536,1.901395,1.961075,2.006369,1530.588
69.0016,77.34644,1.778352,1.32919,1.504955,1.489424,1.698463,1.712488,1.700263,1532.505
69.154,75.44991,1.771705,1.210716,1.370655,1.412764,1.263018,1.260171,1.245107,1534.427
69.3064,73.21458,1.760243,1.018608,1.321799,1.367794,1.152088,1.146021,1.135972,1536.354
69.4588,71.82821,1.769039,0.861435,1.305296,1.340291,1.129484,1.12937,1.119038,1538.285
69.6112,74.17892,1.78406,0.814679,1.248523,1.299642,1.102284,1.113797,1.102955,1540.221
69.7636,76.57937,1.806463,0.784543,1.210968,1.265822,1.096332,1.108509,1.100964,1542.162
69.916,81.07267,1.811191,0.791419,1.181275,1.261934,1.13547,1.146721,1.136762,1544.108
70.0684,75.60733,1.854553,0.781173,1.18037,1.275879,1.161346,1.171079,1.168185,1546.059
70.2208,70.21347,1.806832,0.75882,1.182225,1.279863,1.165562,1.174851,1.174489,1548.015
70.3732,63.4437,1.711003,0.760714,1.170256,1.288737,1.153302,1.141876,1.142747,1549.795
70.5256,63.47083,1.665959,0.761882,1.166631,1.291454,1.149591,1.13201,1.133244,1549.517
70.678,66.77428,1.721619,0.786296,1.166631,1.291454,1.149591,1.13201,1.133244,1547.357
70.8304,67.93307,1.830009,0.799231,1.205912,1.379885,1.079697,1.07939,1.136877,1544.781
70.9828,66.56819,1.839495,0.800629,1.256372,1.440282,0.99264,1.023779,1.104871,1542.204
71.1352,68.54876,1.815848,0.795052,1.282298,1.472671,0.97463,1.012493,1.100034,1539.635
71.2876,73.36719,1.774035,0.848643,1.385707,1.594325,0.937825,0.973484,1.069154,1537.074
71.44,81.51711,1.741058,0.871123,1.452829,1.682028,0.955462,0.997618,1.113604,1534.522
71.5924,86.55305,1.710457,0.896088,1.494012,1.717037,0.969445,1.027332,1.15256,1531.978
71.7448,91.16839,1.716333,0.964021,1.503343,1.722918,0.970991,1.033053,1.159322,1529.443
71.8972,98.41602,1.721403,0.997421,1.503343,1.722918,0.970991,1.033053,1.159322,1526.916
72.0496,102.9774,1.730631,1.011492,1.538865,1.699007,0.973201,1.046965,1.154628,1524.398
72.202,103.0451,1.734202,1.012564,1.516969,1.658046,0.998334,1.081805,1.162468,1521.887
72.3544,98.45379,1.735349,1.013413,1.507084,1.647897,1.00591,1.091297,1.165307,1519.386
72.5068,93.73344,1.736303,1.024871,1.427733,1.525167,1.044077,1.095778,1.136591,1516.892
72.6592,92.4715,1.743705,0.979901,1.404388,1.48961,1.055996,1.097147,1.127979,1514.406
72.8116,87.71402,1.771115,0.943729,1.332529,1.417554,1.097571,1.123974,1.141314,1511.929
72.964,80.5625,1.805752,0.899522,1.282189,1.342955,1.11881,1.134413,1.14544,1509.459
73.1164,73.3857,1.839992,0.869422,1.273425,1.327106,1.121335,1.135064,1.14545,1506.998
73.2688,70.64317,1.851893,0.848436,1.273425,1.327106,1.121335,1.135064,1.14545,1504.545
73.4212,71.81048,1.861125,0.82792,1.273425,1.327106,1.121335,1.135064,1.14545,1502.099
73.5736,73.76575,1.861957,0.829553,1.185126,1.222346,1.133821,1.139778,1.141502,1499.662
73.726,71.87936,1.88179,0.831821,1.159451,1.192092,1.137655,1.141219,1.140301,1497.233
73.8784,73.41305,1.896203,0.817683,1.159451,1.192092,1.137655,1.141219,1.140301,1494.811
74.0308,74.38235,1.900155,0.807208,1.11496,1.152119,1.073677,1.076814,1.081344,1492.397
74.1832,75.87079,1.875302,0.790935,1.101742,1.140204,1.054902,1.057917,1.063988,1490.049
74.3356,76.62596,1.845333,0.755729,1.075238,1.128741,1.027362,1.031512,1.031978,1493.741
74.488,80.45676,1.830034,0.726056,1.067288,1.12527,1.019111,1.023596,1.022414,1505.2
74.6404,86.55022,1.835615,0.719352,1.074233,1.115151,1.025134,1.031536,1.033424,1508.728
74.7928,89.50014,1.839963,0.72258,1.07532,1.122833,1.024522,1.032788,1.032805,1508.567
74.9452,87.3688,1.840088,0.708655,1.080324,1.115905,1.05272,1.056077,1.054552,1508.145
75.0976,85.72094,1.830241,0.744167,1.084925,1.133719,1.066041,1.072446,1.074667,1508.338
75.25,84.5929,1.828502,0.765822,1.102394,1.149755,1.076522,1.085723,1.088416,1511.256
75.4024,85.79258,1.835496,0.782452,1.125775,1.164189,1.08836,1.100026,1.10301,1515.6
75.5548,85.99624,1.850822,0.789179,1.160746,1.193909,1.105923,1.117527,1.119131,1519.828
75.7072,82.55627,1.860212,0.785487,1.169839,1.202008,1.110473,1.12186,1.122987,1520.188
75.8596,79.74146,1.865467,0.82988,1.161331,1.19448,1.108167,1.120939,1.122753,1517.001
76.012,77.40739,1.876187,0.868778,1.212792,1.246436,1.184561,1.222886,1.229938,1513.303
76.1644,78.19712,1.904991,0.796467,1.22976,1.263454,1.20911,1.255861,1.264623,1512.659
76.3168,78.60401,1.937218,0.784017,1.255618,1.268698,1.201205,1.2515,1.26845,1514.809
76.4692,80.02408,1.929651,0.808173,1.263607,1.270301,1.198805,1.250174,1.269619,1517.244
76.6216,81.87698,1.868077,0.810242,1.263607,1.270301,1.198805,1.250174,1.269619,1519.038
76.774,83.72988,1.804694,0.846502,1.273756,1.276941,1.202544,1.260556,1.296817,1520.612
76.9264,83.3167,1.766521,0.882409,1.276865,1.278972,1.203686,1.263737,1.305222,1521.439
77.0788,82.21281,1.778991,0.892501,1.271854,1.278586,1.176609,1.205811,1.223482,1519.312
77.2312,79.10948,1.817905,0.959665,1.244915,1.251181,1.205264,1.213837,1.225627,1517.857
77.3836,76.24276,1.884714,0.947431,1.23727,1.24298,1.216705,1.221607,1.233672,1518.271
77.536,74.33134,1.926447,0.851039,1.230453,1.240837,1.229046,1.243073,1.251539,1519.14
77.6884,75.6941,1.937053,0.824546,1.163988,1.186367,1.119238,1.125028,1.129469,1519.49
77.8408,78.88576,1.92031,0.809916,1.143988,1.189107,1.077973,1.085298,1.089963,1518.847
77.9932,80.60659,1.904692,0.779407,1.143668,1.194857,1.075315,1.084001,1.088971,1517.877
78.1456,80.3376,1.883568,0.773487,1.143668,1.194857,1.075315,1.084001,1.088971,1516.864
78.298,78.57198,1.865958,0.762634,1.137679,1.17059,1.068064,1.070805,1.070959,1515.033
78.4504,76.12599,1.850581,0.771122,1.10345,1.120181,1.037275,1.039749,1.038203,1511.69
78.6028,73.96652,1.83544,0.77816,1.088772,1.122859,1.0468,1.047233,1.045213,1507.862
78.7552,75.18152,1.819396,0.773089,1.087258,1.127625,1.052376,1.052033,1.04989,1504.02
78.9076,78.12395,1.81586,0.79321,1.078317,1.104306,1.049957,1.0531,1.054721,1500.463
79.06,81.29061,1.832449,0.789015,1.076337,1.110895,1.052351,1.057355,1.061891,1499.974
79.2124,76.99009,1.854563,0.776941,1.069204,1.093909,1.04824,1.052368,1.060464,1502.755
79.3648,71.08395,1.871501,0.746256,1.063882,1.096542,1.025392,1.029506,1.032074,1507.073
79.5172,65.38214,1.868744,0.749878,1.062941,1.099301,1.018984,1.023194,1.023857,1511.731
79.6696,67.52445,1.866406,0.753595,1.066618,1.091141,1.01585,1.020971,1.021993,1516.439
79.822,72.0576,1.85804,0.761117,1.066388,1.095816,1.031347,1.036446,1.038576,1521.082
79.9744,78.54094,1.855504,0.771502,1.073421,1.099755,1.0398,1.049788,1.048699,1522.341
80.1268,80.03802,1.861474,0.76965,1.075701,1.100289,1.040835,1.052351,1.050178,1520.088
80.2792,79.83415,1.876101,0.773799,1.075701,1.100289,1.040835,1.052351,1.050178,1522.339
80.4316,77.66602,1.891684,0.767882,1.091289,1.108006,1.065857,1.06962,1.070823,1524.198
80.584,78.85406,1.903876,0.75493,1.096085,1.11037,1.073603,1.074939,1.077196,1525.314
80.7364,78.27525,1.894446,0.787765,1.095694,1.111843,1.084149,1.083598,1.080514,1526.39
80.8888,76.80461,1.903879,0.784122,1.100044,1.122865,1.068045,1.069417,1.068761,1527.468
81.0412,73.48982,1.911058,0.773999,1.096147,1.119398,1.059976,1.062698,1.061449,1528.494
81.1936,70.82028,1.925726,0.777259,1.094548,1.11736,1.059294,1.062199,1.0604,1527.61
81.346,69.34026,1.926603,0.777229,1.098915,1.116848,1.059425,1.06048,1.061274,1523.189
81.4984,68.50298,1.921622,0.781142,1.092558,1.1067,1.056796,1.05989,1.061046,1518.354
81.6508,69.54892,1.91705,0.776721,1.090224,1.103673,1.055984,1.05987,1.060895,1516.68
81.8032,74.557,1.910891,0.782126,1.090224,1.103673,1.055984,1.05987,1.060895,1516.849
81.9556,75.96124,1.908074,0.785957,1.090224,1.103673,1.055984,1.05987,1.060895,1517.324
82.108,75.9759,1.911369,0.797068,1.09079,1.111403,1.059226,1.060732,1.062157,1517.807
82.2604,75.4438,1.918788,0.784127,1.090962,1.11377,1.060216,1.060995,1.062542,1518.29
82.4128,78.99773,1.924864,0.783326,1.090962,1.11377,1.060216,1.060995,1.062542,1518.774
82.5652,80.42258,1.945656,0.782752,1.073836,1.118987,1.057849,1.05803,1.063273,1519.257
82.7176,75.54012,1.939624,0.780552,1.076822,1.122837,1.031295,1.042606,1.04713,1519.742
82.87,70.31014,1.926241,0.761198,1.08053,1.118104,1.024888,1.03905,1.044347,1520.417
83.0224,68.86221,1.892894,0.74198,1.091328,1.135721,1.019619,1.028781,1.028345,1523.278
83.1748,70.02264,1.878037,0.735645,1.094526,1.141659,1.017895,1.025595,1.023321,1527.901
83.3272,70.7738,1.880478,0.771769,1.094526,1.141659,1.017895,1.025595,1.023321,1531.835
83.4796,71.25417,1.892292,0.808517,1.137816,1.168021,1.123293,1.13508,1.132707,1534.232
83.632,70.12681,1.900466,0.831487,1.151348,1.176177,1.157538,1.170719,1.168317,1534.729
83.7844,67.85536,1.901475,0.859645,1.165523,1.202623,1.147732,1.151381,1.154077,1534.623
83.9368,67.50193,1.923782,0.867154,1.155599,1.20794,1.15508,1.155802,1.165926,1534.476
84.0892,69.40158,1.947903,0.83003,1.151282,1.20707,1.158244,1.158945,1.170894,1534.101
84.2416,70.5386,1.981515,0.837449,1.161947,1.220175,1.113058,1.145595,1.154865,1531.133
84.394,69.28542,1.970959,0.844613,1.181518,1.239807,1.08498,1.132067,1.135517,1525.819
84.5464,67.42008,1.939692,0.857279,1.186531,1.244604,1.080551,1.12919,1.131132,1520.017
84.6988,67.09332,1.883296,0.780589,1.189907,1.232542,1.085589,1.141586,1.158195,1514.245
84.8512,67.12653,1.795416,0.756308,1.203295,1.228237,1.042546,1.111244,1.142041,1508.585
85.0036,69.67421,1.754017,0.706603,1.214648,1.234715,1.122064,1.180613,1.196644,1505.404
85.156,72.99841,1.739993,0.744732,1.230201,1.240013,1.168929,1.214742,1.219283,1506.776
85.3084,76.32259,1.775309,0.820602,1.234888,1.233876,1.188879,1.214307,1.205521,1509.66
85.4608,72.66235,1.779667,0.818876,1.212728,1.226291,1.214428,1.233862,1.247307,1512.661
85.6132,67.92235,1.799738,0.833486,1.205996,1.224644,1.22091,1.240179,1.26175,1515.673
85.7656,63.98243,1.823542,0.841688,1.182714,1.217913,1.189384,1.210584,1.225018,1518.563
85.918,64.96919,1.892396,0.856358,1.175708,1.215869,1.179938,1.201705,1.214036,1519.807
86.0704,66.36391,1.90782,0.873266,1.175524,1.201138,1.173505,1.19926,1.21763,1518.341
86.2228,66.95853,1.905894,0.777429,1.140501,1.178676,1.06426,1.072017,1.074286,1515.377
86.3752,68.19197,1.872923,0.760662,1.121603,1.159907,1.032706,1.033366,1.029919,1512.032
86.5276,69.66476,1.876596,0.703133,1.110806,1.147187,1.047771,1.054009,1.052431,1506.606
86.68,69.95792,1.902244,0.700333,1.081605,1.123885,1.061895,1.067198,1.072007,1503.969
86.8324,67.41792,1.900676,0.77509,1.073611,1.12106,1.040592,1.046948,1.052811,1502.704
86.9848,64.12395,1.883001,0.782367,1.067731,1.109698,1.023516,1.032814,1.040725,1501.639
87.1372,62.39035,1.85206,0.738074,1.058629,1.101309,1.035383,1.045748,1.053561,1501.462
87.2896,67.9668,1.824994,0.726951,1.071911,1.122277,1.035168,1.042256,1.048789,1501.623
87.442,75.62638,1.804655,0.733056,1.071719,1.123635,1.049196,1.056519,1.06154,1501.808
87.5944,80.99754,1.8083,0.782868,1.084476,1.129609,1.039101,1.059242,1.059088,1501.993
87.7468,78.6095,1.835347,0.803771,1.088862,1.131954,1.034615,1.058501,1.056893,1502.178
87.8992,72.59731,1.892632,0.823526,1.101998,1.149326,1.019077,1.052623,1.063883,1502.362
88.0516,69.95552,1.886485,0.771017,1.128816,1.165462,1.016424,1.04046,1.053987,1502.547
88.204,70.37616,1.87589,0.829585,1.15675,1.181106,1.08106,1.096009,1.117861,1502.732
88.3564,72.49925,1.852861,0.989372,1.13606,1.192762,1.113703,1.182478,1.207852,1502.917
88.5088,73.05357,1.875241,1.024657,1.127915,1.195172,1.117492,1.203994,1.229559,1503.119
88.6612,71.5272,1.894659,0.939381,1.127915,1.195172,1.117492,1.203994,1.229559,1503.92
88.8136,69.89217,1.898584,0.842738,1.163947,1.241488,1.126021,1.192556,1.201151,1506.23
88.966,69.70745,1.827337,0.766781,1.219866,1.291616,0.932756,1.015656,1.064168,1510.621
89.1184,71.16271,1.706022,0.691812,1.212697,1.300162,1.015507,1.137358,1.174777,1515.949
89.2708,76.59338,1.682744,0.780532,1.264211,1.323178,0.989507,1.129734,1.155944,1521.443
89.4232,81.27798,1.658632,0.784159,1.288224,1.353133,1.061982,1.16394,1.185756,1527.317
89.5756,86.11411,1.675361,0.775467,1.301964,1.373161,1.055647,1.164073,1.210258,1534.71
89.728,84.14687,1.614822,0.760949,1.305631,1.377165,1.044768,1.159056,1.212993,1542.945
89.8804,82.93228,1.58102,0.868789,1.37835,1.423539,1.067211,1.144221,1.170101,1551.179
90.0328,83.10597,1.642259,0.957819,1.406775,1.466456,1.375586,1.378917,1.382843,1555.346
90.1852,86.40359,1.757626,1.067147,1.415398,1.488591,1.404363,1.37215,1.36645,1555.276
90.3376,80.31843,1.904702,1.345294,1.417524,1.492682,1.381148,1.34606,1.33916,1554.203
90.49,76.4946,1.914365,1.331115,1.435013,1.493895,1.380013,1.35104,1.333305,1553.103
90.6424,74.76662,1.883067,1.065805,1.42711,1.538997,1.341536,1.302858,1.309919,1552.006
90.7948,81.05611,1.864862,1.000736,1.423088,1.552896,1.330125,1.288075,1.303403,1550.91
90.9472,82.56243,1.865426,1.053052,1.436113,1.595634,1.334385,1.303169,1.307536,1549.815
91.0996,81.54419,1.866295,1.111295,1.443347,1.610478,1.363666,1.362224,1.371343,1548.722
91.252,83.83347,1.86062,1.086037,1.441012,1.640156,1.22358,1.228222,1.240604,1547.63
91.4044,87.67137,1.857148,0.903735,1.442139,1.654031,1.157706,1.175465,1.197678,1546.54
91.5568,91.99918,1.853783,1.068271,1.451681,1.695728,1.232432,1.245035,1.250222,1545.566
91.7092,91.05008,1.853325,1.068862,1.454402,1.708177,1.258533,1.268054,1.26673,1545.899
91.8616,86.14204,1.854166,1.012785,1.439575,1.75087,1.191985,1.205126,1.181723,1547.401
92.014,81.4554,1.85444,1.029152,1.435086,1.764094,1.17241,1.186574,1.156966,1549.056
92.1664,77.04953,1.859215,0.99014,1.43709,1.803507,1.201416,1.179283,1.135458,1550.656
92.3188,75.1307,1.869382,0.963591,1.437702,1.815694,1.2104,1.17707,1.128982,1551.635
92.4712,75.26967,1.886318,0.943412,1.437702,1.815694,1.2104,1.17707,1.128982,1549.969
92.6236,77.79079,1.90387,0.942007,1.492292,1.855729,1.29658,1.284459,1.279032,1546.95
92.776,80.75533,1.904956,0.917638,1.578013,1.947691,1.314769,1.311444,1.344556,1543.863
92.9284,80.78801,1.892601,0.995728,1.59956,1.972616,1.311954,1.309119,1.349453,1542.021
93.0808,81.14289,1.875322,1.423678,1.913233,2.188762,1.508889,1.523034,1.592525,1541.313
93.2332,81.85746,1.868876,1.777206,2.020557,2.259237,1.5746,1.594938,1.67498,1540.86
93.3856,79.31214,1.869432,1.653498,2.127845,2.284432,1.676501,1.698296,1.772516,1540.415
93.538,78.95,1.868762,1.660909,2.671338,2.61149,1.930709,2.131865,2.298043,1539.972
93.6904,79.55593,1.864268,2.042881,2.819191,2.701443,2.032032,2.303812,2.452889,1539.638
93.8428,83.71312,1.860438,2.251887,2.81005,2.696599,2.040687,2.313734,2.446412,1539.507
93.9952,79.75388,1.85031,2.518789,3.300729,2.88361,2.236617,2.464432,2.673545,1539.425
94.1476,76.3576,1.837893,2.719508,3.726083,2.987589,2.680085,2.908308,3.116341,1538.711
94.3,74.35431,1.845288,3.101959,3.872418,2.986048,2.809043,3.073556,3.358574,1536.812
94.4524,77.85403,1.839965,3.169064,3.891974,2.981425,2.809367,3.083549,3.396036,1534.528
94.6048,79.63022,1.836588,2.576896,3.891974,2.981425,2.809367,3.083549,3.396036,1532.223
94.7572,80.60533,1.818866,1.771052,3.72308,2.943586,2.787817,3.004417,3.227735,1529.881
94.9096,81.07971,1.811678,1.633234,3.136713,2.766104,2.308997,2.492391,2.687167,1525.934
95.062,82.9062,1.803118,1.453725,2.934699,2.651819,2.180573,2.322934,2.49835,1519.379
95.2144,84.96713,1.786848,1.382935,2.734088,2.574162,1.948534,2.120194,2.307442,1514.295
95.3668,86.95778,1.779639,1.254831,2.680306,2.556743,1.882935,2.065037,2.256755,1513.857
95.5192,86.03912,1.77194,1.089133,2.635268,2.476968,1.844756,2.017455,2.209375,1515.551
95.6716,87.20731,1.772836,1.043662,2.297668,2.265265,1.582995,1.732129,1.90015,1517.536
95.824,89.28185,1.771601,1.037358,2.207112,2.210912,1.513734,1.657052,1.818384,1519.528
95.9764,94.18576,1.787011,0.97628,2.101108,2.113662,1.429994,1.527394,1.663352,1521.525
96.1288,96.97845,1.778365,0.960754,2.021517,2.016474,1.337368,1.400528,1.498819,1523.527
96.2812,98.82779,1.763375,0.953412,2.037692,1.888258,1.360029,1.466218,1.549722,1525.535
96.4336,101.3888,1.731594,0.957117,2.056393,1.791922,1.368521,1.453548,1.522274,1527.547
96.586,105.7298,1.73163,0.953098,2.003114,1.75007,1.361917,1.402622,1.460661,1529.546
96.7384,110.5831,1.734107,1.123819,1.986318,1.743239,1.360354,1.391123,1.447107,1531.334
96.8908,110.4767,1.747294,1.236496,1.910774,1.688537,1.527738,1.536011,1.580001,1532.922
97.0432,106.5687,1.75261,1.363281,1.888325,1.672208,1.58274,1.583104,1.622883,1533.734
97.1956,98.96873,1.759591,1.259659,1.635404,1.544237,1.41172,1.461497,1.502095,1531.388
97.348,93.25825,1.761531,0.958129,1.4118,1.407299,1.196115,1.22517,1.245978,1527.433
97.5004,89.12885,1.758617,0.800011,1.368085,1.378184,1.14934,1.169697,1.185457,1523.272
97.6528,87.35836,1.757217,0.74555,1.163759,1.22751,1.01079,1.022953,1.032838,1519.133
97.8052,86.82121,1.757822,0.659191,1.107774,1.184948,0.97198,0.982,0.990352,1515.178
97.9576,83.86874,1.748739,0.630336,1.029114,1.092132,0.929026,0.933426,0.935368,1513.206
98.11,83.54202,1.73923,0.64405,1.006268,1.065315,0.916315,0.919104,0.919224,1514.239
98.2624,83.67458,1.735484,0.664278,0.985975,1.03238,0.940544,0.943313,0.942904,1517.024
98.4148,82.59451,1.745421,0.67741,0.979872,1.022545,0.948055,0.950818,0.950242,1526.1
98.5672,79.13641,1.752669,0.683122,0.971705,1.014031,0.956261,0.958685,0.960532,1544.014
98.7196,75.04967,1.782022,0.67976,0.971477,1.005181,0.947353,0.952825,0.954073,1554.199
98.872,77.54093,1.804266,0.670962,0.972164,1.003278,0.943898,0.950318,0.951161,1558.565
99.0244,83.38211,1.79899,0.652357,0.972164,1.003278,0.943898,0.950318,0.951161,1562.163
99.1768,87.3791,1.757869,0.646384,0.997853,1.02778,0.949499,0.952825,0.952179,1565.93
99.3292,85.53693,1.7289,0.654246,1.024332,1.045459,0.976303,0.977178,0.975699,1571.063
99.4816,83.86034,1.725717,0.654827,1.030043,1.048554,0.984082,0.984482,0.982885,1581.886
99.634,84.967,1.726678,0.715124,1.025667,1.055429,0.994649,0.992491,0.99029,1592.973
99.7864,91.76644,1.73966,0.747533,1.06745,1.091701,1.058398,1.060815,1.063699,1592.255
99.9388,96.51484,1.759544,0.750426,1.080948,1.102334,1.07756,1.081746,1.08638,1585.239
100.0912,99.76653,1.781974,0.779451,1.092778,1.110134,1.085161,1.090457,1.091807,1577.412
100.2436,98.07013,1.786627,0.780923,1.106419,1.11576,1.087531,1.09164,1.090612,1569.656
100.396,94.90334,1.780093,0.752122,1.124245,1.132514,1.086848,1.091676,1.089561,1562.032
100.5484,92.30551,1.783744,0.784223,1.124006,1.153575,1.100956,1.110688,1.110623,1556.466
100.7008,91.9016,1.787722,0.759529,1.122555,1.158562,1.105358,1.116502,1.117141,1554.624
100.8532,88.85032,1.802886,0.732325,1.131895,1.165352,1.073649,1.081529,1.080826,1554.005
101.0056,84.642,1.805925,0.768332,1.134914,1.173881,1.074139,1.073929,1.072115,1553.471
101.158,80.70121,1.812286,0.785724,1.140356,1.177888,1.102265,1.10315,1.10691,1552.942
101.3104,80.12026,1.829312,0.787332,1.155283,1.179124,1.116161,1.123928,1.130139,1552.564
101.4628,82.5616,1.851102,0.778137,1.159361,1.179311,1.118039,1.127607,1.134009,1552.466
101.6152,84.93587,1.862531,0.797337,1.159551,1.188703,1.12363,1.136683,1.143645,1552.042
101.7676,87.10133,1.85417,0.825097,1.159609,1.19158,1.125339,1.139464,1.146598,1549.822
101.92,87.23911,1.843849,0.807319,1.182066,1.229965,1.129869,1.138856,1.147425,1546.685
102.0724,85.15697,1.852671,0.803428,1.188997,1.241909,1.131254,1.138671,1.147677,1543.481
102.2248,82.60813,1.862749,0.803176,1.20278,1.250441,1.180939,1.18879,1.190531,1542.056
102.3772,80.06586,1.880452,0.864424,1.207013,1.253053,1.196512,1.204501,1.203909,1543.268
102.5296,76.7712,1.888828,0.869601,1.228941,1.275236,1.179909,1.183349,1.190405,1544.285
102.682,75.92878,1.889699,0.868145,1.235703,1.282075,1.174895,1.176976,1.186319,1544.95
102.8344,75.90368,1.889943,0.891301,1.235449,1.272971,1.169636,1.184372,1.191482,1545.587
102.9868,81.51973,1.893338,0.889378,1.235372,1.270209,1.168038,1.186635,1.19306,1546.298
103.1392,85.07801,1.901059,0.843473,1.235372,1.270209,1.168038,1.186635,1.19306,1547.079
103.2916,87.8885,1.892069,0.819159,1.235372,1.270209,1.168038,1.186635,1.19306,1545.383
103.444,83.06161,1.887472,0.816379,1.252422,1.274119,1.143904,1.154999,1.156264,1539.099
103.5964,76.94345,1.893508,0.881336,1.262424,1.280849,1.187501,1.191316,1.185443,1534.003
103.7488,73.55736,1.931924,0.909387,1.263877,1.282542,1.203449,1.205633,1.197963,1533.774
103.9012,75.58918,1.941621,0.96886,1.281218,1.305588,1.245485,1.262451,1.266599,1533.87
104.0536,80.48705,1.92866,0.971296,1.293659,1.308242,1.280034,1.292372,1.297327,1528.435
104.206,76.64764,1.901782,0.928894,1.301467,1.329323,1.274036,1.280228,1.28364,1521.009
104.3584,70.16814,1.935421,0.998287,1.303189,1.336237,1.270218,1.275436,1.278666,1522.839
104.5108,66.85999,1.94997,0.983445,1.308198,1.337093,1.254532,1.258065,1.260329,1533.572
104.6632,70.87133,1.961274,0.968867,1.303006,1.339389,1.241225,1.242893,1.245484,1545.782
104.8156,77.61885,1.939037,0.959903,1.300964,1.34001,1.238627,1.239884,1.242661,1549.939
104.968,80.04711,1.965057,0.976581,1.304869,1.344614,1.231795,1.240179,1.244409,1547.714
105.1204,78.46168,1.983502,0.982734,1.302438,1.334658,1.23114,1.237402,1.244483,1548.815
105.2728,75.28126,1.987644,0.968298,1.296387,1.327132,1.222037,1.231698,1.236266,1552.472
105.4252,72.35222,1.969955,0.969559,1.294323,1.313936,1.219953,1.23811,1.237694,1556.442
105.5776,72.19699,1.958951,0.973021,1.308398,1.327311,1.222427,1.229091,1.228103,1559.621
105.73,73.40818,1.972609,0.985514,1.312771,1.332536,1.223106,1.225628,1.224837,1561.506
105.8824,74.29832,1.969573,0.934926,1.312771,1.332536,1.223106,1.225628,1.224837,1556.866
106.0348,75.03795,1.958738,0.967948,1.283602,1.318745,1.208842,1.223043,1.232004,1546.504
106.1872,75.21072,1.949819,0.989459,1.285629,1.316732,1.208191,1.222429,1.22927,1535.357
106.3396,75.22265,1.97662,0.92779,1.288935,1.317392,1.20931,1.222482,1.227772,1536.81
106.492,76.26939,1.984481,0.907973,1.288935,1.317392,1.20931,1.222482,1.227772,1562.058
106.6444,77.63045,1.971119,0.920042,1.266563,1.312741,1.188781,1.195081,1.198551,1591.902
106.7968,81.37312,1.958022,0.923565,1.268631,1.296152,1.181318,1.186031,1.191195,1602.063
106.9492,81.62902,1.953518,0.944133,1.279352,1.307263,1.216956,1.232915,1.242888,1596.148
107.1016,81.38168,1.951201,0.997392,1.281807,1.312087,1.228153,1.24765,1.258947,1585.847
107.254,78.97878,1.954079,0.996176,1.275647,1.318207,1.246752,1.258597,1.262462,1575.251
107.4064,78.47086,1.950107,0.88201,1.283588,1.312882,1.242314,1.252855,1.256309,1564.848
107.5588,81.8064,1.948084,0.975747,1.286594,1.310696,1.239233,1.250095,1.254115,1556.528
107.7112,86.06957,1.94045,1.017133,1.284274,1.307773,1.231378,1.244017,1.248866,1552.31
107.8636,85.15857,1.943349,0.8961,1.271135,1.305249,1.213431,1.230885,1.237377,1551.095
108.016,82.91497,1.955715,0.941708,1.269466,1.300538,1.203688,1.217535,1.221241,1550.888
108.1684,76.99011,1.947761,0.946087,1.270106,1.299256,1.202157,1.214525,1.217265,1550.81
108.3208,76.07182,1.939745,0.955492,1.281058,1.308719,1.18479,1.196512,1.1988,1550.734
108.4732,72.01492,1.935209,0.960238,1.273942,1.301869,1.194451,1.198525,1.200084,1550.658
108.6256,70.18569,1.954144,0.992586,1.264933,1.316764,1.211627,1.218419,1.219782,1550.594
108.778,69.08103,1.983878,1.002271,1.260968,1.310405,1.219984,1.234705,1.239793,1550.76
108.9304,73.969,1.98999,1.017329,1.275365,1.307825,1.224567,1.233778,1.247232,1549.11
109.0828,79.13543,1.977713,1.066533,1.276052,1.317411,1.220082,1.234071,1.248786,1545.309
109.2352,83.81812,1.956004,1.094589,1.273914,1.31645,1.215685,1.243405,1.254606,1541.001
109.3876,83.32488,1.94647,1.112147,1.282311,1.298147,1.226887,1.259688,1.269922,1536.755
109.54,80.23725,1.926644,1.072269,1.284969,1.292965,1.230578,1.263854,1.274096,1540.213
109.6924,79.47492,1.924229,0.962629,1.295883,1.307631,1.122327,1.170699,1.177379,1577.776
109.8448,78.56613,1.867797,0.764769,1.299228,1.312134,1.091266,1.143696,1.149387,1629.103
109.9972,79.97178,1.821519,0.745955,1.299228,1.312134,1.091266,1.143696,1.149387,1607.857
110.1496,81.76254,1.812908,0.956339,1.301114,1.307566,1.207876,1.233406,1.236723,1566.803
110.302,81.58503,1.819992,1.047513,1.301689,1.306177,1.245838,1.262123,1.264639,1556.322
110.4544,80.84557,1.836103,1.053764,1.301689,1.306177,1.245838,1.262123,1.264639,1555.51
110.6068,77.9149,1.825862,1.001253,1.24827,1.288984,1.236431,1.247977,1.237144,1554.952
110.7592,78.27029,1.877273,0.862016,1.232429,1.283789,1.233579,1.243697,1.228884,1554.195
110.9116,75.37558,1.913563,0.850956,1.19886,1.265087,1.166015,1.167698,1.155113,1552.581
111.064,71.08749,1.917145,0.920768,1.188811,1.259441,1.146167,1.145471,1.133521,1550.531
111.2164,68.07998,1.8996,0.899706,1.185368,1.245484,1.158985,1.164659,1.158777,1548.424
111.3688,74.00629,1.903373,0.89863,1.18432,1.24126,1.162921,1.170571,1.166587,1546.323
