Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
35.0728,87.72043,1.604398,0.823223,0.793901,0.83357,0.762875,0.769794,0.773297,1475.333
35.2252,89.73764,1.589976,0.823026,0.78609,0.823345,0.761388,0.765684,0.771121,1475.746
35.3776,83.0482,1.576446,0.822095,0.791419,0.82353,0.762393,0.767906,0.769753,1475.55
35.53,81.29137,1.579943,0.82256,0.790671,0.829554,0.762475,0.767749,0.772349,1475.001
35.6824,80.42743,1.575266,0.806182,0.792295,0.825276,0.760446,0.769251,0.772839,1474.71
35.8348,86.13888,1.589162,0.793384,0.797581,0.831855,0.764926,0.77148,0.771623,1474.954
35.9872,82.3177,1.596572,0.795386,0.796979,0.841261,0.77156,0.776105,0.77687,1475.591
36.1396,81.81063,1.614874,0.790866,0.804645,0.847749,0.777675,0.782726,0.787643,1475.601
36.292,81.51646,1.624404,0.794477,0.795669,0.833229,0.762521,0.769313,0.77585,1474.4
36.4444,84.32323,1.627346,0.800181,0.804425,0.841548,0.77644,0.782617,0.788265,1472.956
36.5968,76.29845,1.628291,0.806933,0.819938,0.850601,0.794969,0.802614,0.805472,1472.136
36.7492,77.88859,1.625976,0.813363,0.820543,0.851496,0.803984,0.810882,0.812211,1472.119
36.9016,80.42987,1.618546,0.822141,0.825989,0.854908,0.809084,0.814499,0.819324,1472.712
37.054,86.68692,1.60618,0.828007,0.821323,0.870196,0.810535,0.816922,0.82231,1473.611
37.2064,83.61166,1.587724,0.843045,0.82576,0.854185,0.809724,0.816349,0.827153,1474.565
37.3588,79.68759,1.579315,0.839196,0.822158,0.864987,0.806847,0.813856,0.821165,1475.173
37.5112,73.70788,1.572477,0.834263,0.818319,0.853412,0.792453,0.803083,0.807161,1475.349
37.6636,75.68468,1.573808,0.83801,0.820962,0.866046,0.771057,0.776553,0.778163,1475.79
37.816,81.9005,1.575272,0.843129,0.823111,0.855973,0.78226,0.787152,0.788647,1477.698
37.9684,84.59666,1.583322,0.810396,0.81798,0.857393,0.775117,0.780151,0.784236,1481.298
38.1208,80.88537,1.585496,0.831272,0.820261,0.875825,0.801251,0.811138,0.815307,1485.09
38.2732,80.63011,1.585819,0.802277,0.823019,0.85872,0.794718,0.801074,0.80075,1487.361
38.4256,77.8819,1.573488,0.849302,0.836602,0.874618,0.80749,0.815056,0.819532,1487.835
38.578,80.57689,1.57285,0.843175,0.846253,0.888096,0.825691,0.830407,0.828759,1487.972
38.7304,81.10965,1.572611,0.842004,0.8521,0.882887,0.826568,0.83157,0.838059,1488.931
38.8828,79.47155,1.585696,0.841227,0.853448,0.903963,0.829935,0.832977,0.835744,1490.933
39.0352,77.76151,1.596652,0.852865,0.879823,0.926617,0.861947,0.86516,0.869758,1494.148
39.1876,76.43481,1.611168,0.871759,0.882316,0.926324,0.865276,0.8695,0.870733,1498.357
39.34,84.1189,1.619344,0.852781,0.882773,0.923204,0.864628,0.868756,0.874363,1502.478
39.4924,80.85654,1.627553,0.874949,0.902335,0.933519,0.86935,0.873315,0.878363,1505.82
39.6448,87.88576,1.636926,0.87501,0.911902,0.951283,0.883126,0.885118,0.888942,1508.657
39.7972,82.34814,1.648178,0.877988,0.919359,0.955859,0.88485,0.89173,0.89764,1512.127
39.9496,76.84229,1.662946,0.880603,0.914851,0.948995,0.873604,0.878501,0.884228,1515.65
40.102,84.59396,1.68696,0.875228,0.943103,0.977735,0.915207,0.929659,0.934825,1516.033
40.2544,83.6545,1.718825,1.084625,0.998675,1.034083,0.969077,0.993814,0.992834,1513.451
40.4068,76.48839,1.750072,1.06938,0.996141,1.017234,0.988031,1.001669,0.999421,1510.291
40.5592,68.71044,1.768787,1.136023,1.026036,1.037875,1.048419,1.07068,1.066394,1507.499
40.7116,91.69972,1.759782,1.17315,1.07891,1.106372,1.105932,1.156653,1.17194,1506.261
40.864,88.92022,1.719721,1.136155,1.079906,1.117222,1.098367,1.156014,1.175132,1507.515
41.0164,92.03733,1.675924,1.073892,1.08232,1.121628,1.054897,1.118284,1.134382,1510.163
41.1688,94.25626,1.671615,1.00974,1.078697,1.130458,1.048807,1.110616,1.135827,1512.012
41.3212,93.62437,1.679492,1.022165,1.068388,1.09329,1.087647,1.131838,1.151129,1511.994
41.4736,94.97598,1.684963,1.063098,1.086142,1.13701,0.999479,1.048953,1.069649,1510.733
41.626,98.1099,1.642461,1.096215,1.086642,1.127831,0.982806,1.021285,1.031551,1509.625
41.7784,91.45527,1.616925,1.079256,1.088027,1.130664,0.983258,1.019985,1.032889,1509.368
41.9308,91.31694,1.588005,1.080821,1.08503,1.127252,0.983126,1.019977,1.031401,1509.85
42.0832,91.37218,1.596149,1.054287,1.075099,1.142845,0.987753,1.024415,1.037171,1511.43
42.2356,94.52358,1.590871,1.035683,1.081886,1.142592,0.989687,1.034507,1.04327,1514.11
42.388,88.86269,1.586841,1.038657,1.063481,1.131576,0.992808,1.035357,1.051445,1516.731
42.5404,94.67364,1.571213,1.050612,1.06351,1.119233,0.985276,1.02408,1.031505,1518.941
42.6928,93.84766,1.58201,1.024095,1.058207,1.117163,0.998507,1.029206,1.044074,1520.814
42.8452,97.31005,1.593104,1.08576,1.037364,1.099753,0.969858,0.992728,0.998638,1521.776
42.9976,93.47035,1.603531,1.109806,1.034491,1.102444,0.964874,0.985227,0.994621,1521.653
43.15,93.2167,1.615641,1.090659,1.0365,1.089267,0.967291,0.986385,0.997972,1520.819
43.3024,101.5414,1.652039,1.096354,1.039231,1.07578,0.999244,1.018398,1.03015,1519.849
43.4548,100.0167,1.689284,1.128976,1.030792,1.088758,0.99081,1.009192,1.019801,1519.264
43.6072,94.80919,1.71648,1.113559,1.022872,1.086693,1.004177,1.021039,1.023796,1519.395
43.7596,91.29637,1.745696,1.098465,1.017807,1.072801,1.007344,1.028459,1.03658,1520.173
43.912,95.00361,1.75496,1.035549,1.018347,1.057184,1.006713,1.025854,1.025672,1520.916
44.0644,96.66098,1.751794,1.02035,1.002091,1.049056,0.993469,1.012521,1.010908,1520.728
44.2168,97.34609,1.746799,1.06395,1.014354,1.062787,0.990899,1.004712,0.999408,1519.473
44.3692,96.16487,1.738733,1.063599,1.015298,1.044822,0.978928,0.995396,0.999127,1517.825
44.5216,94.28489,1.736676,1.102636,1.008039,1.055459,0.938243,0.965799,0.978618,1516.731
44.674,97.7769,1.713108,1.102646,1.017741,1.046425,0.96111,0.98232,0.98253,1516.745
44.8264,101.9879,1.701368,1.070543,1.022311,1.056084,0.978215,0.991707,0.983435,1517.389
44.9788,99.05373,1.708936,1.077162,1.006689,1.039215,0.978162,0.99255,1.001834,1518.188
45.1312,92.86233,1.718543,1.025162,0.991156,1.036226,0.971701,0.987064,1.003854,1519.22
45.2836,91.70084,1.71965,1.031961,0.990262,1.029059,0.950594,0.983281,1.007277,1519.895
45.436,95.71878,1.720923,1.021278,0.977823,1.02244,0.941133,0.984993,1.003349,1519.985
45.5884,101.6233,1.725794,1.044679,0.962289,1.004516,0.910624,0.960987,0.973316,1520.013
45.7408,102.2028,1.735668,1.118721,0.961062,1.002963,0.870386,0.896386,0.904218,1519.917
45.8932,93.56149,1.738217,1.092705,0.961281,1.008804,0.875927,0.89071,0.898583,1519.341
46.0456,94.87077,1.738974,1.095148,0.964683,0.997423,0.925236,0.941032,0.950795,1518.391
46.198,89.55396,1.740581,1.069921,0.968047,0.997599,0.963562,0.98198,0.995861,1517.584
46.3504,91.90028,1.756421,1.024952,0.966047,0.999355,0.976467,1.000605,1.017345,1517.234
46.5028,90.96288,1.771683,0.935146,0.961148,0.996608,0.960117,0.980864,0.994151,1516.865
46.6552,95.78369,1.78747,0.973037,0.962153,1.012311,0.942018,0.959972,0.965652,1515.79
46.8076,91.60578,1.78889,0.988722,0.967497,1.010423,0.952435,0.966222,0.968395,1514.094
46.96,91.05254,1.78497,1.086416,0.973925,1.013935,0.96802,0.977884,0.983564,1512.229
47.1124,89.10292,1.755816,1.057311,0.976007,1.025393,0.957371,0.974376,0.974995,1510.295
47.2648,96.98646,1.731954,1.026811,0.981712,1.036535,0.959514,0.973424,0.973788,1508.641
47.4172,98.57336,1.711623,1.03881,0.992595,1.031729,0.962264,0.976914,0.980046,1507.691
47.5696,96.66393,1.697932,1.028376,1.010263,1.048312,0.969305,0.984986,0.984055,1507.435
47.722,96.96622,1.682521,1.038889,1.008202,1.04838,0.989612,0.998611,0.999978,1507.87
47.8744,95.40736,1.687467,1.021611,1.009797,1.053376,1.018358,1.025734,1.028879,1508.827
48.0268,101.9081,1.712844,1.041325,1.011759,1.05912,1.014003,1.025564,1.0337,1509.272
48.1792,101.8961,1.735357,1.046054,0.998586,1.06038,0.998295,1.015575,1.019793,1508.701
48.3316,98.84596,1.739627,1.052068,0.999421,1.064382,0.973639,0.989336,0.99536,1507.453
48.484,91.62844,1.736628,1.053277,0.994548,1.055374,0.955638,0.969081,0.970959,1505.619
48.6364,91.40034,1.725727,1.069234,0.996834,1.045882,0.950507,0.961154,0.96506,1503.722
48.7888,95.07706,1.713832,1.039086,0.99626,1.043248,0.957485,0.970916,0.976043,1502.14
48.9412,94.65652,1.700734,1.003723,0.9926,1.036617,0.952653,0.971327,0.974306,1501.025
49.0936,94.96198,1.689807,0.990633,0.990298,1.020248,0.964219,0.979822,0.980084,1501.05
49.246,100.3426,1.695526,1.003005,0.984943,1.030937,0.967478,0.977907,0.978696,1501.991
49.3984,98.54515,1.701435,0.987992,0.978183,1.022971,0.979952,0.989458,0.994191,1502.912
49.5508,94.21807,1.715736,1.015476,0.970693,1.032905,0.961693,0.980171,0.987445,1503.261
49.7032,94.01009,1.716713,1.013604,0.976617,1.030484,0.941524,0.963316,0.963126,1503.208
49.8556,90.42845,1.700165,0.947745,0.978275,1.007729,0.942,0.962993,0.971018,1503.244
50.008,81.17558,1.675926,0.994577,0.981821,1.028224,0.934258,0.953607,0.958302,1503.207
50.1604,92.28212,1.652138,1.053165,0.983441,1.031837,0.94867,0.963958,0.971809,1502.718
50.3128,95.06133,1.659753,1.035639,0.988954,1.036567,0.930583,0.952146,0.959015,1502.128
50.4652,96.67546,1.659867,1.050665,0.989579,1.047588,0.9627,0.985241,1.001024,1502.205
50.6176,95.92097,1.668852,1.05281,0.99814,1.020105,0.976379,0.998224,1.00993,1503.202
50.77,95.08231,1.663646,1.06767,0.993638,1.007183,0.978015,0.995503,0.998194,1504.352
50.9224,92.08739,1.663941,1.055881,1.005763,1.022812,0.975517,0.991886,1.0027,1504.042
51.0748,94.32014,1.67029,1.074399,1.004758,1.022074,0.981045,0.9956,1.003999,1502.668
51.2272,90.93415,1.686208,1.024876,0.996553,1.034567,0.999803,1.019062,1.01929,1502.323
51.3796,82.14069,1.703611,1.011898,0.998024,1.007105,1.003274,1.023526,1.026034,1502.513
51.532,86.89117,1.700464,1.023838,0.989223,1.01304,1.004079,1.019967,1.024209,1502.101
51.6844,95.16022,1.690242,1.038977,0.989213,1.009037,0.991808,1.006038,1.011142,1501.552
51.8368,91.37046,1.663681,1.107627,0.978722,1.023878,0.974547,0.989295,0.998205,1501.299
51.9892,93.93916,1.672287,1.048233,0.977927,1.030427,0.97816,0.990246,1.004982,1501.567
52.1416,92.80941,1.721249,1.055912,0.98612,1.038626,0.975165,0.984466,0.992182,1502.239
52.294,89.05399,1.78715,1.043779,0.983034,1.046473,0.973032,0.986312,0.992429,1503.035
52.4464,94.77368,1.807282,1.042284,0.986316,1.03829,0.958546,0.978012,0.985728,1503.669
52.5988,91.99653,1.78556,1.053724,0.99844,1.056967,0.974113,0.987371,0.99328,1503.704
52.7512,90.59824,1.778173,1.076491,1.014609,1.046328,0.983399,0.993287,0.9978,1503.437
52.9036,88.3423,1.778187,1.074558,1.011032,1.062409,1.002839,1.017223,1.026068,1503.802
53.056,95.10797,1.772206,1.058318,1.011312,1.068012,1.007095,1.023507,1.028679,1504.976
53.2084,90.45107,1.764987,1.072984,1.020549,1.071906,1.009578,1.024008,1.031375,1506.423
53.3608,92.71833,1.753021,1.088001,1.029371,1.08441,1.004435,1.021231,1.025896,1507.727
53.5132,90.78506,1.753755,1.105619,1.035031,1.095385,1.008426,1.021357,1.023546,1508.842
53.6656,91.48405,1.751818,1.061129,1.032358,1.093045,1.018602,1.033333,1.040693,1510.024
53.818,83.40237,1.762776,1.072258,1.038901,1.085354,1.024694,1.040664,1.048562,1511.583
53.9704,90.18291,1.764677,1.096323,1.039928,1.089663,1.02013,1.03977,1.043425,1513.741
54.1228,87.75524,1.76224,1.097966,1.048875,1.102233,1.022931,1.040689,1.048832,1516.013
54.2752,101.7985,1.759255,1.087895,1.048532,1.086106,1.027445,1.037278,1.041372,1516.005
54.4276,98.01906,1.756771,1.132951,1.049516,1.115016,1.027858,1.041893,1.051496,1513.469
54.58,89.09037,1.76292,1.057565,1.063372,1.106863,1.035165,1.05237,1.059056,1511.752
54.7324,84.32915,1.759713,1.07479,1.068231,1.094803,1.028722,1.046599,1.056738,1511.247
54.8848,86.64101,1.765158,1.123291,1.063264,1.116091,1.023058,1.03811,1.047717,1510.87
55.0372,89.32207,1.745681,1.123349,1.075166,1.143186,1.011096,1.029571,1.038498,1510.783
55.1896,87.86728,1.75234,1.150629,1.06954,1.115669,1.029557,1.040914,1.049022,1510.573
55.342,85.82019,1.75756,1.198397,1.078751,1.113021,1.030949,1.043759,1.0527,1510.763
55.4944,81.17246,1.776593,1.175642,1.089014,1.117823,1.042976,1.059039,1.06377,1511.765
55.6468,84.14193,1.794904,1.148426,1.094354,1.154507,1.065517,1.083129,1.083645,1513.012
55.7992,83.78321,1.808954,1.180264,1.102903,1.138306,1.079517,1.095528,1.100553,1514.394
55.9516,86.45651,1.814526,1.18418,1.108454,1.134011,1.078168,1.096539,1.104385,1515.961
56.104,80.56599,1.791402,1.128633,1.111607,1.13593,1.071521,1.089538,1.093085,1517.41
56.2564,77.58748,1.77969,1.128794,1.10717,1.136957,1.07746,1.091025,1.096805,1517.967
56.4088,83.94029,1.790399,1.107753,1.112062,1.146923,1.091664,1.105371,1.109541,1517.713
56.5612,81.73449,1.820385,1.160859,1.106376,1.14328,1.09019,1.10603,1.109883,1517.595
56.7136,74.43616,1.810264,1.118126,1.099296,1.137405,1.08166,1.099017,1.106601,1517.53
56.866,79.00082,1.781381,1.134144,1.102536,1.149594,1.070577,1.086328,1.090575,1517.059
57.0184,83.40112,1.738711,1.039805,1.10285,1.140148,1.035944,1.058833,1.071393,1516.445
57.1708,80.51537,1.739537,1.092666,1.092001,1.142519,1.027375,1.043303,1.046746,1516.718
57.3232,83.04593,1.744857,1.084484,1.07401,1.13888,1.047872,1.059422,1.072127,1518.066
57.4756,82.10002,1.756061,1.09597,1.072078,1.123867,1.03124,1.049732,1.058016,1518.564
57.628,82.6528,1.737424,1.114465,1.074935,1.135858,1.010139,1.030746,1.038732,1516.757
57.7804,84.57966,1.731977,1.10813,1.06166,1.119032,1.004893,1.019771,1.025055,1514.224
57.9328,85.2572,1.74293,1.073826,1.057625,1.116232,1.015365,1.027841,1.037798,1513.371
58.0852,82.66242,1.760148,1.113759,1.05722,1.10704,1.025959,1.031405,1.04378,1513.801
58.2376,81.22215,1.75783,1.134344,1.045188,1.102065,1.024071,1.036901,1.045052,1514.055
58.39,83.99008,1.754821,1.063041,1.050772,1.103084,1.033389,1.043528,1.052373,1514.42
58.5424,85.36014,1.753841,1.099455,1.041484,1.095283,1.02557,1.040619,1.050295,1515.227
58.6948,86.38078,1.748539,1.057276,1.042706,1.107537,1.012168,1.020607,1.026619,1515.855
58.8472,79.50029,1.754052,1.027481,1.0267,1.077021,1.011875,1.025728,1.03295,1515.798
58.9996,82.02749,1.760966,1.094491,1.027823,1.064467,0.983982,1.004951,1.011684,1514.841
59.152,85.64957,1.776884,1.032595,1.025355,1.071214,0.992819,1.013018,1.014916,1513.724
59.3044,87.70438,1.762045,1.110769,1.02828,1.093568,0.977821,1.002727,1.002089,1514.204
59.4568,90.34111,1.742073,1.117257,1.040592,1.089865,0.993492,1.003524,1.006278,1515.61
59.6092,83.59077,1.740037,1.003242,1.027195,1.088636,1.004979,1.026182,1.031021,1515.121
59.7616,84.5201,1.738867,1.130326,1.030439,1.090605,0.994673,1.011905,1.021694,1513.038
59.914,74.45647,1.729333,1.076944,1.039183,1.090926,1.014511,1.030315,1.047056,1511.546
60.0664,89.30592,1.726218,1.095451,1.03471,1.082651,0.976988,0.998938,1.004226,1511.323
60.2188,83.16668,1.705351,1.019737,1.032929,1.085365,0.991774,1.008419,1.015738,1513.044
60.3712,83.56477,1.708495,1.094067,1.033403,1.094193,0.992767,1.006471,1.017881,1516.254
60.5236,82.19228,1.700306,1.087573,1.029191,1.090106,0.98507,1.000685,1.005948,1517.637
60.676,87.69663,1.714388,1.102715,1.037646,1.087283,0.974099,0.987952,0.993111,1515.361
60.8284,77.44029,1.733915,1.115112,1.02464,1.08773,1.000696,1.011951,1.016147,1512.942
60.9808,85.86165,1.74976,1.154947,1.051167,1.100802,1.008188,1.022541,1.027937,1513.205
61.1332,88.6515,1.767419,1.114361,1.035968,1.075569,1.007468,1.022082,1.026503,1514.319
61.2856,74.46841,1.776058,1.081044,1.052704,1.075954,1.016937,1.031427,1.033674,1515.075
61.438,84.14654,1.793681,1.065074,1.058604,1.085634,1.024005,1.039989,1.042566,1515.95
61.5904,88.83344,1.808627,1.110319,1.04486,1.10966,1.014943,1.026887,1.032777,1516.78
61.7428,84.06622,1.804019,1.122274,1.044986,1.111139,1.01483,1.026519,1.037565,1517.168
61.8952,81.97132,1.780353,1.107065,1.064051,1.102595,1.018167,1.028225,1.038551,1516.638
62.0476,77.81197,1.772086,1.151562,1.06449,1.100391,1.028132,1.038067,1.042706,1514.547
62.2,86.54362,1.781307,1.058812,1.06571,1.115127,1.037595,1.047544,1.056541,1511.716
62.3524,80.1787,1.786604,1.110163,1.060469,1.10607,1.030386,1.044742,1.055103,1511.531
62.5048,81.0586,1.791826,1.153509,1.057006,1.101229,1.016774,1.029655,1.039843,1515.376
62.6572,83.00795,1.795554,1.125749,1.066211,1.106166,1.018495,1.026214,1.029532,1520.747
62.8096,83.64826,1.788055,1.12343,1.0746,1.101912,1.021561,1.029745,1.032541,1524.726
62.962,85.68926,1.786232,1.094052,1.069812,1.116507,1.037468,1.047009,1.052073,1525.64
63.1144,88.10499,1.7772,1.087968,1.077821,1.122769,1.045416,1.057505,1.063993,1524.444
63.2668,82.18428,1.787814,1.125357,1.087052,1.122363,1.057258,1.070186,1.07969,1523.136
63.4192,85.82957,1.783244,1.149208,1.085056,1.126453,1.055391,1.071153,1.074619,1521.951
63.5716,80.41967,1.787153,1.037339,1.076688,1.121359,1.048398,1.061571,1.071125,1520.939
63.724,83.38404,1.791109,1.116403,1.071721,1.105693,1.041882,1.054834,1.063096,1520.728
63.8764,78.78904,1.796709,1.029071,1.071304,1.134747,1.039958,1.055573,1.062003,1521.041
64.0288,85.2637,1.79019,1.134472,1.067043,1.129886,1.040256,1.061842,1.067732,1520.782
64.1812,84.70177,1.779377,1.132618,1.070635,1.132941,0.994922,1.022006,1.032887,1519.23
64.3336,79.56936,1.761416,1.142409,1.063404,1.131953,1.000979,1.01646,1.027029,1517.628
64.486,87.379,1.764316,1.148309,1.070501,1.117129,0.989785,1.000644,1.000421,1517.508
64.6384,80.82706,1.775928,1.123722,1.068369,1.115492,1.015676,1.024836,1.018606,1517.982
64.7908,81.65295,1.793925,1.221931,1.06095,1.108687,1.039322,1.057368,1.058658,1519.023
64.9432,81.5078,1.800504,1.222286,1.067264,1.126946,1.03375,1.048898,1.0621,1520.927
65.0956,77.18674,1.799322,1.125524,1.081668,1.129157,1.045406,1.053562,1.061963,1522.121
65.248,84.44888,1.807798,1.078807,1.098861,1.139991,1.041127,1.052956,1.062625,1522.092
65.4004,93.55762,1.809879,1.129839,1.092491,1.121933,1.057515,1.070065,1.077006,1521.898
65.5528,87.26119,1.81676,1.049728,1.092844,1.137187,1.052557,1.071363,1.07418,1522.167
65.7052,81.91029,1.80522,1.141934,1.102052,1.140463,1.049588,1.065905,1.074891,1522.414
65.8576,82.07718,1.788894,1.164198,1.096778,1.137687,1.04783,1.062905,1.074545,1522.434
66.01,84.87794,1.761841,1.153686,1.093737,1.135011,1.047096,1.062313,1.068836,1522.811
66.1624,82.23136,1.757294,1.168172,1.079576,1.13136,1.022784,1.036008,1.048235,1523.773
66.3148,84.64833,1.761227,1.241377,1.093463,1.136613,1.012363,1.028646,1.03515,1525.25
66.4672,95.45557,1.7836,1.164125,1.085752,1.146941,1.01743,1.030746,1.040848,1526.753
66.6196,93.87766,1.810601,1.112367,1.084339,1.13227,1.01967,1.031203,1.039038,1527.818
66.772,85.76249,1.829282,1.148555,1.082045,1.123251,1.025815,1.037271,1.037771,1528.135
66.9244,86.73965,1.82046,1.179725,1.089781,1.13098,1.038148,1.048551,1.049623,1527.278
67.0768,84.42392,1.810564,1.197215,1.087081,1.133025,1.050151,1.059348,1.059425,1526.029
67.2292,78.54722,1.800644,1.150339,1.094539,1.113854,1.061864,1.069807,1.069716,1525.767
67.3816,82.04103,1.793869,1.167441,1.101344,1.129074,1.077922,1.083088,1.085291,1526.286
67.534,86.06597,1.767443,1.103197,1.100201,1.125677,1.050486,1.063847,1.073656,1526.109
67.6864,78.37558,1.760786,1.185345,1.085073,1.155192,1.040696,1.054219,1.064048,1524.496
67.8388,83.84032,1.782447,1.125857,1.094709,1.133435,1.049877,1.058328,1.06598,1522.036
67.9912,93.97476,1.808276,1.162823,1.088121,1.122972,1.040761,1.049323,1.057223,1519.192
68.1436,89.44097,1.817532,1.144256,1.080944,1.116723,1.036695,1.046828,1.049912,1516.944
68.296,84.17056,1.801426,1.128375,1.07893,1.103636,1.012774,1.029468,1.033061,1516.547
68.4484,84.69505,1.789693,1.103736,1.076187,1.126589,1.017226,1.024883,1.028425,1518.062
68.6008,84.13503,1.776361,1.108055,1.081689,1.121457,1.014207,1.029244,1.035367,1520.276
68.7532,77.50322,1.786031,1.173125,1.076865,1.113596,1.042309,1.063078,1.072793,1521.781
68.9056,81.3611,1.783472,1.191071,1.081432,1.136266,1.020208,1.037824,1.045979,1522.642
69.058,87.99797,1.809775,1.175413,1.082892,1.120893,1.025838,1.051456,1.056346,1523.853
69.2104,87.13867,1.813003,1.076476,1.085209,1.1385,1.052063,1.076124,1.087963,1524.508
69.3628,81.5038,1.799361,1.148803,1.094256,1.128052,1.052697,1.077613,1.090829,1523.78
69.5152,62.23139,1.754902,1.124149,1.093786,1.135485,1.018338,1.043104,1.049162,1523.364
69.6676,86.64668,1.733226,1.179543,1.091369,1.134945,1.024225,1.041093,1.053749,1524.289
69.82,89.91792,1.747867,1.15764,1.088129,1.108166,1.037267,1.053273,1.06427,1525.954
69.9724,88.32656,1.764446,1.109108,1.082658,1.126761,1.032308,1.04924,1.061696,1527.465
70.1248,83.67634,1.762837,1.143335,1.082294,1.137002,1.021053,1.044377,1.053996,1528.06
70.2772,87.47588,1.74571,1.093471,1.089381,1.123591,1.023997,1.041044,1.061635,1527.445
70.4296,92.22283,1.769494,1.128864,1.074493,1.1243,1.009207,1.025808,1.040649,1525.982
70.582,89.63898,1.767918,1.139977,1.07206,1.126021,1.009661,1.029879,1.038388,1524.526
70.7344,89.09964,1.748983,1.171344,1.073248,1.117074,1.034417,1.053649,1.060321,1523.62
70.8868,83.74183,1.721659,1.196417,1.071773,1.110965,1.064292,1.075749,1.092428,1523.493
71.0392,82.30774,1.755798,1.077732,1.081701,1.141715,1.025622,1.047066,1.059307,1524.433
71.1916,86.09863,1.774912,1.142083,1.082747,1.142204,1.024394,1.050728,1.064443,1526.087
71.344,93.33138,1.773146,1.140556,1.089562,1.14285,1.04097,1.062821,1.066654,1526.801
71.4964,78.67648,1.759839,1.23803,1.089381,1.119349,1.051662,1.059145,1.062642,1526.627
71.6488,84.14574,1.803722,1.181808,1.082454,1.134597,1.053366,1.073653,1.083097,1527.222
71.8012,81.19609,1.827246,1.102481,1.082596,1.153764,1.032338,1.059518,1.072311,1528.264
71.9536,81.88245,1.810843,1.15656,1.092316,1.127833,1.037757,1.058682,1.067456,1528.752
72.106,74.93661,1.799542,1.049028,1.083381,1.148745,1.013276,1.028343,1.031484,1528.785
72.2584,77.65211,1.770239,1.134625,1.09476,1.127815,1.04176,1.054607,1.05827,1528.806
72.4108,81.9463,1.756692,1.189006,1.115739,1.151463,1.131988,1.147431,1.158422,1528.96
72.5632,80.7961,1.748487,1.177593,1.12528,1.143322,1.131117,1.145692,1.162467,1529.086
72.7156,81.29465,1.785977,1.157549,1.120739,1.165729,1.127326,1.143658,1.147952,1528.91
72.868,92.12474,1.821661,1.149902,1.13308,1.155898,1.11115,1.127981,1.129519,1528.195
73.0204,93.08057,1.821607,1.234697,1.127557,1.159415,1.104005,1.116523,1.119758,1527.141
73.1728,86.42506,1.808503,1.21281,1.115857,1.166749,1.090242,1.102441,1.110105,1526.327
73.3252,75.28775,1.810197,1.264459,1.108764,1.153982,1.057907,1.075001,1.086547,1526.776
73.4776,82.53463,1.818116,1.211522,1.102781,1.151488,1.041399,1.054539,1.061374,1528.283
73.63,95.30421,1.829206,1.238448,1.105187,1.163813,1.041152,1.049562,1.055167,1529.496
73.7824,90.75906,1.826343,1.232299,1.098805,1.167319,1.049366,1.05796,1.066494,1530.36
73.9348,86.53511,1.833355,1.163325,1.103046,1.156873,1.05027,1.061651,1.063538,1530.916
74.0872,79.26747,1.822407,1.170107,1.092094,1.148908,1.053462,1.062819,1.065355,1530.083
74.2396,78.17697,1.78063,1.20148,1.09194,1.133108,1.068634,1.08068,1.086548,1528.097
74.392,83.13888,1.765061,1.187425,1.09907,1.13217,1.040785,1.053116,1.062549,1526.404
74.5444,87.03603,1.783133,1.111494,1.096148,1.127699,1.018626,1.035169,1.054363,1525.329
