Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
38.3108,88.57999,1.706459,0.704951,1.106013,1.13312,1.071602,1.079533,1.085516,1511.102
38.4632,85.83356,1.722781,0.713856,1.108918,1.135664,1.062898,1.067812,1.070799,1511.012
38.6156,83.74198,1.729771,0.705442,1.122371,1.152838,1.045451,1.045467,1.039668,1510.856
38.768,81.46074,1.719042,0.693493,1.132193,1.156426,1.064689,1.067049,1.068142,1511.527
38.9204,81.17616,1.697464,0.705421,1.138945,1.159896,1.096504,1.110383,1.120755,1512.004
39.0728,83.11629,1.683312,0.705241,1.15184,1.171667,1.094347,1.116665,1.124599,1510.984
39.2252,86.54327,1.695023,0.714022,1.166842,1.188315,1.085025,1.095328,1.090567,1510.305
39.3776,88.44903,1.72079,0.710739,1.165026,1.184918,1.088829,1.094405,1.087226,1511.087
39.53,86.55672,1.741777,0.73181,1.176906,1.188915,1.09453,1.098377,1.093406,1517.245
39.6824,84.66911,1.751281,0.72567,1.200905,1.204051,1.12523,1.133041,1.137955,1521.428
39.8348,85.9454,1.7362,0.733606,1.206774,1.219668,1.176839,1.197381,1.211413,1516.173
39.9872,91.35013,1.727322,0.753817,1.204191,1.222122,1.203367,1.225858,1.236949,1514.162
40.1396,96.45853,1.724709,0.856096,1.206095,1.221033,1.201987,1.226488,1.238715,1516.569
40.292,97.16376,1.741939,0.866138,1.209165,1.219282,1.199768,1.227502,1.241564,1521.298
40.4444,95.05072,1.761454,0.832744,1.202843,1.205998,1.160071,1.180598,1.188733,1522.866
40.5968,92.04653,1.768359,0.796025,1.18551,1.183954,1.104646,1.116049,1.114937,1521.906
40.7492,93.85342,1.759082,0.749843,1.171089,1.185127,1.112956,1.126695,1.126886,1516.27
40.9016,98.07998,1.751342,0.746495,1.164776,1.186438,1.110072,1.119862,1.12259,1511.645
41.054,100.9523,1.75178,0.729722,1.158746,1.17625,1.104924,1.109327,1.11125,1511.329
41.2064,98.3484,1.754199,0.769896,1.152122,1.156555,1.093839,1.099702,1.103898,1511.886
41.3588,93.6983,1.744089,0.738475,1.145069,1.137007,1.09771,1.104928,1.107935,1509
41.5112,90.54868,1.733235,0.712023,1.140393,1.131924,1.117515,1.125803,1.125528,1497.765
41.6636,89.9675,1.721298,0.716654,1.129216,1.112709,1.093599,1.099999,1.098896,1499.901
41.816,93.6524,1.721225,0.727064,1.083827,1.081892,1.04929,1.054455,1.057617,1508.236
41.9684,97.57125,1.715702,0.690069,1.053307,1.070751,1.027712,1.034146,1.04406,1510.362
42.1208,96.49171,1.719004,0.690851,1.036931,1.057621,1.011476,1.015771,1.022043,1510.822
42.2732,90.46146,1.72604,0.680076,1.011702,1.035479,0.982673,0.98552,0.987051,1506.922
42.4256,84.40648,1.726449,0.625946,1.020851,1.040552,0.986947,0.99285,0.999001,1503.47
42.578,81.34751,1.709637,0.601953,0.995247,1.022033,0.946361,0.95228,0.962224,1498.322
42.7304,79.92919,1.68022,0.559573,0.946857,0.98304,0.877076,0.881829,0.888799,1489.459
42.8828,82.9295,1.648009,0.558449,0.948255,0.982177,0.879008,0.887481,0.894384,1491.554
43.0352,86.94279,1.627288,0.543503,0.928106,0.966761,0.853291,0.864422,0.870196,1503.523
43.1876,89.4688,1.613134,0.53892,0.93112,0.970198,0.861792,0.862933,0.864056,1512.911
43.34,88.4489,1.608838,0.542582,0.922936,0.960041,0.858972,0.858322,0.85847,1511.828
43.4924,88.20415,1.602526,0.554117,0.928455,0.961098,0.868811,0.870428,0.870768,1509.791
43.6448,87.80163,1.589599,0.587998,0.930882,0.963066,0.878843,0.882147,0.883905,1509.141
43.7972,88.65483,1.577127,0.582433,0.949126,0.973359,0.907788,0.909127,0.910699,1507.513
43.9496,91.38167,1.575459,0.622365,0.972977,0.987507,0.942228,0.945448,0.946643,1505.709
44.102,93.97657,1.592339,0.626787,0.982819,0.995354,0.955303,0.961073,0.962715,1505.298
44.2544,91.91227,1.613332,0.638153,0.996262,1.01261,0.975721,0.982242,0.984608,1513.582
44.4068,87.785,1.634982,0.644151,1.006761,1.027306,0.967847,0.973515,0.976558,1520.28
44.5592,86.94856,1.648872,0.649504,1.007852,1.030373,0.967868,0.974908,0.977532,1520.328
44.7116,87.87225,1.662813,0.660477,1.023721,1.054048,0.985036,0.990471,0.993056,1517.539
44.864,88.86658,1.683406,0.654546,1.050534,1.072642,1.008862,1.01402,1.019287,1519.516
45.0164,86.86441,1.701262,0.655708,1.044307,1.072487,1.01164,1.017792,1.022,1522.043
45.1688,86.83479,1.703097,0.662328,1.052686,1.065854,1.023453,1.028678,1.027286,1522.362
45.3212,89.24522,1.691259,0.66032,1.066772,1.074622,1.024055,1.027778,1.021206,1519.348
45.4736,92.00415,1.687549,0.67023,1.058466,1.079368,1.010884,1.016141,1.012689,1514.72
45.626,95.72205,1.694383,0.685009,1.06716,1.087387,1.021853,1.024077,1.022139,1515.355
45.7784,93.39997,1.696535,0.684331,1.081305,1.100421,1.039758,1.036981,1.037535,1519.04
45.9308,91.4563,1.690421,0.675666,1.081305,1.100421,1.039758,1.036981,1.037535,1520.381
46.0832,87.74908,1.696787,0.644399,1.064288,1.098373,1.000919,0.999756,0.999978,1520.491
46.2356,86.17313,1.717456,0.64159,1.033486,1.092525,0.944236,0.952672,0.958667,1521.357
46.388,85.97729,1.732657,0.639295,1.027125,1.088418,0.948777,0.96907,0.985509,1524.495
46.5404,87.93525,1.722923,0.638496,1.032366,1.088809,0.952182,0.962236,0.970407,1528.448
46.6928,93.54192,1.69085,0.612673,1.046217,1.097523,0.979956,0.979503,0.980348,1532.305
46.8452,98.41312,1.666221,0.645239,1.056298,1.105845,1.021559,1.027316,1.035126,1534.49
46.9976,99.03162,1.661833,0.661054,1.05978,1.102108,1.032816,1.034353,1.039276,1534.795
47.15,96.2995,1.676395,0.696054,1.087287,1.126838,1.058181,1.063352,1.067569,1534.8
47.3024,94.48299,1.689731,0.686468,1.126325,1.148761,1.090471,1.096483,1.093255,1534.8
47.4548,93.32124,1.699342,0.708663,1.120956,1.135723,1.090997,1.098195,1.092259,1534.8
47.6072,92.53096,1.699214,0.772076,1.143023,1.148131,1.121645,1.126461,1.121738,1534.8
47.7596,92.22545,1.698184,0.807385,1.179456,1.168389,1.172794,1.173495,1.170866,1534.8
47.912,94.01527,1.721203,0.797492,1.186395,1.178538,1.183837,1.189711,1.1909,1534.782
48.0644,96.92224,1.777411,0.785925,1.197649,1.195061,1.20183,1.216284,1.22387,1534.21
48.2168,95.21991,1.830005,0.787716,1.197649,1.195061,1.20183,1.216284,1.22387,1531.487
48.3692,90.65027,1.864047,0.725047,1.192156,1.193785,1.198043,1.217335,1.225544,1528.058
48.5216,87.06001,1.837024,0.703546,1.18237,1.196836,1.179001,1.199027,1.206421,1525.276
48.674,88.44745,1.821043,0.667509,1.157344,1.184408,1.11942,1.125707,1.130319,1521.129
48.8264,91.84286,1.778135,0.66711,1.121312,1.155144,1.058418,1.062073,1.064347,1516.583
48.9788,92.32874,1.750119,0.672602,1.112555,1.157758,1.056002,1.061642,1.065983,1515.17
49.1312,89.29819,1.746585,0.655285,1.098979,1.145571,1.049598,1.05479,1.064796,1512.778
49.2836,88.14557,1.74989,0.651377,1.10067,1.128348,1.04371,1.051418,1.053557,1511.186
49.436,87.6362,1.74801,0.666259,1.09704,1.125215,1.044125,1.054353,1.052807,1511.027
49.5884,86.82746,1.744011,0.666636,1.095367,1.131731,1.038773,1.047589,1.046562,1511.027
49.7408,85.02398,1.744586,0.706921,1.099041,1.140473,1.061837,1.065477,1.063798,1511.027
49.8932,85.44213,1.752708,0.708384,1.108914,1.152625,1.080045,1.07683,1.070933,1511.027
50.0456,86.26991,1.770916,0.702594,1.117868,1.153641,1.068154,1.070903,1.067516,1511.027
50.198,86.90244,1.78925,0.72467,1.125848,1.158827,1.101154,1.109264,1.107052,1511.027
50.3504,88.28073,1.800384,0.708349,1.128852,1.158947,1.099681,1.106104,1.103481,1511.027
50.5028,90.30131,1.797633,0.694949,1.131645,1.172874,1.102941,1.10763,1.103684,1511.174
50.6552,90.55618,1.792048,0.700367,1.133427,1.170263,1.093669,1.097329,1.093598,1512.709
50.8076,90.40259,1.785914,0.703327,1.138898,1.170354,1.079473,1.0821,1.079826,1516.993
50.96,93.48395,1.778792,0.704663,1.141792,1.17409,1.079853,1.083045,1.081284,1524.47
51.1124,97.64309,1.781392,0.693482,1.139709,1.168977,1.079005,1.081581,1.07774,1529.767
51.2648,96.6685,1.794916,0.685289,1.139733,1.179142,1.081581,1.084188,1.082092,1533.681
51.4172,90.23253,1.801672,0.693017,1.142651,1.194113,1.092076,1.093385,1.093145,1540.563
51.5696,88.35574,1.802882,0.717376,1.150049,1.196449,1.09746,1.09879,1.098533,1544.183
51.722,89.64402,1.798634,0.719639,1.152069,1.198294,1.091922,1.097619,1.099474,1544.52
51.8744,93.21172,1.802008,0.710852,1.147624,1.189556,1.097008,1.104728,1.106306,1544.517
52.0268,94.58758,1.795567,0.687854,1.146713,1.191019,1.099252,1.108072,1.110275,1544.165
52.1792,98.19037,1.785246,0.698033,1.149345,1.190397,1.092769,1.101209,1.102713,1541.335
52.3316,99.84682,1.782609,0.712479,1.161051,1.185727,1.109533,1.115624,1.11594,1537.961
52.484,98.98524,1.789032,0.725291,1.174367,1.177906,1.138974,1.14468,1.145272,1538.436
52.6364,95.97932,1.794362,0.771049,1.176462,1.178169,1.120127,1.129697,1.131114,1540.086
52.7888,95.03009,1.798881,0.777952,1.180838,1.187625,1.139524,1.146162,1.14874,1540.119
52.9412,92.08566,1.808619,0.769661,1.184691,1.196157,1.165119,1.168215,1.170842,1539.39
53.0936,86.43835,1.825532,0.787348,1.183103,1.189563,1.181356,1.185844,1.190051,1537.988
53.246,80.55434,1.840004,0.737492,1.181547,1.170206,1.16367,1.171069,1.179118,1536.188
53.3984,80.37589,1.844362,0.710354,1.171112,1.172561,1.145844,1.157596,1.163772,1534.968
53.5508,83.12778,1.836078,0.688438,1.155277,1.170679,1.134948,1.144519,1.150552,1533.544
53.7032,86.26311,1.818641,0.687882,1.129076,1.142607,1.079863,1.085724,1.085799,1531.849
53.8556,85.63715,1.791287,0.644273,1.117904,1.135635,1.063627,1.068681,1.068458,1531.054
54.008,85.41275,1.763441,0.647756,1.104363,1.135858,1.058623,1.061057,1.063333,1530.765
54.1604,86.86629,1.733229,0.629679,1.095346,1.129652,1.052506,1.056479,1.060356,1525.901
54.3128,87.95188,1.710573,0.649951,1.075261,1.117286,1.033209,1.039938,1.044883,1516.548
54.4652,85.99725,1.689902,0.639826,1.059186,1.106413,1.013473,1.020054,1.022913,1513.409
54.6176,85.98411,1.688211,0.635453,1.046762,1.089965,1.005825,1.009928,1.012282,1512.491
54.77,86.20804,1.689448,0.637289,1.049164,1.078708,1.003192,1.005378,1.006334,1513.217
54.9224,86.94718,1.698215,0.645275,1.053346,1.077149,1.004746,1.008386,1.00994,1515.356
55.0748,85.7192,1.69913,0.651363,1.048095,1.08157,1.012822,1.017684,1.020133,1522.238
55.2272,87.52963,1.70301,0.656744,1.050888,1.082867,1.012608,1.018802,1.021691,1527.85
55.3796,92.77096,1.71493,0.638155,1.055399,1.084959,1.012264,1.020603,1.024204,1529.2
55.532,94.01775,1.736258,0.699168,1.058451,1.092946,1.014491,1.021243,1.022946,1530.632
55.6844,89.51055,1.761041,0.70447,1.074478,1.108041,1.035874,1.039593,1.036827,1533.941
55.8368,85.05412,1.775843,0.725045,1.09603,1.113462,1.067129,1.069232,1.064854,1535.911
55.9892,80.68365,1.777699,0.713611,1.107812,1.129736,1.088083,1.089873,1.088656,1536.927
56.1416,79.2179,1.778324,0.714055,1.119594,1.155135,1.119675,1.123858,1.12692,1538.779
56.294,76.17068,1.778905,0.71288,1.126967,1.168901,1.119433,1.124469,1.129017,1540.156
56.4464,76.61198,1.774353,0.714917,1.143862,1.183875,1.117055,1.125647,1.129191,1541.281
56.5988,77.88064,1.768811,0.721181,1.16038,1.193672,1.124125,1.136599,1.140674,1539.97
56.7512,79.22083,1.775828,0.762177,1.177378,1.213734,1.12267,1.1298,1.134487,1542.979
56.9036,77.08987,1.801563,0.786858,1.202187,1.235159,1.119158,1.124378,1.125629,1547.307
57.056,76.50178,1.837159,0.848673,1.206256,1.242122,1.135019,1.139449,1.140133,1547.536
57.2084,78.17203,1.863288,0.827343,1.227454,1.268602,1.184063,1.195317,1.196904,1547.092
57.3608,79.82577,1.854069,0.815794,1.25552,1.289201,1.224266,1.2504,1.254482,1547.023
57.5132,78.59756,1.837014,0.799809,1.262247,1.282409,1.22774,1.255442,1.2584,1547.215
57.6656,75.29013,1.824797,0.771104,1.262007,1.28736,1.232234,1.263069,1.268188,1548.773
57.818,74.42065,1.822716,0.693358,1.282313,1.306213,1.185266,1.226202,1.239689,1550.722
57.9704,72.17264,1.841339,0.764004,1.314617,1.328412,1.106677,1.15242,1.17309,1551.109
58.1228,71.12407,1.851802,0.843853,1.311859,1.335773,1.112775,1.154864,1.175808,1551.213
58.2752,72.12289,1.879821,0.843502,1.296456,1.329195,1.160666,1.191838,1.206847,1551.4
58.4276,75.52225,1.885418,0.83139,1.271635,1.317665,1.23633,1.249464,1.25383,1551.433
58.58,78.24833,1.884047,0.822215,1.275745,1.316903,1.223037,1.238553,1.244442,1550.932
58.7324,76.56422,1.872405,0.761345,1.278713,1.311662,1.212189,1.227038,1.234273,1550.551
58.8848,71.9373,1.857828,0.760092,1.267092,1.309399,1.206635,1.216665,1.219099,1550.133
59.0372,68.75468,1.860973,0.78561,1.267546,1.320288,1.211341,1.217114,1.218951,1548.777
59.1896,68.97171,1.865404,0.789497,1.272884,1.314293,1.212313,1.220528,1.223946,1549.292
59.342,73.43559,1.859508,0.809642,1.269605,1.320555,1.201393,1.219931,1.223182,1550.92
59.4944,75.99545,1.842595,0.761771,1.280599,1.342614,1.194322,1.227909,1.236513,1549.509
59.6468,79.29553,1.832377,0.845804,1.281271,1.349051,1.192345,1.224219,1.226951,1546.785
59.7992,83.80107,1.836899,0.818838,1.281777,1.340031,1.178798,1.208902,1.204411,1546.108
59.9516,87.28903,1.850276,0.815504,1.285411,1.339508,1.17523,1.207035,1.206674,1546.171
60.104,86.62656,1.861776,0.774015,1.288574,1.335658,1.19445,1.220501,1.214306,1545.953
60.2564,81.56812,1.87618,0.719203,1.308136,1.337923,1.236331,1.256273,1.250782,1545.084
60.4088,77.53743,1.887597,0.969791,1.330853,1.358654,1.283669,1.305586,1.31258,1543.065
60.5612,74.63804,1.894107,0.926653,1.33916,1.372227,1.342026,1.350689,1.351624,1546.985
60.7136,73.04824,1.900274,0.927944,1.350279,1.381718,1.352064,1.354971,1.355025,1553.487
60.866,73.94966,1.891744,0.971914,1.341326,1.394413,1.32989,1.345825,1.3475,1556.104
61.0184,74.96935,1.891025,1.015894,1.339074,1.399256,1.300293,1.323494,1.338321,1556.711
61.1708,75.60811,1.8904,0.913871,1.331939,1.402622,1.288865,1.304781,1.32308,1556.691
61.3232,74.0164,1.887801,0.851774,1.324149,1.401575,1.25525,1.261264,1.286092,1554.387
61.4756,75.83786,1.873184,0.909781,1.333998,1.389109,1.233858,1.265665,1.278708,1548.176
61.628,78.85178,1.864445,0.804824,1.340472,1.390903,1.240342,1.308986,1.299442,1545.4
61.7804,82.43124,1.861717,0.9393,1.340457,1.399243,1.242841,1.308039,1.298724,1549.086
61.9328,81.98119,1.862568,0.933743,1.375233,1.422019,1.253783,1.298205,1.295155,1555.956
62.0852,77.91453,1.913702,0.916421,1.431064,1.45675,1.312195,1.339717,1.365665,1558.634
62.2376,74.25619,1.967576,0.722075,1.427481,1.444452,1.299498,1.347165,1.398481,1558.955
62.39,74.84802,2.003062,1.027845,1.427015,1.431751,1.179286,1.213984,1.25206,1558.632
62.5424,79.29451,1.968661,1.148658,1.431908,1.443109,1.277195,1.310969,1.33931,1556.842
62.6948,80.39009,1.946358,1.075943,1.439819,1.461579,1.452146,1.483608,1.492694,1554.461
62.8472,79.86584,1.952658,0.898809,1.432925,1.452593,1.408284,1.431143,1.435376,1551.98
62.9996,77.72885,1.967932,0.86771,1.421899,1.438245,1.340449,1.350564,1.347703,1550.521
63.152,78.19733,1.963352,0.964836,1.417436,1.434311,1.327562,1.333633,1.332338,1549.903
63.3044,78.37687,1.955575,0.953435,1.396626,1.41277,1.301965,1.306085,1.31003,1550.822
63.4568,76.75459,1.948889,0.958466,1.360041,1.377079,1.291161,1.303075,1.30963,1553.148
63.6092,77.114,1.959438,0.912843,1.336428,1.358742,1.286963,1.300156,1.303667,1555.674
63.7616,77.12829,1.966132,0.891861,1.325932,1.343923,1.266819,1.274392,1.277615,1556.707
63.914,78.90839,1.959589,0.89174,1.309209,1.320409,1.235054,1.23399,1.236772,1557.211
64.0664,78.75658,1.940976,0.892299,1.289242,1.317973,1.228473,1.231385,1.235654,1556.07
64.2188,79.45621,1.925806,0.836277,1.25609,1.304561,1.215072,1.224538,1.230979,1554.968
64.3712,80.27476,1.92065,0.857835,1.251044,1.28684,1.205937,1.216245,1.221952,1554.563
